unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
finnish_content_3738,Milloin Emu Lehtinen kuoli?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_polar_585,"Onko mustan aukon painovoima niin voimakas, ettei sähkömagneettinen säteily pysty pakenemaan alueelta?",fi,0.237,0.5,1.0,0.333,0.654,0.846,1,3.571
finnish_polar_1983,Oliko Medeia noita?,fi,0.095,0.0,0.0,0.0,0.0,0.0,1,0.095
finnish_polar_8,Oliko tyttöpop-ryhmä t.A.T.u. venäläinen?,fi,0.127,0.0,0.0,0.0,0.625,0.154,1,0.905
finnish_content_6046,Milloin Suomessa tuli opiskeluvelvollisuus käyttöön?,fi,0.086,0.0,0.0,0.667,1.0,0.118,0,1.871
finnish_content_1721,Minä vuonna allekirjoitettiin Liettuan-Neuvosto-Venäjän rauha?,fi,0.086,0.167,0.0,0.5,0.75,0.118,0,1.621
finnish_content_793,Mikä on Marokkon pinta-ala?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_content_208,Milloin Pennsylvania liitty USA?,fi,0.058,0.0,0.0,0.5,1.0,0.059,0,1.616
finnish_polar_540,Onko manga ja anime sama asia?,fi,0.304,0.5,0.0,0.0,0.25,0.231,1,1.285
finnish_content_4137,Mihin Boris Jeltsin menehtyi?,fi,0.173,0.167,0.0,0.333,0.688,0.059,0,1.419
finnish_polar_1454,Onko koirilla umpirauhasia?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_polar_1365,Onko manga alunperin kotoisin Japanista?,fi,0.142,0.0,0.0,0.0,0.7,0.154,1,0.996
finnish_polar_1440,Onko Valkoinen talo Washingtonissa?,fi,0.127,0.25,0.0,0.0,0.625,0.077,1,1.079
finnish_content_13351,Mikä on Japanin valtiomuoto?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_content_9630,Minkä maalainen yhtiö Red Barrels on?,fi,0.069,0.167,0.0,0.0,0.583,0.176,0,0.996
finnish_polar_1525,Onko Jesperi Kotkaniemi pelannut SM-liigassa?,fi,0.142,0.25,0.0,0.333,0.7,0.154,1,1.58
finnish_polar_1386,Onko ihminen osa luontoa?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_polar_862,Oliko Qing-dynastia ankara kiinalaisille?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_content_15057,Missä kaupungissa lava-tanssit on keksitty?,fi,0.13,0.167,0.0,0.5,0.5,0.118,0,1.414
finnish_polar_1122,Onko Final Fantasy XV -pelin päähenkilön nimi Noct?,fi,0.244,1.0,0.0,0.0,0.812,0.385,1,2.441
finnish_content_7771,Kuinka kauan Viron vapaussotaa sodittiin?,fi,0.086,0.167,0.0,0.333,1.0,0.118,0,1.704
finnish_content_2555,Mikä on bidi?,fi,0.086,0.0,0.0,0.0,0.167,0.0,0,0.253
finnish_polar_2058,Oliko suomalaisilla käytössään Karjalankannaksen taisteluissa 129 000 miestä?,fi,0.19,0.25,0.0,0.0,0.571,0.308,1,1.319
finnish_polar_1783,Oliko Jack Nicholsonin viimeinen rooli elokuvassa How Do You Know?,fi,0.169,0.5,0.0,0.0,0.85,0.538,1,2.057
finnish_polar_1838,Onko nokkosessa myrkkyä?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_12280,Milloin Kreikka perustettiin?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_618,Onko Suomea koskaan hallinnut diktaattori?,fi,0.142,0.0,0.0,0.5,0.7,0.154,1,1.496
finnish_polar_593,Sodittiinko Pohjois-Afrikan rintaman tapahtumien aikaan aavikolla?,fi,0.266,0.75,0.0,0.333,1.0,0.231,1,2.58
finnish_polar_1545,Onko mainosvalokuvaus kallista yrityksille?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_content_312,Montako maata EU:ssa oli ennen Suomen liittymistä siihen?,fi,0.099,0.167,0.0,0.0,0.375,0.294,0,0.935
finnish_content_2686,Missä Drayson Bowman aloitti ammattilaisuransa?,fi,0.13,0.167,0.0,0.5,0.75,0.118,0,1.664
finnish_polar_230,Ovatko elokuvat kielletty jossain maassa?,fi,0.095,0.25,0.0,0.5,0.4,0.154,1,1.399
finnish_content_6538,Kuinka monta maata kuuluu Eurooppaan?,fi,0.0,0.333,0.0,0.333,0.75,0.118,0,1.534
finnish_polar_1867,Onko Hạ Longin lahti Unescon maailmanperintöluettelossa?,fi,0.152,0.25,0.0,0.333,0.75,0.231,1,1.716
finnish_content_10111,Kuka oli Mary Jane Watsonin lempisukulainen perheen ulkopuolelta?,fi,0.296,0.333,0.0,0.0,0.531,0.294,0,1.455
finnish_content_7271,Montako itämerensuomalaista kansaa on?,fi,0.058,0.167,0.0,0.0,0.375,0.059,0,0.658
finnish_content_1101,Mikä Ikaalisten Kylpylän kaupunginosan aiempi nimi oli?,fi,0.202,0.333,0.5,0.0,0.643,0.235,0,1.913
finnish_polar_2062,Voisiko ihminen selvitä maapallolla ilman tekniikkaa?,fi,0.114,0.25,0.0,0.5,0.5,0.231,1,1.595
finnish_polar_62,Ovatko afrikaanerit vaalea ihoisia?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_content_589,Kuka oli Immanuel Kant?,fi,0.058,0.167,0.0,0.0,0.375,0.059,0,0.658
finnish_content_4097,Milloin Edwin Linkomies oli Suomen pääministerinä?,fi,0.277,0.167,0.0,0.0,0.792,0.176,0,1.411
finnish_content_14416,Mikä oli Ginger Rogersin ensimmäinen elokuva rooli?,fi,0.173,0.667,0.0,0.0,0.643,0.235,0,1.718
finnish_content_10114,Kuinka monta tuntia ihmisen tulee keskimäärin nukkua?,fi,0.115,0.333,0.5,0.333,0.821,0.235,0,2.339
finnish_polar_707,Voiko paavi vaikuttaa toisten maiden asioihin?,fi,0.114,0.5,0.0,0.333,0.5,0.231,1,1.678
finnish_polar_1257,Elääkö enemmistö Yhdysvaltojen intiaaneista reservaateissa?,fi,0.19,0.5,0.0,0.333,1.0,0.154,1,2.177
finnish_content_506,Minä vuonna Auto Union lopetti toimintansa?,fi,0.207,0.167,0.0,0.667,0.792,0.176,0,2.009
finnish_polar_1915,Onko kungfutselaisuus uskonto?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_polar_1235,Onko Sukkula Venukseen Kikan kappale?,fi,0.285,0.0,0.0,0.0,0.7,0.154,1,1.139
finnish_content_4077,Minä vuonna ensimmäinen Mannerheim-risti on annettu?,fi,0.277,0.167,0.0,0.667,0.583,0.176,0,1.87
finnish_polar_2093,Onko plutonium vaarallista ihmiselle?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_polar_193,Uskoivatko mayat Jumalaan tai Jeesukseen?,fi,0.095,0.5,0.0,0.333,0.7,0.154,1,1.782
finnish_polar_603,Onko Brandon Kozun pelannut NHL:ssä?,fi,0.142,0.25,0.0,0.333,0.7,0.154,1,1.58
finnish_content_978,Minä vuonna elokuva Tie Eldoradoon julkaistiin?,fi,0.346,0.167,0.0,0.667,0.792,0.176,0,2.147
finnish_content_7692,Montako kehää Danten helvetissä mytologian mukaan oli?,fi,0.144,0.5,0.0,0.0,0.464,0.235,0,1.344
finnish_polar_934,Onko Kiina noudattanut Suuri harppaus suunnitelmaa?,fi,0.076,0.25,0.0,0.333,0.75,0.231,1,1.64
finnish_polar_797,Onko Rodimus Autobotti?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_content_10590,Milloin HMS Amazon valmistui?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_content_2874,Mitä tyrosiini on?,fi,0.086,0.0,0.0,0.0,0.167,0.0,0,0.253
finnish_content_1610,Mistä Taranton taistelu on saanut nimensä?,fi,0.138,0.167,0.0,0.5,0.583,0.176,0,1.565
finnish_content_8316,Kuka Mauro Berruto on?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_1908,Oliko Kalle Kaihari Urho Kekkosen ystävä?,fi,0.304,0.25,0.0,0.0,0.75,0.231,1,1.535
finnish_content_11255,Mikä on Belgian väkiluku miljoonan asukkaan tarkkuudella?,fi,0.202,0.333,0.0,0.0,0.464,0.235,0,1.235
finnish_polar_1606,Onko Linnanmäen huvipuistossa peilitaloa?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_polar_591,Ovatko eksoottiset lemmikkieläimet kiellettyjä Suomessa?,fi,0.095,0.25,0.0,0.5,0.7,0.154,1,1.699
finnish_content_519,Kuinka moneen maakuntaan Katalonia on jaettu?,fi,0.242,0.167,0.0,0.667,0.583,0.176,0,1.835
finnish_polar_542,Onko lumikola suomalainen keksintö?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_content_10795,Mikä on maahanmuuttajien osuus väkivaltaisista ja seksuaalirikoksista Ruotsissa nykyään?,fi,0.281,0.5,0.0,0.0,0.583,0.353,0,1.717
finnish_content_5325,Mikä Porthania on?,fi,0.086,0.0,0.0,0.0,0.167,0.0,0,0.253
finnish_polar_15,Onko sopraano kaikista äänialoista korkein?,fi,0.237,0.25,0.0,0.0,0.4,0.154,1,1.041
finnish_content_9665,Kuinka pitkä Tengeliönjoki on?,fi,0.058,0.0,0.0,0.0,0.688,0.059,0,0.804
finnish_polar_2143,Onko feminismi maailmanlaajuista?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_content_661,Minkä palkinnon Geórgios Papanikoláou sai vuonna 1950?,fi,0.086,0.167,0.0,0.5,0.643,0.235,0,1.631
finnish_content_12965,Kuka on kehittänyt jääsiiderin?,fi,0.058,0.0,0.0,0.333,0.375,0.059,0,0.825
finnish_polar_807,Onko salibandy kotoisin Ruotsista?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_content_6939,Mikä oli Saksan asukasluku vuonna 1950?,fi,0.173,0.167,0.0,0.0,0.375,0.176,0,0.891
finnish_polar_2171,Onko lääkärin peruskoulutus Suomessa lääketieteen lisensiaatin tutkinto?,fi,0.316,0.25,0.0,0.0,0.786,0.308,1,1.66
finnish_content_5002,Mitä Rico Fata tekee nykyisin CIHL-junioriliigassa?,fi,0.138,0.167,0.0,0.667,0.792,0.176,0,1.94
finnish_polar_118,Kaatuiko Vilho Koskela jatkosodassa 1944?,fi,0.095,0.25,0.0,0.333,0.7,0.154,1,1.532
finnish_content_12553,Kuinka monta päivää Guadalcanalin taistelu kesti?,fi,0.069,0.333,0.0,0.333,0.792,0.176,0,1.704
finnish_content_2484,Mistä kavevalan kulttuuri on alkanut?,fi,0.173,0.167,0.0,0.333,0.5,0.118,0,1.29
finnish_content_895,Mikä oli Pohjolan unionivaltio?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_2104,Onko Japanissa tulivuoria?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_polar_1979,Onko Shin Megami Tensei: Persona 4 -peliä julkaistu Suomessa?,fi,0.38,0.75,0.0,0.5,0.667,0.538,1,2.835
finnish_content_13963,Kuinka suuri Pyhäjärvi on?,fi,0.058,0.0,0.0,0.0,0.688,0.059,0,0.804
finnish_content_13946,Kuinka pitkä on koripalloilijan keskimääräinen ura?,fi,0.138,0.167,0.0,0.0,0.792,0.176,0,1.273
finnish_polar_1262,Onko Suomen kielessä puhekieli sama kuin kirjakieli?,fi,0.158,0.25,0.0,0.0,0.357,0.308,1,1.073
finnish_content_2647,Mikä alykkyysosamäärä on imbesillin määritelmänä?,fi,0.13,0.167,0.0,0.0,0.5,0.118,0,0.914
finnish_polar_535,Onko kalasääksi täysin rauhoitettu lintu?,fi,0.142,0.25,0.5,0.5,0.7,0.154,1,2.246
finnish_content_7525,Milloin Mannerheim kuoli?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_9893,Minä vuonna Alvar Aalto syntyi?,fi,0.259,0.167,0.0,0.5,0.75,0.118,0,1.794
finnish_polar_1263,Onko Koraanissa samoja kertomuksia kuin Raamatussa?,fi,0.114,0.75,0.0,0.0,0.25,0.231,1,1.345
finnish_polar_2144,Voiko synteettisen biologian avulla kloonata eliöitä?,fi,0.114,0.5,0.0,0.333,0.75,0.231,1,1.928
finnish_content_9987,Mikä on Amerikoiden korkein vuori?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_content_6022,Kuka on tehnyt pieni merenneito patsaan?,fi,0.138,0.167,0.0,0.5,0.583,0.176,0,1.565
finnish_polar_9,Onko merivesi aina suolaista?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_content_8285,Mistä suojeluskuntaselkkaus sai alkunsa?,fi,0.058,0.0,0.0,0.5,0.688,0.059,0,1.304
finnish_content_9318,Milloin tapahtui Saksan antautuminen toisessa maailmansodassa?,fi,0.069,0.333,0.0,0.333,1.0,0.176,0,1.912
finnish_polar_648,Pauli seurasta tullut kultti-ilmiö?,fi,0.127,0.25,0.5,0.167,1.0,0.077,1,2.12
finnish_polar_763,Onko huroneja olemassa vuonna 2019?,fi,0.047,0.25,0.0,0.333,0.4,0.154,1,1.185
finnish_content_6194,Milloin Westwood Studios perustettiin?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_polar_993,Ovatko huronit alkuperäiskansaa?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_polar_132,Onko Georg Magnus Sprengtporten luonnehdittu maanpetturiksi?,fi,0.228,0.25,0.0,0.5,0.75,0.231,1,1.959
finnish_content_12030,Milloin Nintendo Wii julkaistiin?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_content_11159,Montako saamelais ryhmää on?,fi,0.173,0.167,0.0,0.0,0.375,0.059,0,0.773
finnish_content_7572,Milloin S/S Yorkbrook -alus lähti viimeiselle Helsingistä Espanjaan suuntautuneelle matkalleen?,fi,0.173,0.5,0.5,0.417,1.0,0.412,0,3.001
finnish_content_5990,Mitkä olivat Ap Bacin tappiot?,fi,0.173,0.333,0.0,0.0,0.5,0.118,0,1.124
finnish_polar_409,Millaisia vaikutuksia pakko-oireista kärsivällä ihmisellä esiintyy?,fi,0.114,0.5,0.5,0.25,1.0,0.231,1,2.595
finnish_content_7017,Mikä Rodoksen kolossi oli?,fi,0.173,0.167,0.0,0.0,0.375,0.059,0,0.773
finnish_polar_179,Onko Captain Marvel ensimmäinen Marvel Comicsin elokuva jossa päähenkilö on nainen?,fi,0.342,0.25,0.5,0.0,0.591,0.615,1,2.298
finnish_polar_1609,Voiko Suomessa kasvattaa sitruunaa?,fi,0.063,0.0,0.0,0.333,0.625,0.077,1,1.099
finnish_polar_1739,Onko Ranskassa ollut koskaan sisällissotaa?,fi,0.142,0.0,0.0,0.0,0.4,0.154,1,0.696
finnish_content_6137,Miten keisarin rooli keksittiin?,fi,0.115,0.167,0.0,0.333,1.0,0.059,0,1.674
finnish_content_6578,Mikä puolue sai eniten ääniä vuoden 1966 Suomen eduskuntavaaleissa?,fi,0.173,0.333,0.0,0.667,0.722,0.353,0,2.248
finnish_polar_2290,Onko Hergé luonut muita sarjakuvia kuin Tintti?,fi,0.127,0.75,0.0,0.333,0.357,0.308,1,1.875
finnish_content_1427,Minä vuonna Grande Armée on perustettu?,fi,0.311,0.167,0.0,0.667,0.583,0.176,0,1.904
finnish_content_9432,Mikä on Andrei Svetšnikovin kasvattajaseura?,fi,0.173,0.333,0.0,0.0,0.5,0.118,0,1.124
finnish_content_6921,Milloin kommunismi syntyi?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_5258,Missä päin Ruotsia Strömma sijaitsee?,fi,0.173,0.167,0.0,0.5,0.5,0.118,0,1.457
finnish_polar_1102,Onko Pitkäjärvellä peruskoulua?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_7733,Miten hepatiitti määritellään?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_12600,Mitä lyhenne VPN tarkoittaa?,fi,0.115,0.167,0.0,0.333,0.688,0.059,0,1.362
finnish_polar_1335,Oliko vieraskielisten osuus Helsingissä vuonna 2004 yli kuusi prosenttia?,fi,0.332,0.25,0.0,0.0,0.5,0.462,1,1.544
finnish_polar_2279,Suomalaiset jääkiekko kentät on?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_content_3882,Milloin HMCS Huron -alus siirrettiin reserviin ja poistolistalle?,fi,0.123,0.333,0.0,0.5,0.844,0.294,0,2.095
finnish_polar_998,Onko Eläinten vapautusrintama muodollinen organisaatio?,fi,0.19,0.25,0.0,0.0,0.7,0.154,1,1.294
finnish_polar_800,Onko Sia kotoisin Australiasta?,fi,0.063,0.0,0.0,0.0,0.25,0.077,1,0.39
finnish_content_4521,Mikä on Runes of Magic pelin lajityyppi?,fi,0.23,0.5,0.0,0.0,0.643,0.235,0,1.609
finnish_content_12809,Mikä oli Walter Chryslerin vaimon nimi?,fi,0.173,0.5,0.0,0.0,0.583,0.176,0,1.433
finnish_polar_661,Onko massa negatiivinen yhtälö?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_content_12595,Kuka keksi elektroniputken?,fi,0.0,0.0,0.0,0.333,0.583,0.0,0,0.917
finnish_polar_362,Oliko Aristoteles ensimmäinen filosofi?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_polar_457,Kasvaako valkosipulia Suomessa?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_content_9150,Mikä seura varasi Ludvig Rensfeldtin toisella kierroksella 35. pelaajana NHL:n varaustilaisuudessa 2010?,fi,0.267,0.333,0.0,0.667,0.792,0.529,0,2.588
finnish_content_990,Mikä on Turkin BKT?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_790,Pudotettiinko Nagasakin ydinpommi ennen Hirosiman vastaavaa pommia?,fi,0.285,0.25,0.0,0.333,0.786,0.308,1,1.962
finnish_polar_2273,Kauanko Suomessa on ollut asutusta?,fi,0.142,0.0,0.0,0.0,0.4,0.154,1,0.696
finnish_polar_239,Voiko alkoholilla puhdistaa haavan?,fi,0.063,0.0,0.0,0.333,0.625,0.077,1,1.099
finnish_content_1874,Mikä on Arch Linux?,fi,0.058,0.167,0.0,0.0,0.375,0.059,0,0.658
finnish_content_9714,Kuka on Kantonin pormestari?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_637,Onko Levillä kaksi gondolihissiä?,fi,0.063,0.25,0.0,0.0,0.25,0.077,1,0.64
finnish_polar_300,Onko Martinique Ranskan hallinnollinen alue?,fi,0.237,0.25,0.0,0.0,0.7,0.154,1,1.341
finnish_polar_318,Oliko Robert Walker näyttelijä?,fi,0.19,0.25,0.0,0.0,0.625,0.077,1,1.142
finnish_polar_1603,Onko Venäjällä vuoristoa?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_polar_1309,Onko ihmisen suolistossa luonnollisesti myrkkyjä?,fi,0.095,0.0,0.0,0.0,0.7,0.154,1,0.949
finnish_polar_1835,Onko tornadossa vettä?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_polar_1768,Onko Oulujärveä kutsuttu Kainuun mereksi?,fi,0.095,0.25,0.0,0.5,0.7,0.154,1,1.699
finnish_polar_2178,Oliko Heinävesi Suomen väkiluvultaan kahdensadan suurimman kunnan joukossa vuonna 2018?,fi,0.316,0.25,0.0,0.0,0.55,0.538,1,1.655
finnish_content_3803,Missä kirkkorakennuksessa on Suomen suurimmat urut?,fi,0.104,0.333,0.0,0.0,0.583,0.176,0,1.197
finnish_polar_1898,Onko nisäkkäiden siittimessä luita?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_polar_782,Asuuko Suomen presidentti Presidentinlinnassa?,fi,0.19,0.25,0.0,0.333,1.0,0.077,1,1.85
finnish_polar_1963,Onko Hondalla Honda Monkey lisäksi muita apinoiden mukaan nimettyjä mopo- ja moottoripyörämalleja?,fi,0.224,0.75,0.5,0.167,0.375,0.692,1,2.708
finnish_polar_2100,Puhutaanko Korsikan saarella ranskaa?,fi,0.19,0.25,0.0,0.333,1.0,0.077,1,1.85
finnish_polar_1330,Pelataanko tammipeliä shakkilaudalla?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_content_5961,Missä maassa Smart valmistaa autojaan?,fi,0.043,0.167,0.0,0.5,0.75,0.118,0,1.578
finnish_polar_849,Onko Parkanonjärvi pohjois-etelä-suuntainen järvi?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_content_13172,Mitä poolinen tarkoittaa?,fi,0.086,0.0,0.0,0.333,0.583,0.0,0,1.003
finnish_polar_534,Onko Serbian pohjoisosa hedelmällistä tasankoa?,fi,0.19,0.25,0.0,0.0,0.7,0.154,1,1.294
finnish_content_5873,Mikä on Melanesian pinta-ala?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_854,Asuiko Tanskassa viikinkejä?,fi,0.095,0.0,0.0,0.333,1.0,0.0,1,1.428
finnish_content_12324,Milloin Tiehallinto oli toiminnassa?,fi,0.173,0.0,0.0,0.0,0.688,0.059,0,0.919
finnish_polar_2032,Onko Alan Moore koskaan kirjoittanut kirjaa?,fi,0.19,0.25,0.0,0.5,0.75,0.231,1,1.921
finnish_content_9943,Kuka perusti Rooman valtakunnan vuonna 600 eaa.?,fi,0.202,0.167,0.0,0.667,0.643,0.235,0,1.913
finnish_polar_419,Onko Tuhat ja yksi yötä satukokoelman kertomukset arabialaisia?,fi,0.108,0.75,0.0,0.0,0.25,0.385,1,1.493
finnish_polar_1913,Sotivatko Etelä-Afrikan heimot keskenään?,fi,0.19,0.25,0.0,0.333,1.0,0.077,1,1.85
finnish_content_11250,Miten dissosiaatiohäiriö määritellään?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_68,Onko Nepalissa koskaan käyty sisällissotaa?,fi,0.142,0.0,0.0,0.667,0.7,0.154,1,1.663
finnish_content_12444,Milloin Erich Fromm kuoli?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_polar_1923,Näkyvätkö sähköhoidon tulokset välittömästi?,fi,0.19,0.25,0.0,0.333,1.0,0.077,1,1.85
finnish_content_8597,Miten korkotaso vaikuttaa asuntojen hintakehitykseen?,fi,0.086,0.167,0.0,0.5,1.0,0.118,0,1.871
finnish_polar_1760,Onko Pohjois-Suomen vesistöissä jokirapuja?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
finnish_content_7959,Milloin stoalaisuutta harjoitettiin?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_1616,Onko Banat Al-Riyadh -teos ravisuttanut saudiarabialaista yhteiskuntaa?,fi,0.158,0.5,0.0,0.333,0.786,0.308,1,2.085
finnish_polar_2252,Voiko valuutta loppua?,fi,0.095,0.0,0.0,0.167,0.5,0.0,1,0.762
finnish_polar_2292,Onko Down-kreivikunta olemassa vuonna 2019?,fi,0.047,0.25,0.0,0.333,0.4,0.154,1,1.185
finnish_content_11512,Mikä on trigonometria?,fi,0.086,0.0,0.0,0.0,0.167,0.0,0,0.253
finnish_polar_808,Oliko ennen vanhaan Geishoilla oikeuksia?,fi,0.142,0.0,0.0,0.0,0.7,0.154,1,0.996
finnish_content_9985,Kuka valittiin USA presidentiksi Ronald Reaganin jälkeen?,fi,0.115,0.167,0.0,0.667,0.643,0.235,0,1.827
finnish_polar_1767,Onko saariharmaakettu uhanalainen laji?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_content_2926,Mikä on Tsekin BKT?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_polar_1658,Oliko Italia Saksan liittolainen toisessa maailmansodassa?,fi,0.152,0.25,0.0,0.0,0.75,0.231,1,1.383
finnish_polar_918,Onko Pyhä Alphonsus Maria Antony John Francis Cosmas Damian Michael Gaspard de Liguori C.Ss.R. mies?,fi,1.0,0.25,0.0,0.0,0.906,1.0,1,3.156
finnish_content_37,Missä 2004 iso tsunami iski?,fi,0.13,0.167,0.0,0.333,0.5,0.118,0,1.247
finnish_content_10811,Mikä on Malmin pinta-ala?,fi,0.115,0.167,0.0,0.0,0.375,0.059,0,0.716
finnish_content_3217,Milloin Platon eli?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_content_14625,Kuka kehitti pelitutkimuksen?,fi,0.0,0.0,0.0,0.333,0.583,0.0,0,0.917
finnish_polar_937,Onko Merkurius planeetta?,fi,0.095,0.0,0.0,0.0,0.5,0.0,1,0.595
finnish_content_11498,Kuka kirjoitt kirjan Maailmojen sota?,fi,0.086,0.167,0.0,0.5,0.75,0.118,0,1.621
finnish_content_13502,Miten pitkä matka on Lahden ja Heinolan välillä?,fi,0.099,0.333,0.0,0.0,0.531,0.294,0,1.257
finnish_polar_789,Onko Punainenmeri oikeasti punainen?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_polar_1326,Onko Rutger Hauer kotoisin Alankomaista?,fi,0.142,0.25,0.0,0.0,0.7,0.154,1,1.246
finnish_polar_431,Tuottaako Venäjä itse kaikki tarvitsemansa tuotteet?,fi,0.228,0.25,0.5,0.25,0.5,0.231,1,1.959
finnish_polar_385,Voiko Bangkokissa ostaa asunnon?,fi,0.063,0.0,0.0,0.333,0.625,0.077,1,1.099
finnish_content_10610,Milloin Richard Stallman syntyi?,fi,0.173,0.167,0.0,0.333,1.0,0.059,0,1.732
finnish_polar_37,Onko Uranuksella vettä?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_polar_1038,Onko Suomessa työosuuskuntia?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_polar_1190,Onko Aarne Honkajoki tunnollinen sotilas?,fi,0.237,0.25,0.0,0.0,0.7,0.154,1,1.341
finnish_content_4330,Mikä on Suomen eteläisin kunta?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_polar_990,Vaikuttaako nisäkkään siittimen koko sen rooliin heimossa?,fi,0.316,0.25,0.0,0.667,0.786,0.308,1,2.327
finnish_content_15119,Missä Suomessa on pisiten ollut asutusta?,fi,0.207,0.0,0.0,0.0,0.375,0.176,0,0.759
finnish_content_14014,Mihin hanke suurmoskeijan perustamisesta Helsinkiin kaatui?,fi,0.277,0.333,0.0,0.333,0.792,0.176,0,1.911
finnish_polar_908,Onko Sisiliassa mafiosoja?,fi,0.0,0.0,0.0,0.0,0.5,0.0,1,0.5
finnish_content_4044,Kuinka suuri oli Mongolian valtakunta suurimmillaan?,fi,0.173,0.167,0.0,0.0,0.792,0.176,0,1.308
finnish_content_10311,Mikä oli segan ensimmäinen konsoli?,fi,0.13,0.333,0.0,0.0,0.5,0.118,0,1.081
finnish_content_6664,Mikä on argueriitti?,fi,0.086,0.0,0.0,0.0,0.167,0.0,0,0.253
finnish_polar_406,Onko Hala'ibin kolmion alueella asutusta?,fi,0.095,0.25,0.0,0.0,0.7,0.154,1,1.199
finnish_content_10963,Miten Šaria määritellään?,fi,0.086,0.0,0.0,0.333,1.0,0.0,0,1.42
finnish_polar_112,Onko NCsoft suomalainen yhtiö?,fi,0.19,0.0,0.0,0.0,0.625,0.077,1,0.892
finnish_polar_1928,Onko kultaisella taljalla taikavoimia?,fi,0.063,0.0,0.0,0.0,0.625,0.077,1,0.765
