unique_id,text,language,avg_links_len,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
japanese_content_685,フィリップ・ホセ・ファーマーのデビュー作は何？,ja,0.035,0.0,0.0,0.5,2.485,0,3.02
arabic_polar_1762,هل يعيش النمر الصيّاد في إفريقيا؟,ar,-0.025,0.0,0.333,0.333,2.079,1,2.72
korean_content_8138,일본에서 가장 큰 공항은 무엇인가?,ko,-0.223,0.0,0.2,1.0,1.946,0,2.923
finnish_polar_1802,Onko sarkainmerkki tulostumaton merkki?,fi,0.207,0.0,0.0,0.75,1.792,1,2.749
english_content_5789,"How tall is the capital building in Washington, D.C.?",en,-0.398,0.0,0.0,0.667,2.485,0,2.754
russian_content_7300,Служат в армии Шри-Ланки женщины на апрель 2019?,ru,0.137,0.0,0.333,0.75,2.303,0,3.523
japanese_content_342,カール・マルクスの出身は医学はどこ,ja,-0.215,0.0,0.0,0.444,2.303,0,2.532
russian_content_12065,Кто написал музыку к мультсериалу «Эхо-взвод»?,ru,-0.178,0.0,0.333,0.667,2.303,0,3.125
finnish_polar_780,Onko Alankomaissa monarkia?,fi,-0.793,0.0,0.0,0.667,1.609,1,1.483
japanese_polar_262,日本で梅毒の感染者は増加していますか？,ja,0.436,1.0,0.4,0.5,2.773,1,5.109
arabic_content_9089,متى أصدرالرئيس ابراهام لنكولن إعلان تحرير العبيد؟,ar,0.151,0.0,0.5,0.444,2.398,0,3.493
russian_polar_1335,Есть ли метро в Екатеринбурге?,ru,0.078,0.0,0.6,0.6,1.946,1,3.224
indonesian_content_318,berapakah luas kota jepara?,id,-0.386,0.0,0.0,0.8,1.946,0,2.36
arabic_content_16637,من هو أول رئيس للعراق ؟,ar,0.051,0.0,0.0,0.5,2.079,0,2.63
russian_polar_1565,Был ли Никола́й Евге́ньевич Ма́рков сторонником фашистских политических режимов?,ru,0.703,0.0,0.0,0.778,2.398,1,3.879
japanese_polar_345,日本語は性別によって一人称代名詞は変わる？,ja,0.778,1.0,0.3,0.667,2.639,1,5.384
russian_polar_689,Был Царь Сау́л женат?,ru,0.078,0.0,0.0,0.75,1.792,1,2.62
finnish_content_9493,Milloin David Sánchez aloitti pelaamaan jalkapalloa?,fi,-0.156,1.0,0.333,1.0,2.079,0,4.256
finnish_content_13580,Mitä tarkoittaa hovimarsalkka?,fi,-0.756,0.0,0.333,0.667,1.609,0,1.853
english_content_318,How long is the Sacramento River?,en,-0.348,0.0,0.0,0.667,2.079,0,2.398
indonesian_content_5738,Kapan Kongres Fasis Internasional diadakan?,id,0.614,0.0,0.333,1.0,1.946,0,3.893
arabic_content_13519,كم عدد فوائد الزراعة الحضرية ؟,ar,-0.349,0.0,0.0,0.8,1.946,0,2.397
arabic_content_7031,من قاد الإنقلاب العسكري علي المملكة الليبية عام 1969 ؟,ar,0.526,0.0,0.0,0.667,2.398,0,3.591
russian_polar_127,Был Никола́й Ви́кторович Левашо́в женат?,ru,0.578,0.0,0.0,0.8,1.946,1,3.324
finnish_polar_2270,Oliko Matti Arvo Armas Laurila naimisissa?,fi,1.207,0.0,0.0,0.833,2.079,1,4.119
arabic_polar_1356,هل رواية شيفرة دافنشي من تأليف ليوناردو دافنشي نفسه؟,ar,-0.069,0.0,0.0,0.3,2.485,1,2.716
finnish_content_14418,Kuka perusti Preussin?,fi,-0.756,0.0,0.333,0.667,1.609,0,1.853
english_polar_548,Is anxiety a cognitive disability?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
korean_polar_227,한국은 핵무기를 가지고 있는가?,ko,-0.747,0.0,0.5,0.75,1.792,1,2.295
japanese_content_2745,ローダブル・カーネル・モジュールを開発したのは誰,ja,0.58,0.0,0.667,0.333,2.565,0,4.145
japanese_polar_294,ジブラルタルには要塞がありますか？,ja,0.051,0.0,0.6,0.375,2.303,1,3.329
english_polar_1168,Did Lee Gordon immigrate to Australia?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
japanese_polar_1303,タイタニックは500トン以上の船でしたか？,ja,0.151,0.0,0.6,0.455,2.565,1,3.771
arabic_polar_1281,هل مهمّة الإستخبارات العسكرية هي جمع المعلومات؟,ar,0.542,0.0,0.0,0.714,2.197,1,3.453
indonesian_polar_334,Apakah Turki dan Turkistan adalah negara yang sama ?,id,0.459,0.0,0.0,0.556,2.398,1,3.413
indonesian_content_6604,Kapan Pyotr III mengakhiri masa pemerintahan ?,id,-0.036,0.0,0.5,0.833,2.079,0,3.376
arabic_content_16026,متى صدر فيلم الرجل النملة؟,ar,-0.349,0.0,0.333,0.8,1.946,0,2.73
indonesian_content_99,Siapa pendiri Gereja Asiria Timur?,id,-0.636,0.0,0.0,0.8,1.946,0,2.11
japanese_polar_225,テッド・バンディーは、死刑になりましたか？,ja,0.051,0.0,0.6,0.4,2.565,1,3.616
japanese_content_60,モンゴルが建国されたのはいつ,ja,1.035,1.0,0.5,0.222,2.303,0,5.06
arabic_content_21096,ما هي نظرية التشغيل الذاتي؟,ar,-0.099,0.0,0.0,0.6,1.946,0,2.447
russian_polar_984,Причислен ли Бе́да Достопочте́нный к лику святых?,ru,-0.088,0.0,0.6,0.714,2.197,1,3.423
russian_content_1590,Какая книга описывает примордиа́льную тради́цию?,ru,-0.328,0.0,0.333,0.8,1.946,0,2.751
finnish_polar_1794,Ovatko tataarit uskonnollisia?,fi,-0.293,0.0,0.0,0.667,1.609,1,1.983
finnish_content_3912,Milloin Afganistan itsenäistyi?,fi,-0.256,0.0,0.333,1.0,1.609,0,2.686
japanese_polar_972,フランク・アーサー・ワースリーは南極に辿り着いた？,ja,0.162,0.0,0.4,0.5,2.485,1,3.547
japanese_content_712,『聖闘士星矢』を放送した放送局は何,ja,-0.076,1.0,0.167,0.5,2.565,0,4.156
russian_content_6390,"Как зовут главную героиню повести Куприна ""Гранатовый браслет""?",ru,-0.006,0.0,0.333,1.0,2.485,0,3.812
russian_polar_1290,Существует прививка от чумы?,ru,-0.588,0.0,0.2,0.75,1.792,1,2.154
japanese_polar_484,ダマスカスには城壁がありますか？,ja,0.051,0.0,0.6,0.375,2.303,1,3.329
korean_content_988,2018년 한국에 알콜 중독자는 몇명인가?,ko,0.777,0.0,0.6,1.0,1.946,0,4.323
indonesian_content_4363,Apa yang mempengaruhi kecepatan CPU?,id,-0.386,1.0,0.333,0.6,1.946,0,3.493
japanese_polar_135,アヴリル・ラヴィーンはサンリオのハローキティが好き？,ja,0.051,0.0,0.0,0.556,2.398,1,3.005
japanese_polar_91,永田 雅一が制作した羅生門の原作は芥川龍之介の作品？,ja,-0.011,1.0,0.2,0.647,2.944,1,4.78
english_content_7627,How big is Verden?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
indonesian_content_7411,Siapakah raja pertama Kesultanan Mataram?,id,-0.236,0.0,0.0,0.667,2.079,0,2.51
japanese_content_5064,地震の研究における先駆者は誰？,ja,-0.188,1.0,0.0,0.5,2.485,0,3.797
korean_content_3194,인간 배아를 이용한 줄기세포의 종류는 무엇인가요?,ko,-0.473,1.0,0.2,1.0,2.079,0,3.806
japanese_content_4298,重巡洋艦ニューオーリンズの初代船長は誰？,ja,-0.076,0.0,0.0,0.7,2.485,0,3.109
russian_polar_954,Есть в Башкортоста́не башкирское телевидение?,ru,0.078,0.0,0.4,0.8,1.946,1,3.224
japanese_content_5003,核抑止を提唱したのは誰,ja,0.41,0.0,0.667,0.333,2.303,0,3.713
russian_polar_398,Есть ли интернет в Северной Корее в 2019 году?,ru,0.828,0.0,0.8,0.667,2.398,1,4.693
japanese_content_800,リトアニアの国旗の赤色が象徴することは何？,ja,-0.465,1.0,0.167,0.455,2.565,0,3.722
indonesian_polar_338,Apakah kata dengan kalimat sama ?,id,-0.391,0.0,0.0,0.667,2.079,1,2.355
russian_polar_1591,Отличается ли понятие смысла жизни в христианстве от иудейского?,ru,0.328,0.0,0.6,0.667,2.398,1,3.993
russian_content_2939,В каком городе родился Солженицын?,ru,-0.328,0.0,0.333,0.6,1.946,0,2.551
korean_content_3175,일본에서 가장 지진이 약한 섬은 어디인가?,ko,0.127,0.0,0.2,1.0,2.079,0,3.406
arabic_content_14686,لماذا تعرف المرأة بالعاطفة والحنان ؟,ar,-0.099,0.0,0.333,0.4,1.946,0,2.58
russian_content_10533,Сколько детей было у Боэму́нда Таре́нтского?,ru,0.022,0.0,0.0,0.5,2.079,0,2.601
russian_polar_1623,Была страшная эпидемия в игре Мор (Утопия)?,ru,-0.422,0.0,0.2,0.857,2.398,1,3.033
arabic_content_7544,متى صدر فيلم اخر ملوك اسكتلندا ؟,ar,-0.349,0.0,0.333,0.667,2.079,0,2.73
russian_polar_1693,Был ли Серге́й Владиле́нович Кирие́нко членом КПСС?,ru,0.745,0.0,0.0,0.714,2.197,1,3.656
japanese_polar_1107,"トマス・アンドリュー・""トム""・パーカー大佐は元軍人？",ja,2.142,0.0,0.0,0.667,2.773,1,5.582
indonesian_polar_311,Apakah semua warga Indonesia berkewajiban memiliki BPJS Kesehatan?,id,-0.166,1.0,0.5,0.778,2.398,1,4.51
indonesian_content_4617,berapakah jumlah bahasa daerah di Filipina?,id,0.03,0.0,0.0,0.714,2.197,0,2.941
arabic_polar_775,هل يمكن طي الحديد يدوياً؟,ar,-0.125,0.0,0.333,0.8,1.946,1,2.954
english_content_5656,What percentage of U.S. PhD candidates complete their dissertation?,en,0.227,0.0,0.333,0.667,2.398,0,3.625
indonesian_polar_12,apakah Kriptografi digunakan untuk sistem firewall sebuah situs web?,id,-0.235,0.0,0.75,0.7,2.485,1,3.7
finnish_polar_869,Onko Rio Ferdinand ollut kilpailukiellossa?,fi,0.457,0.0,0.0,0.6,1.946,1,3.003
korean_polar_36,조선은 일본의 통치를 몇 년간 받았나?,ko,0.12,0.0,0.75,1.0,2.079,1,3.949
japanese_polar_1031,明治憲法と大日本帝国憲法は同じ？,ja,0.051,0.0,0.0,0.778,2.398,1,3.227
japanese_content_6077,『ユリシーズ』の主人公の職業は何？,ja,-0.108,0.0,0.0,0.5,2.485,0,2.877
indonesian_content_2586,Siapa ketua unit Legiun Asing Prancis?,id,-0.636,0.0,0.0,0.833,2.079,0,2.276
english_polar_933,Is The Young and the Restless still airing?,en,0.837,0.0,0.4,0.5,2.303,1,4.04
russian_content_10815,Сколько песен записано Ка́нье Ома́ри Уэ́стом на сегодняшний день?,ru,0.297,0.0,0.5,0.778,2.398,0,3.973
finnish_content_8316,Kuka Mauro Berruto on?,fi,-0.09,0.0,0.0,0.5,1.792,0,2.202
finnish_polar_559,Onko Alex Plante pelannut NHL:ssä?,fi,-0.043,0.0,0.333,0.8,1.946,1,3.036
english_content_398,How old was King Victor Emmanuel II?,en,-0.648,0.0,0.0,0.714,2.197,0,2.263
english_polar_34,Is there a cure for agnosia?,en,-0.42,0.0,0.4,0.5,2.079,1,2.559
indonesian_polar_58,apakah WWE sebuah pertunjukan Gulat?,id,-0.391,0.0,0.0,0.667,2.079,1,2.355
indonesian_content_2298,Ada berapa cara pemrosesan transaksi kartu debit?,id,-0.47,0.0,0.167,1.0,2.197,0,2.894
russian_content_9935,Как зовут посла России в Аргентине на март 2019?,ru,0.297,0.0,0.5,0.778,2.398,0,3.973
finnish_content_4077,Minä vuonna ensimmäinen Mannerheim-risti on annettu?,fi,0.844,0.0,0.667,0.667,2.079,0,4.257
english_polar_903,Are there antelopes in the US?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
japanese_polar_19,ビルバオ・グッゲンハイム美術館は彫刻も所有する？,ja,0.451,0.0,0.4,0.636,2.565,1,4.052
indonesian_polar_360,"apakah Kenneth Ray ""Kenny"" Rogers mempunyai anak ?",id,1.352,0.0,0.75,0.875,2.485,1,5.462
finnish_content_8724,Kuka on Moe Szyslakin ääninäyttelijä?,fi,0.244,0.0,0.0,0.6,1.946,0,2.79
finnish_content_4982,Mitä virkamiesoikeus käsittelee?,fi,-0.256,0.0,0.333,0.667,1.609,0,2.353
indonesian_polar_20,Apakah Skizofrenia bisa diturunkan melalui gen ?,id,0.043,0.0,0.75,0.571,2.197,1,3.561
russian_content_10215,В каком году Владимир был столицей России?,ru,0.089,0.0,0.0,0.571,2.197,0,2.857
japanese_polar_55,イオンモールはショッピングモール？,ja,-0.449,0.0,0.0,0.8,1.946,1,2.297
korean_polar_135,월드 와이드 웹(WWW)는 1989년 CERN의 팀 버너스 리가 만들었나요?,ko,0.545,0.0,0.75,1.0,2.485,1,4.78
indonesian_content_11810,Berapa jumlah siswa SMK Negeri 1 Cikampek tahun pertama didirikan?,id,1.03,0.0,0.167,0.9,2.485,0,4.582
arabic_polar_1650,هل يعتبر الكليندامايسين مضاداً فعالاً ؟,ar,-0.375,0.0,0.5,0.6,1.946,1,2.671
finnish_content_13177,Mihin Michelangelo kuoli?,fi,-0.256,0.0,0.333,0.667,1.609,0,2.353
russian_content_11016,Сколько раз футбольный клуб «Манче́стер Си́ти» выигрывал в Премьер-лиге?,ru,0.922,0.0,0.5,0.778,2.565,0,4.765
arabic_content_15105,كم عدد الحروف في اللغة الصينية؟,ar,0.251,0.0,0.0,0.667,2.079,0,2.997
russian_content_7777,Какая высота прыжка Вацлава Нижинского?,ru,-0.578,0.0,0.0,0.8,1.946,0,2.168
indonesian_content_6400,berapakaj jumlah metal/logam di tabel periodik?,id,-0.236,0.0,0.167,0.833,2.079,0,2.843
finnish_polar_2279,Suomalaiset jääkiekko kentät on?,fi,-0.46,0.0,0.0,0.75,1.792,1,2.082
japanese_content_3493,ボーイスカウトアメリカ連盟の創設者は誰,ja,-0.215,0.0,0.0,0.667,2.303,0,2.755
japanese_polar_598,アメリカ映画『大脱走』に原作はある？,ja,0.301,0.0,0.4,0.778,2.565,1,4.044
indonesian_polar_415,apakah bahasa Ibrani bahasa asli Alkitab?,id,-0.291,0.0,0.0,0.714,2.197,1,2.62
finnish_content_5932,Milloin kansalaisaloitetta ensimmäisen kerran ehdotettiin otettavaksi käyttöön?,fi,0.077,1.0,0.417,1.0,2.197,0,4.691
arabic_polar_785,هل يسبب الديسك آلام في الأرجل ؟,ar,0.375,0.0,0.5,0.571,2.197,1,3.643
english_polar_1015,Did Japan make Korean women 'comfort women'?,en,-0.02,0.0,0.6,0.857,2.398,1,3.835
arabic_polar_1481,هل تتبع سيارة الإسعاف القوانيين المرورية ؟,ar,-0.025,0.0,0.167,0.833,2.079,1,3.054
finnish_content_2136,Mikä oli yleisin lapsen etu nimi Suomessa vuonna 2018?,fi,1.244,0.0,0.0,0.667,2.398,0,4.309
russian_polar_340,Недашковские проживают в России на март 2019?,ru,-0.255,0.0,0.6,0.714,2.197,1,3.256
finnish_content_14657,Mikä on Sastamalan nykyinen väkiluku?,fi,0.244,0.0,0.0,0.6,1.946,0,2.79
russian_polar_896,Могут ли женщины водить машину в Саудовской Аравии в 2019 году?,ru,0.478,1.0,0.6,0.727,2.565,1,5.37
finnish_content_9505,Mikä on Bulgarian suurin kaupunki?,fi,-0.006,0.0,0.0,0.6,1.946,0,2.54
arabic_polar_1931,هل يتمتع عرب 48 بجميع حقوق المواطنة في اسرئيل؟,ar,-0.18,0.0,0.333,0.5,2.485,1,3.138
finnish_content_8388,Missä Pietro Deiro syntyi?,fi,0.244,0.0,0.333,0.75,1.792,0,3.119
arabic_polar_141,هل يسبب التعرض لاشعة غاما الموت للأنسان؟,ar,0.542,0.0,0.5,0.857,2.197,1,4.096
arabic_content_2658,ما هي معاهدة وادي عربة؟,ar,-0.099,0.0,0.0,0.4,1.946,0,2.247
japanese_polar_1187,飛騨川バス転落事故時、現場で洪水は起きていた？,ja,0.468,1.0,0.4,0.692,2.773,1,5.333
finnish_polar_1023,Ovatko kaikki toisen maailmansodan jälkeiset sopimukset voimassa tänä päivänä?,fi,0.332,0.0,0.0,0.667,2.398,1,3.397
korean_polar_328,도시철도(都市鐵道)는 도시 혹은 광역권 내부 지역 간의 교통을 담당하기 위해 건설 된 철도인가요?,ko,0.563,1.0,0.417,0.867,2.89,1,5.737
russian_polar_1172,Есть ли музей немецкого языка?,ru,-0.422,0.0,0.4,0.8,1.946,1,2.724
korean_content_1365,아칸소주는 언제 미국 연방에 가입했나요?,ko,0.777,0.0,0.6,1.0,1.946,0,4.323
finnish_content_7429,Kuka perusti bahai-uskonnon?,fi,-0.756,0.0,0.333,0.667,1.609,0,1.853
indonesian_content_6862,Berapakah populasi kota Bagdad tahun 2014?,id,-0.136,0.0,0.0,0.714,2.197,0,2.775
russian_content_11710,В каком году состоялся Гянджинский мятеж?,ru,-0.178,0.0,0.333,0.667,2.079,0,2.901
english_content_7237,Where did the biblical character Rachel live?,en,0.685,0.0,0.333,0.714,2.197,0,3.929
english_content_1840,What was the first U.S. aircraft carrier?,en,0.685,0.0,0.0,0.571,2.197,0,3.453
arabic_polar_1597,هل سورة محمد هي سورة مكية ؟,ar,0.375,0.0,0.0,0.667,2.079,1,3.121
russian_polar_760,Живут ли осьминоги в стаях?,ru,0.078,0.0,0.6,0.6,1.946,1,3.224
finnish_polar_1808,Onko International Harvester -yhtiö vielä toiminnassa?,fi,0.407,0.0,0.0,0.833,2.079,1,3.319
arabic_content_10139,أين ولد جان سيبيليوس ؟,ar,-0.016,0.0,0.333,0.25,1.792,0,2.359
indonesian_content_555,siapakah pebasket NBA tertinggi dalam sejarah?,id,0.197,0.0,0.0,0.571,2.197,0,2.965
indonesian_polar_437,apakah lumba-lumba termasuk mamalia?,id,-0.291,0.0,0.75,0.8,1.946,1,3.205
finnish_content_12553,Kuinka monta päivää Guadalcanalin taistelu kesti?,fi,-0.356,0.0,0.333,0.833,2.079,0,2.889
finnish_content_6986,Millainen sarjakuvahahmo April O'Neil on?,fi,-0.156,0.0,0.0,0.833,2.079,0,2.756
korean_polar_119,헤라클레스는 그리스 신들 중 한 명인가?,ko,-0.08,0.0,0.75,0.833,2.079,1,3.582
russian_polar_1523,Был ли экранизирован роман Стивена Кинга «Сия́ние»?,ru,-0.255,0.0,0.6,0.714,2.398,1,3.457
finnish_content_2422,Montako mallia Daimler Benz on valmistanut tähän mennessä?,fi,-0.042,0.0,0.5,0.5,2.303,0,3.261
korean_polar_24,라소는 르네상스 시대 음악가인가요?,ko,-0.413,0.0,0.5,1.0,1.792,1,2.879
korean_polar_174,영국에서 레즈비언은 합법적으로 결혼할 수 있나요?,ko,-0.48,1.0,0.5,1.0,2.079,1,4.099
russian_content_4912,Сколько видов животных есть в Иерусалимском библейском зоопарке на 1 января 2019?,ru,0.241,0.0,0.0,0.667,2.639,0,3.547
korean_polar_75,용의 등에는 81장의 큰 비늘이 한 줄로 있나요?,ko,0.063,0.0,0.75,0.75,2.303,1,3.866
finnish_content_4097,Milloin Edwin Linkomies oli Suomen pääministerinä?,fi,0.844,0.0,0.0,0.833,2.079,0,3.756
russian_content_1476,Сколько лет правил Ших-мурза Окоцкий?,ru,-0.578,0.0,0.333,0.8,1.946,0,2.501
finnish_content_6194,Milloin Westwood Studios perustettiin?,fi,0.244,0.0,0.333,1.0,1.792,0,3.369
english_polar_861,Do men have mammary glands?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
korean_content_1636,2018년 코르도바에는 몇 명의 인구가 살고 있는가?,ko,0.694,0.0,0.6,0.857,2.197,0,4.348
japanese_polar_601,天体物理データシステムへのアクセスは無料でできる？,ja,0.051,0.0,0.4,0.636,2.565,1,3.652
english_content_5591,What do modern day Egyptians speak?,en,0.252,0.0,0.333,0.667,2.079,0,3.331
finnish_polar_668,Voittiko elokuva Kuninkaan puhe Oscar-palkintoja?,fi,-0.043,0.0,0.0,0.8,1.946,1,2.703
finnish_content_12048,Mihin maahan monarkia on perustettu ensimmäisen kerran?,fi,-0.09,0.0,0.667,0.714,2.197,0,3.488
japanese_polar_12,イアペトゥスに水はある？,ja,0.051,0.0,0.4,0.6,1.946,1,2.997
finnish_content_652,Mitä diskurssianalyysi tarkoittaa?,fi,-0.256,0.0,0.333,0.667,1.609,0,2.353
arabic_content_18325,متى توفي الرئيس المصري السابق محمد مرسي؟,ar,0.317,0.0,0.333,0.571,2.197,0,3.418
finnish_polar_243,Onko Helsingin kaupunginkirjasto osa HelMet-kirjastoa?,fi,-0.293,0.0,0.0,0.8,1.946,1,2.453
english_content_7649,How many volcanoes are in Canada?,en,-0.548,0.0,0.0,0.667,2.079,0,2.198
finnish_content_6135,Mitkä ovat Chaos Space Marinet?,fi,-0.256,0.0,0.0,0.6,1.946,0,2.29
finnish_content_14214,Mitkä ääniaallot ihminen kuulee?,fi,-0.423,0.0,0.333,0.75,1.792,0,2.452
arabic_polar_2345,هل للماء المقطر طعم؟,ar,-0.225,0.0,0.0,0.5,2.079,1,2.354
arabic_content_4502,من كان أشهر لاعبي نادي لاتسيو عند تأسيسه ؟,ar,0.151,0.0,0.333,0.444,2.398,0,3.326
english_polar_889,Is accutane Vitamin A?,en,-0.02,0.0,0.0,0.75,1.792,1,2.522
arabic_polar_1389,هل قابلية الإصابة بمرض (سكر الشباب) تعود إلى عوامل وراثية؟,ar,1.175,0.0,0.5,0.727,2.708,1,5.11
english_content_8836,What sea life lives in the Arctic ocean?,en,-0.005,0.0,0.5,0.625,2.303,0,3.423
russian_content_11547,Сколько лет главной героине аниме Эльфийская песнь?,ru,0.422,0.0,0.0,0.857,2.197,0,3.476
korean_content_8841,유럽 피겨스케이팅 선수권 대회는 언제 세워졌나요?,ko,-0.273,0.0,0.4,1.0,2.079,0,3.206
korean_polar_240,미국은 핵무기를 가지고 있는가?,ko,-0.747,0.0,0.5,0.75,1.792,1,2.295
korean_content_6616,일본의 평균 강수량은 얼마인가요?,ko,-0.14,0.0,0.2,1.0,1.792,0,2.852
english_polar_488,Is China going through a boom?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
finnish_polar_2029,Voiko jäätikön sisus räjähtää?,fi,-0.127,0.0,0.167,0.75,1.792,1,2.582
korean_polar_52,노아는 이스라엘과 아랍의 전설에 등장하는 인물인가요?,ko,-0.08,1.0,0.375,0.833,2.079,1,4.207
russian_content_12843,Кто был главным архитектором Соборной мечети Санкт-Петербурга?,ru,0.089,0.0,0.0,0.714,2.197,0,3.0
english_content_573,How many people live in Virginia?,en,-0.948,0.0,0.333,0.833,2.079,0,2.297
finnish_polar_1706,Onko Kuuba saarivaltio?,fi,-0.293,0.0,0.0,0.667,1.609,1,1.983
indonesian_content_5442,dimanakah Max Stirner dilahirkan?,id,0.364,0.0,0.333,0.8,1.946,0,3.443
english_content_2567,When was Lagos founded?,en,-0.148,0.0,0.5,0.75,1.792,0,2.894
indonesian_content_1192,Kapan serial Scream pertama dirilis ?,id,0.864,0.0,0.333,1.0,1.946,0,4.143
japanese_polar_897,池原ダムにダム湖はある？,ja,-0.116,0.0,0.4,0.714,2.197,1,3.195
english_polar_771,Was Singapore ever formerly occupied?,en,0.48,0.0,0.8,0.8,1.946,1,4.026
indonesian_content_11469,siapakah pemimpin Kekaisaran Bizantium yang terlama?,id,0.03,1.0,0.167,0.571,2.197,0,3.965
russian_polar_438,Есть калмыцкое телевидение в Калмыкии?,ru,-0.422,0.0,0.2,0.8,1.946,1,2.524
finnish_polar_1313,Onko Kim Il-sung Kim Jong-unin isä?,fi,1.207,0.0,0.0,0.833,2.079,1,4.119
english_polar_353,Can you adopt a baby for free?,en,-0.187,0.0,0.6,0.429,2.197,1,3.039
finnish_polar_829,Onko Mika Salminen toiminut Nico Hülkenbergin kuntovalmentajana?,fi,0.207,0.0,0.333,0.857,2.197,1,3.594
finnish_polar_2060,Voiko Kajaanin linnassa vierailla vuonna 2019?,fi,-0.393,0.0,0.333,0.667,2.079,1,2.686
arabic_content_14402,كم ميدالية فازت بها تونس في الألعاب الأولمبية سنة 2012؟,ar,0.951,1.0,0.667,0.455,2.565,0,5.638
finnish_content_10728,Kuka Samuel Morse oli?,fi,-0.09,0.0,0.0,0.5,1.792,0,2.202
japanese_polar_1180,レバノンにテロ組織はある？,ja,0.051,0.0,0.4,0.667,2.079,1,3.197
japanese_content_4768,阪急900形電車が初めて運用されたのはいつ,ja,0.701,1.0,0.667,0.385,2.639,0,5.392
korean_polar_276,일본은 군도 국가인가요?,ko,-0.58,0.0,0.5,1.0,1.609,1,2.529
indonesian_polar_173,apakah Yesus meninggal karena disalip?,id,-0.191,1.0,0.5,0.667,2.079,1,4.055
indonesian_content_1444,siapakah yang menemukan ilmu Epistemologi?,id,-0.236,1.0,0.333,0.5,2.079,0,3.676
japanese_content_2718,QuinRoseの創始者は誰？,ja,-0.365,0.0,0.0,0.5,2.079,0,2.214
english_content_337,What is the hip-to-waist ratio?,en,2.185,0.0,0.0,0.429,2.398,0,5.012
english_polar_953,Does J. R. R. Tolkien have a wife?,en,0.551,0.0,0.4,0.75,2.303,1,4.004
finnish_content_14646,Milloin MAC osotteita aloitettiin käyttämään?,fi,0.244,1.0,0.333,1.0,1.946,0,4.523
finnish_content_3958,Kuka oli HMS Brighton -aluksen ensimmäinen päällikkö?,fi,0.244,0.0,0.0,0.714,2.197,0,3.155
english_content_4183,How large is the Hainaut province in France?,en,-0.434,0.0,0.0,0.625,2.303,0,2.494
english_content_6799,What is the largest telecommunications company in the world?,en,0.102,0.0,0.0,0.444,2.398,0,2.944
korean_content_1211,다마스쿠스 전쟁에서 십자군에 맞선 군대는 무엇인가?,ko,-0.273,1.0,0.3,1.0,2.079,0,4.106
russian_polar_820,Был Ю́ст Ли́псий женат?,ru,0.078,0.0,0.0,0.75,1.792,1,2.62
indonesian_polar_40,Oen Boen Ing masih hidup?,id,-0.041,0.0,0.0,1.0,1.946,1,2.905
finnish_content_3845,Milloin Origenes syntyi?,fi,-0.256,0.0,0.333,1.0,1.609,0,2.686
arabic_content_6995,متى ولدت الممثلة أودري هيبورن ؟,ar,-0.099,0.0,0.333,0.4,1.946,0,2.58
finnish_polar_1262,Onko Suomen kielessä puhekieli sama kuin kirjakieli?,fi,0.04,0.0,0.0,0.571,2.197,1,2.808
korean_content_4672,대한민국 국보 중 가장 큰 것은 무엇인가?,ko,-0.306,0.0,0.2,1.0,2.197,0,3.091
japanese_polar_435,ソウルには空港はありますか？,ja,0.051,0.0,0.6,0.375,2.303,1,3.329
english_content_3897,How many novellas are currently on air?,en,-0.148,0.0,0.0,0.714,2.197,0,2.763
korean_content_303,이슬람은 몇 년도에 시작되었는가?,ko,0.194,0.0,0.4,1.0,1.792,0,3.386
russian_content_10762,Какой рост у Алекса́ндра Миха́йловича Ове́чкина?,ru,-0.178,0.0,0.0,0.667,2.079,0,2.568
arabic_content_10044,ماهي أسطورة سيدة البحيرة ؟,ar,-0.349,0.0,0.0,0.75,1.792,0,2.193
indonesian_content_5561,Bagaimana cara mengerjakan Salat Witir?,id,-0.636,1.0,0.167,1.0,1.946,0,3.477
japanese_content_2509,NFLが始まったのはいつ,ja,0.201,1.0,0.5,0.286,2.079,0,4.066
korean_polar_212,창세기는 타나크의 율법서 토라의 첫 번째 권인가요?,ko,0.087,0.0,0.75,0.857,2.197,1,3.891
russian_content_9781,Сколько панфиловцев погибло при обороне Москвы в 1941?,ru,-0.149,0.0,0.333,0.625,2.303,0,3.112
finnish_polar_1330,Pelataanko tammipeliä shakkilaudalla?,fi,-0.293,0.0,0.333,1.0,1.609,1,2.649
indonesian_polar_357,apakah mayoritas Iran adalah Syi'ah?,id,0.209,0.0,0.0,0.714,2.197,1,3.12
japanese_content_225,魚雷を開発したのは誰？,ja,0.606,1.0,0.5,0.25,2.303,0,4.659
finnish_content_3818,Milloin NHL on perustettu?,fi,0.244,0.0,0.5,0.75,1.792,0,3.286
russian_polar_27,Вавилон был центром держави Александра Македонского?,ru,-0.722,0.0,0.0,0.833,2.079,1,2.19
finnish_polar_2249,Oliko Konstantinus Suurella perhettä?,fi,0.207,0.0,0.0,0.75,1.792,1,2.749
