unique_id,text,language,avg_links_len,avg_max_depth,avg_subordinate_chain_len,lexical_density,n_tokens,question_type,complexity_score
arabic_content_6928,متى تأسست ولاية الشرق الإمبراطورية؟,ar,-0.349,0.2,0.0,0.8,1.946,0,2.597
arabic_content_13682,في أي عام تم انضمام أنغولا إلى منظمة الأوبك؟,ar,0.026,0.2,0.0,0.556,2.398,0,3.18
arabic_polar_574,هل يمكن الإدمان على تدخين نبتة المارجوانا ؟,ar,-0.458,1.175,0.0,0.571,2.197,1,3.485
arabic_polar_357,هل يحتوي الفول على البروتين ؟,ar,-0.125,-0.825,0.0,0.6,1.946,1,1.596
arabic_polar_2168,هل هناك عربي تحصل على جائزة نوبل للطب؟,ar,-0.25,2.175,1.0,0.667,2.398,1,5.99
arabic_polar_1301,هل الفاتيكان مدرج على لائحة اليونيسكو كإحدى مواقع التراث العالمي؟,ar,-0.025,1.175,0.0,0.545,2.565,1,4.26
arabic_content_9529,من هي ثريا إسفندياري؟,ar,-0.016,0.2,0.0,0.0,1.792,0,1.976
arabic_content_3531,ما هي أصول اللغة العربية ؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
arabic_content_11698,كم عدد إلكترونات التكافؤ في ذرة النحاس ؟,ar,0.222,0.2,1.0,0.625,2.303,0,4.35
arabic_polar_1820,هل يمكن استخدام البروفين كخافض للحرارة ؟,ar,-0.425,0.175,0.0,0.667,2.079,1,2.496
arabic_content_4250,ما وزن البحر الطويل؟,ar,-0.349,0.2,0.0,0.75,1.792,0,2.393
arabic_polar_1107,هل تطل أوكرانيا على بحر؟,ar,-0.125,-0.825,0.0,0.6,1.946,1,1.596
arabic_content_12660,ما هو اضطراب الوسواس القهري ؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
arabic_polar_2236,هل مدينة حمص ذات غالبية مسيحية ؟,ar,-0.025,-0.825,0.0,0.833,2.079,1,2.062
arabic_polar_1352,هل يعتبر الأفيون مشرعاً للإستخدام في الولايات المتحدة ؟,ar,-0.196,0.175,0.0,0.75,2.303,1,3.032
arabic_polar_177,هل التحديق في الشمس وقت الكسوف قد يسبب العمى؟,ar,0.598,1.175,0.0,0.4,2.485,1,4.658
arabic_polar_2122,هل توجد حرية الإعتقاد في الأردن ؟,ar,-0.025,-0.825,0.0,0.667,2.079,1,1.896
arabic_content_7127,كم عدد ضحايا مذبحة الهولوكوست؟,ar,-0.349,1.2,0.0,0.8,1.946,0,3.597
arabic_content_8896,كم عدد أجزاء العصبون ؟,ar,-0.349,0.2,0.0,0.75,1.792,0,2.393
arabic_polar_2206,هل أنور السادات هو ثالث رئيس لجمهورية مصر العربية ؟,ar,0.264,0.175,0.0,0.5,2.485,1,3.424
arabic_polar_2005,هل كان لعالم النفس ويلهام فونت اهتمام بعلم الفلك؟,ar,0.75,0.175,0.0,0.556,2.398,1,3.879
arabic_content_20487,ما هي درجة انصهار البولي بروبيلين؟,ar,-0.149,1.2,0.0,0.333,2.079,0,3.463
arabic_polar_1290,هل حصل الممثل براد بيت على جائزة اوسكار؟,ar,0.09,0.175,0.0,0.5,2.303,1,3.068
arabic_polar_1479,هل الصرع هو مرض وراثي؟,ar,0.125,-1.825,0.0,0.6,1.946,1,0.846
arabic_polar_199,هل تدور الشمس حول نفسها؟,ar,-0.225,-0.825,0.0,0.5,2.079,1,1.529
arabic_polar_1611,هل تعد النسور من الكائنات المهددة بالانقراض؟,ar,-0.291,0.175,0.0,0.429,2.197,1,2.51
arabic_content_6303,متى ولدة النعجة دولي ؟,ar,-0.016,-1.8,0.0,0.25,1.792,0,0.226
arabic_polar_257,هل الإحتباس الحراري حقيقي؟,ar,0.625,-0.825,0.0,0.6,1.946,1,2.346
arabic_polar_1128,هل توجد اسلحة كهرومغناطيسية؟,ar,-0.625,-0.825,0.0,0.75,1.792,1,1.092
arabic_content_8443,متي ولد أحمد حلمي؟,ar,-0.016,0.2,0.0,0.25,1.792,0,2.226
arabic_content_6031,ما هو الإنفجار العظيم؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_1812,هل الخمر محرّم في الإسلام حسب الفقه في القرآن؟,ar,0.153,0.175,0.0,0.5,2.485,1,3.313
arabic_polar_1805,هل المكملات الغذائية ضارة بالصحة ؟,ar,0.175,-0.825,0.0,0.667,2.079,1,2.096
arabic_content_6121,متي قام النبي محمد برحلة الإسراء والمعراج؟,ar,0.079,1.2,0.0,0.625,2.303,0,4.207
arabic_content_3836,من إكتشف القارة الامريكية الشمالية؟,ar,-0.099,-0.8,0.0,0.8,1.946,0,1.847
arabic_polar_907,هل يوجد الرخام في اليمن؟,ar,-0.125,-0.825,0.0,0.6,1.946,1,1.596
arabic_content_3822,ما اسم صوت الذئب ؟,ar,-0.349,0.2,0.0,0.75,1.792,0,2.393
arabic_polar_1968,هل الميلانوما مميت ؟,ar,-0.125,-1.825,0.0,0.333,1.609,1,-0.008
arabic_content_5806,متى أقيم أول مستشفى إسلامي حربي؟,ar,-0.149,0.2,0.0,0.833,2.079,0,2.963
arabic_polar_690,هل مجلة أحمد للأطفال هي مجلة لبنانية ؟,ar,0.947,0.175,0.0,0.625,2.303,1,4.05
arabic_content_2063,ما هي قلادة العلوم الوطنية؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
arabic_content_9312,من هو مؤلف رواية غاتسبي العظيم؟,ar,-0.149,0.2,0.0,0.5,2.079,0,2.63
arabic_polar_102,هل هرقل يعتبر آلهة إغريقية؟,ar,-0.375,-0.825,0.0,0.8,1.946,1,1.546
arabic_polar_1170,هل استخدم السريان البسملة في المسيحية قبل الإسلام؟,ar,0.625,0.175,0.0,0.444,2.398,1,3.642
arabic_polar_2400,هل منعت روسيا بيع الفودكا خلال الحرب العالمية الأولى؟,ar,0.125,-0.825,0.0,0.556,2.398,1,2.254
arabic_polar_871,هل العالمة (انا فرويد) هي ابنة العالم (سيجموند فرويد)؟,ar,0.75,0.175,0.0,0.333,2.708,1,3.966
arabic_polar_140,هل مسلسل (سالي) الكرتوني مستوحى من قصة واقعية؟,ar,0.804,0.175,0.0,0.5,2.485,1,3.964
arabic_polar_1461,هل يحمي قانون حماية العسكريين كاشفي الفساد في الولايات المتحدة ؟,ar,0.375,0.175,0.0,0.8,2.485,1,3.835
arabic_polar_1669,هل يدرس علم الوراثة في البكالوريا التونسية؟,ar,-0.125,-0.825,0.0,0.714,2.197,1,1.961
arabic_content_16026,متى صدر فيلم الرجل النملة؟,ar,-0.349,0.2,0.0,0.8,1.946,0,2.597
arabic_content_17106,أين درست عادا أهاروني؟,ar,-0.016,-1.8,0.0,0.5,1.792,0,0.476
arabic_polar_1715,هل هناك 5 صلوات يومياً في المسيحية؟,ar,0.375,-0.825,0.0,0.571,2.197,1,2.318
arabic_polar_1815,هل تشترط البنوك التونسية تأمين على الحياة في إسناد القروض؟,ar,-0.18,1.175,0.0,0.6,2.485,1,4.08
arabic_content_16675,في اي ولاية امريكية يوجد اكبر تجمع للسكان الاصليين؟,ar,-0.016,1.2,0.0,0.8,2.485,0,4.469
arabic_content_11845,اين توجد مدينة بنغلور؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_content_8460,متى كانت بداية حكم القديس لازلو الأول للمجر؟,ar,0.079,1.2,0.0,0.5,2.303,0,4.082
arabic_polar_831,هل يوجد اختلافات بين الأدمغة البشرية من حيث الحجم؟,ar,0.375,0.175,0.0,0.556,2.398,1,3.504
arabic_polar_365,هل يعد مرض فرط الضغط الشرياني من الأمراض المزمنة ؟,ar,0.0,1.175,0.0,0.778,2.398,1,4.351
arabic_polar_2255,هل المثلية الجنسية ممنوعة بروسيا؟,ar,0.125,-0.825,0.0,0.6,1.946,1,1.846
arabic_content_7029,متى حصلت اول رحلة طيران تجارية ؟,ar,-0.149,0.2,0.0,0.833,2.079,0,2.963
arabic_content_1993,من هو مؤسس تنظيم طالبان ؟,ar,-0.099,-0.8,0.0,0.6,1.946,0,1.647
arabic_polar_285,هل الإسلام متسامح مع المثليين الجنسيين ؟,ar,-0.225,-0.825,0.0,0.667,2.079,1,1.696
arabic_content_4936,ما هو اقدم مساجد اليمن؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
arabic_content_17149,ما اسم ابن الجمل؟,ar,-0.349,0.2,0.0,0.5,1.792,0,2.143
arabic_polar_737,هل عملية التنظيف العميق تسبب في تلف الأسنان ؟,ar,0.233,0.175,0.0,0.75,2.303,1,3.461
arabic_content_3996,من كم حلقة يتألف مسلسل شرلوك هولمز؟,ar,-0.183,2.2,1.0,0.429,2.197,0,5.643
arabic_content_20890,متى اعتزل لاعب كرة القدم دييغو فورلان اللعب دولياً؟,ar,0.526,0.2,0.0,0.667,2.398,0,3.791
arabic_polar_2212,هل توجد طائفة يهودية في المغرب ؟,ar,-0.025,-0.825,0.0,0.667,2.079,1,1.896
arabic_content_14726,من هو الرئيس الأمريكي الذي في عهده ألقيت القنابل النووبة على اليابان؟,ar,0.901,1.2,1.0,0.538,2.708,0,6.347
arabic_polar_1315,هل يستخدم الفيرباميل في علاج الذبحة الصدرية؟,ar,-0.291,0.175,0.0,0.571,2.197,1,2.652
arabic_polar_1226,هل توجد حرب في جمهورية أفريقيا الوسطى؟,ar,-0.125,-0.825,0.0,0.571,2.197,1,1.818
arabic_content_2184,ما هي أكبر مدن ولاية كنتاكي الأمريكية؟,ar,-0.016,1.2,0.0,0.571,2.197,0,3.952
arabic_polar_1394,هل اللينكس نظام تشغيل؟,ar,-0.291,-1.825,0.0,0.5,1.792,1,0.176
arabic_content_15252,ما هو علم المواقيت؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_polar_1617,هل تطرق القصص الواقعية من الحياة للجنس ؟,ar,-0.125,-0.825,0.0,0.714,2.197,1,1.961
arabic_polar_122,هل يعد الكهرمان من الأحجار الكريمة؟,ar,-0.225,-0.825,0.0,0.5,2.079,1,1.529
arabic_content_7395,من هو أبو المعالي الجويني؟,ar,0.251,0.2,0.0,0.0,2.079,0,2.53
arabic_polar_645,هل الميثان هو أبسط الهيدروكربونات؟,ar,0.125,-1.825,0.0,0.6,1.946,1,0.846
arabic_polar_1759,هل توجد مشاريع حماية من الأجرام القريبة من الأرض؟,ar,-0.375,3.175,0.0,0.667,2.398,1,5.865
arabic_content_49,كيف يتم تحديد عمر المخطوطات القديمة؟,ar,-0.183,1.2,0.0,0.714,2.197,0,3.928
arabic_content_5831,ما نظام الحكم في السويد ؟,ar,0.151,0.2,0.0,0.4,1.946,0,2.697
arabic_polar_818,هل منحت السيدة فيروز مفتاح مدينة لاس فيغاس كتكريم لها؟,ar,0.275,1.175,0.0,0.455,2.565,1,4.47
arabic_content_15879,ما هي حروف العلة في اللغة العربية ؟,ar,0.151,0.2,0.0,0.571,2.197,0,3.119
arabic_content_13519,كم عدد فوائد الزراعة الحضرية ؟,ar,-0.349,1.2,0.0,0.8,1.946,0,3.597
arabic_polar_2305,هل الماسونية حقيقية؟,ar,-0.125,-1.825,0.0,0.333,1.609,1,-0.008
arabic_content_12772,ماهو مصدر فايروس الإنفلونزا؟,ar,-0.349,0.2,0.0,0.5,1.792,0,2.143
arabic_content_19738,ماهو متوسط عمر وحيد القرن السُّومطري ؟,ar,0.051,0.2,0.0,1.0,2.079,0,3.33
arabic_content_1645,ما هو الكونغرس الأمريكي؟,ar,-0.016,-0.8,0.0,0.25,1.792,0,1.226
arabic_content_11490,كم يبلغ طول نهر بردى؟,ar,-0.349,0.2,0.0,0.8,1.946,0,2.597
arabic_polar_1242,هل لي السعودية يد في دعم تنظيم الدولة الإسلامية؟,ar,-0.25,1.175,0.0,0.667,2.398,1,3.99
arabic_content_7966,متى توافق ليلة القدر؟,ar,-0.349,-0.8,0.0,0.75,1.792,0,1.393
arabic_content_2157,ماهي أعراض الرسطان ؟,ar,-0.349,-0.8,0.0,0.667,1.609,0,1.127
arabic_polar_2052,هل تعتبر فعالية إفراز اللعاب من مسؤوليات الجهاز العصبي اللاودي؟,ar,-0.069,0.175,0.0,0.8,2.485,1,3.391
arabic_polar_415,هل يحتوي البيض على الكالسيوم ؟,ar,-0.125,-0.825,0.0,0.6,1.946,1,1.596
arabic_content_13329,متى فتح خالد بن الوليد مدينة حلب؟,ar,0.317,-0.8,0.0,0.571,2.197,0,2.285
arabic_polar_2352,هل يحق للقاصر ممارسة الجنس في المجر؟,ar,-0.125,0.175,0.0,0.571,2.197,1,2.818
arabic_content_4555,من هي نانسي بيلوسي ؟,ar,-0.016,-0.8,0.0,0.0,1.792,0,0.976
arabic_content_2358,متى تم اطلاق أغنية الغوريثم لميوز؟,ar,-0.149,0.2,0.0,0.5,2.079,0,2.63
arabic_content_1482,ماهي مساحة سوريا؟,ar,-0.349,-0.8,0.0,0.333,1.609,0,0.793
arabic_content_10603,من هو أندرياس فيزاليوس ؟,ar,-0.016,-0.8,0.0,0.0,1.792,0,0.976
arabic_content_6366,متي ولدة أنغيلا دوروتيا ميركل ؟,ar,0.151,0.2,0.0,0.2,1.946,0,2.497
arabic_polar_43,هل توجد قواعد عسكرية فرنسية في جيبوتي؟,ar,0.209,-0.825,0.0,0.571,2.197,1,2.152
arabic_polar_1336,هل القصف الذرّي على هيروشيما وناجازاكي مؤثر على نوعية الهواء إلى يومنا الحالي؟,ar,0.683,0.175,0.0,0.5,2.773,1,4.131
arabic_content_3923,متى توفي جمال خاشقجي؟,ar,-0.016,-0.8,0.0,0.25,1.792,0,1.226
arabic_polar_1112,هل يمكن علاج فيروس إلتهاب الكبد الفيروسي نوع إي ؟,ar,0.0,2.175,0.0,0.778,2.398,1,5.351
arabic_polar_984,هل كان لواء اسكندرونة يعد جزءاً من سورية الطبيعية؟,ar,0.125,1.175,1.0,0.667,2.398,1,5.365
arabic_polar_585,هل الجندب حيوان عاشب و لاحم في نفس الوقت؟,ar,-0.25,1.175,0.0,0.667,2.398,1,3.99
arabic_content_2314,متى نشأت مدينة الغردقة؟,ar,-0.349,-0.8,0.0,0.5,1.792,0,1.143
arabic_polar_850,هل يمتلك مرضى التوحد قدرات غير اعتيادية؟,ar,-0.291,0.175,0.0,0.857,2.197,1,2.938
arabic_polar_124,هل نوع الخط الفارسي هو أحد الخطوط العربية؟,ar,0.375,0.175,0.0,0.75,2.303,1,3.603
arabic_polar_1402,هل يعتبر التهاب المفاصل داء تنكسي؟,ar,-0.225,-0.825,0.0,0.667,2.079,1,1.696
arabic_content_5393,ماهى اللغة التى تكلمها المسيح عيسى أبن مريم ؟,ar,0.026,2.2,1.0,0.222,2.398,0,5.846
arabic_polar_1436,هل يمكن السرطانات التواجد في المياه العذبة ؟,ar,-0.291,0.175,0.0,0.714,2.197,1,2.795
arabic_polar_959,هل تهتمّ مسألة العقل بمحاولة إيجاد تفسيرات للعلاقة الموجودة بين العقل و عمليات الجسد؟,ar,-0.225,5.175,0.0,0.688,2.89,1,8.528
arabic_polar_379,هل عمل نجيب محفوظ بجريدة الأهرام؟,ar,-0.025,-0.825,0.0,0.5,2.079,1,1.729
arabic_content_5011,من أوصل المسيحية إلى جنوب أفريقيا ؟,ar,0.051,-0.8,0.0,0.5,2.079,0,1.83
arabic_content_10962,كم عدد إصحاحات سفر أعمال الرسل؟,ar,-0.349,2.2,0.0,0.833,2.079,0,4.763
arabic_polar_14,هل يجب فصل الدين عن السياسة ؟,ar,-0.225,0.175,0.0,0.667,2.079,1,2.696
arabic_content_10638,في أي يوم يتم الإحتفال فيه بميلاد المسيح ؟,ar,0.151,2.2,1.0,0.444,2.398,0,6.193
arabic_polar_2211,هل التعليم في الجامعات الحكومية في سوريا يتم بللغة العربية؟,ar,1.153,0.175,0.0,0.6,2.485,1,4.413
arabic_content_14430,كم تبعد الجبيل المحافظة السعودية على مكّة؟,ar,0.151,0.2,0.0,0.714,2.197,0,3.262
arabic_content_16451,كيف يتم صنع الورق؟,ar,-0.349,-0.8,0.0,0.75,1.792,0,1.393
arabic_content_8957,في أي عام بدأت حرب الاستقلال المكسيكية؟,ar,-0.016,-0.8,0.0,0.857,2.197,0,2.238
arabic_content_15767,من هو علمدار مصطفى باشا؟,ar,0.151,0.2,0.0,0.2,1.946,0,2.497
arabic_content_15241,ما هي الخوارزمية ؟,ar,0.151,-1.8,0.0,0.333,1.609,0,0.293
arabic_content_335,ما هي تميمة كأس العالم لكرة القدم 2018؟,ar,0.151,1.2,0.0,0.556,2.398,0,4.305
arabic_content_5408,في أي عام صدرت رواية 1984 ؟,ar,-0.149,-0.8,0.0,0.667,2.079,0,1.797
arabic_polar_1040,هل ينتقل المالاريا عن طريق البعوض؟,ar,-0.225,-0.825,0.0,0.333,2.079,1,1.362
arabic_content_6545,كم سن العقل يوجد لدى الإنسان؟,ar,0.251,0.2,0.0,0.667,2.079,0,3.197
arabic_content_9089,متى أصدرالرئيس ابراهام لنكولن إعلان تحرير العبيد؟,ar,0.151,1.2,0.0,0.444,2.398,0,4.193
arabic_content_9862,من هو صاحب تفسير المنار؟,ar,-0.099,-0.8,0.0,0.6,1.946,0,1.647
arabic_polar_1975,هل البيتزا مع الأناناس اختراع ايطالي؟,ar,0.575,0.175,0.0,0.5,2.079,1,3.329
arabic_content_4654,من هو عيسى المسيح؟,ar,-0.016,-0.8,0.0,0.0,1.792,0,0.976
arabic_polar_577,هل يوجد أوكسيجين على سطح أي كوكب من كواكب المجموعة الشمسية؟,ar,-0.325,3.175,0.0,0.636,2.565,1,6.051
arabic_content_2654,ما هي أكبر مدن كندا؟,ar,-0.099,0.2,0.0,0.4,1.946,0,2.447
arabic_polar_1666,هل تؤدي اتمتة الاعمال الى زيادة معدلات البطالة؟,ar,-0.196,0.175,0.0,0.625,2.303,1,2.907
arabic_content_2614,من هو أبو منصور الماتريدي؟,ar,0.151,0.2,0.0,0.0,1.946,0,2.297
arabic_content_10107,أين ولد سلطان باشا الأطرش ؟,ar,-0.099,0.2,0.0,0.2,1.946,0,2.247
arabic_polar_2034,هل تعتمد الألعاب في الأنترنات على برنامج أدوبي فلاش؟,ar,0.25,-0.825,0.0,0.444,2.398,1,2.267
arabic_content_12903,ما هي المجلة الرسمية لتنظيم الدولة الإسلامية؟,ar,-0.016,1.2,0.0,0.714,2.197,0,4.095
arabic_content_17221,أين تقع قلقيلية ؟,ar,-0.349,-1.8,0.0,0.667,1.609,0,0.127
arabic_content_7202,ما معنى مصطلح ذوي الاحتياجات الخاصة ؟,ar,-0.349,2.2,0.0,0.833,2.079,0,4.763
arabic_content_4594,أين نشأت حضارة وادي السند؟,ar,-0.349,0.2,0.0,0.6,1.946,0,2.397
arabic_polar_19,هل تنتج شجرة السماء ثماراً ؟,ar,-0.125,-0.825,0.0,0.8,1.946,1,1.796
arabic_polar_1237,هل تتكاثر الحرباء بالبيوض؟,ar,-0.625,-0.825,0.0,0.5,1.792,1,0.842
arabic_polar_1710,هل الفياجرا هو دواء يعالج المشاكل الجنسية؟,ar,-0.125,0.175,1.0,0.571,2.197,1,3.818
arabic_polar_1915,هل ممارست الجنس المثلي أخطر من ناحية الإصابة بالامراض المنقولة جنسياً ؟,ar,-0.125,2.175,0.0,0.727,2.565,1,5.342
arabic_polar_290,هل شراء الماريجوانا مسموح به في المجر ؟,ar,0.09,1.175,0.0,0.375,2.303,1,3.943
arabic_content_1403,من هم فرسان الهيكل؟,ar,-0.349,-0.8,0.0,0.25,1.792,0,0.893
arabic_polar_1947,هل يؤدي اضطراب فرط الحركة الي ميول الاطفال للعنف؟,ar,0.598,0.175,0.0,0.7,2.485,1,3.958
arabic_content_19294,ما هي الشهوة ؟,ar,0.151,-1.8,0.0,0.333,1.609,0,0.293
arabic_content_187,بمائا تم الحكم على الممثل وليام هنري كوسبي ؟,ar,0.222,1.2,0.0,0.375,2.303,0,4.1
arabic_polar_1506,هل مشكلات تمييز الألوان من أعراض التنكس البقعي؟,ar,-0.196,1.175,0.0,0.75,2.303,1,4.032
arabic_content_1772,كم عاماً إستمرت حرب لبنان الأولى ؟,ar,0.051,0.2,1.0,0.833,2.079,0,4.163
arabic_polar_1597,هل سورة محمد هي سورة مكية ؟,ar,0.375,-0.825,0.0,0.667,2.079,1,2.296
arabic_polar_355,هل تمنع المسيحية المثلية ؟,ar,-0.625,-0.825,0.0,0.75,1.792,1,1.092
arabic_content_5411,من هو بلقين بن زيري؟,ar,0.151,-0.8,0.0,0.2,1.946,0,1.497
arabic_polar_1277,هل تدرس باكلوريوس الفيزيولوجيا في كندا؟,ar,-0.025,-0.825,0.0,0.333,2.079,1,1.562
arabic_polar_1311,هل كان للعالم جابر بن حيان اهتمامات بعلم الصيدلة؟,ar,0.153,0.175,0.0,0.6,2.485,1,3.413
arabic_content_6566,ما هي متلازمة آسبرجر؟,ar,-0.016,-0.8,0.0,0.25,1.792,0,1.226
arabic_polar_765,هل توجد أعراض جانبية لإستهلاك المنشطات الذهنية ؟,ar,-0.291,0.175,0.0,0.857,2.197,1,2.938
arabic_content_2281,ما هو هرمون البروجسترون ؟,ar,-0.016,-0.8,0.0,0.25,1.792,0,1.226
arabic_polar_2398,هل كانت الموصل من المناطق التي سيطر عليها تنظيم الدولة الإسلامية والمعروف ب (داعش)؟,ar,0.175,3.175,1.0,0.5,2.996,1,7.846
arabic_polar_2336,هل توجد غواصات تعمل بالوقود النووي؟,ar,-0.458,1.175,1.0,0.714,2.197,1,4.628
arabic_polar_2177,هل تطل جبال القوقاز علي بحر ؟,ar,-0.025,-0.825,0.0,0.667,2.079,1,1.896
arabic_polar_1224,هل تعد ويلز جزءاً من بريطانيا العظمى؟,ar,-0.291,0.175,0.0,0.429,2.197,1,2.51
arabic_polar_2226,هل بيل كلينتون هو رئيس الولايات المتحدة سنة 1994؟,ar,0.25,-0.825,0.0,0.444,2.398,1,2.267
arabic_content_6448,ما هي المزوية؟,ar,0.151,-1.8,0.0,0.333,1.609,0,0.293
arabic_content_13099,متى تم اجراء اول عملية ربط معدة ؟,ar,-0.349,2.2,0.0,0.857,2.197,0,4.905
arabic_polar_179,هل توجد ادوية لمعالجة مرض التوحد؟,ar,-0.458,1.175,0.0,0.714,2.197,1,3.628
arabic_content_16698,ماهو متوسط تكاليف السفرلمدة يوميين إلي المملكة الأردنية ؟,ar,0.794,0.2,0.0,0.75,2.303,0,4.047
arabic_content_2075,ما هو الجنس الأمن؟,ar,-0.016,-0.8,0.0,0.5,1.792,0,1.476
arabic_content_9433,متى استلم البابا فرنسيس البابوية الكاثوليكية؟,ar,-0.149,0.2,0.0,0.5,2.079,0,2.63
arabic_content_18566,ما هو سبب صوت الخنافس؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
arabic_content_1608,في أي عام تأسست الإمبراطورية البريطانية؟,ar,-0.149,-0.8,0.0,0.833,2.079,0,1.963
arabic_content_2658,ما هي معاهدة وادي عربة؟,ar,-0.099,0.2,0.0,0.4,1.946,0,2.447
arabic_content_2132,من هو الفنان الذي رسم عازف القيثارة العجوز ؟,ar,-0.064,1.2,1.0,0.625,2.303,0,5.064
arabic_polar_94,هل العصب الثلاثي التوائم من الأعصاب القحفية؟,ar,-0.291,0.175,0.0,0.714,2.197,1,2.795
arabic_polar_695,هل يمكن تجنب ورم الأرومة الغاذية ؟,ar,-0.625,1.175,0.0,0.833,2.079,1,3.462
arabic_polar_1344,هل يتأثر إقتصاد المغرب العربي بإقتصاد إسبانيا ؟,ar,0.042,0.175,0.0,0.714,2.197,1,3.128
arabic_content_10325,من هو مكتشف اليورانيوم؟,ar,-0.016,-1.8,0.0,0.25,1.792,0,0.226
arabic_polar_1213,هل اسفرت الاحتجاجات العمانية إلى حدوث ضحايا بشرية؟,ar,-0.196,0.175,0.0,0.75,2.303,1,3.032
arabic_polar_1995,هل يسمح بتعدد الزوجات في الإسلام ؟,ar,-0.025,-0.825,0.0,0.5,2.079,1,1.729
arabic_content_16373,أين ولدة إيميليا كلارك ؟,ar,-0.016,0.2,0.0,0.25,1.792,0,2.226
arabic_polar_263,هل سبق وتوج المنتخب اليمني بكأس آسيا لكرة القدم؟,ar,-0.069,0.175,0.0,0.7,2.485,1,3.291
arabic_content_4253,في أي عام تأسست جامعة كامبرج؟,ar,-0.149,-0.8,0.0,0.667,2.079,0,1.797
arabic_content_9286,اين ولد الروائي شارلز ديكنز؟,ar,-0.149,0.2,0.0,0.333,2.079,0,2.463
arabic_content_18523,أين تقع بلدة المزيريب؟,ar,-0.349,-0.8,0.0,0.75,1.792,0,1.393
arabic_polar_785,هل يسبب الديسك آلام في الأرجل ؟,ar,0.375,-0.825,0.0,0.571,2.197,1,2.318
arabic_content_13782,في أي عام تأسست هيئة الإذاعة الأمريكية أو أيه بي سي ؟,ar,0.251,0.2,0.0,0.545,2.565,0,3.561
arabic_content_16706,من أمير الكويت؟,ar,-0.349,-1.8,0.0,0.667,1.609,0,0.127
arabic_content_18968,متى كان أول صاروخ من صنع ياباني؟,ar,-0.016,0.2,0.0,0.571,2.197,0,2.952
arabic_content_12715,ما هي الامبراطورية التي لا تغيب عنها الشمس؟,ar,0.526,1.2,1.0,0.333,2.398,0,5.457
arabic_polar_1465,هل كان نابليون بونابرت ملك إيطاليا؟,ar,-0.425,0.175,0.0,0.167,2.079,1,1.996
arabic_content_3689,متى تمت إقالة رئيس الوزراء نوري السعيد؟,ar,-0.016,1.2,0.0,0.571,2.197,0,3.952
arabic_content_9728,من أدى صوت مهند في المسلسل التركي المدبلج نور ؟,ar,0.54,-0.8,0.0,0.5,2.485,0,2.725
arabic_content_8229,ما هي أكبر جزر الكناري؟,ar,-0.099,0.2,0.0,0.4,1.946,0,2.447
arabic_content_8181,ما معنى كلمة النجاشي ؟,ar,-0.349,0.2,0.0,0.5,1.792,0,2.143
arabic_content_8739,من هو ريتشارد غاريك؟,ar,-0.016,-0.8,0.0,0.0,1.792,0,0.976
arabic_content_4927,ماهو إسم السفينة التي أبحر عليها بحارو الأرجو ؟,ar,0.206,2.2,1.0,0.3,2.485,0,6.191
arabic_content_17793,أين تقع مدينة الزهراء؟,ar,-0.349,0.2,0.0,0.4,1.946,0,2.197
arabic_content_21216,ما هو الكربوبروست؟,ar,0.151,-1.8,0.0,0.333,1.609,0,0.293
arabic_content_14727,ما هو فشل نخاع العظم؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
arabic_polar_1288,هل يعد الزمخشري من رواد فكر المعتزلة؟,ar,-0.196,0.175,0.0,0.625,2.303,1,2.907
arabic_polar_1714,هل يخسر مريض السرطان شعر الجسم؟,ar,-0.225,-0.825,0.0,0.833,2.079,1,1.862
arabic_polar_760,هل تعيش القرود في جبل طارق؟,ar,-0.225,-0.825,0.0,0.5,2.079,1,1.529
arabic_content_15827,كيف قتل الرئيس الجزائري السابق محمد بوضياف؟,ar,0.317,0.2,0.0,0.571,2.197,0,3.285
arabic_polar_392,هل المنظمة السوداء حقيقية ؟,ar,0.375,-0.825,0.0,0.75,1.792,1,2.092
arabic_polar_351,هل البلازما مادة شفافة تميل إلى الاصفرار؟,ar,-0.125,0.175,1.0,0.714,2.197,1,3.961
arabic_content_15682,من فاز بنهائي كأس العالم لكرة القدم 2006؟,ar,0.776,0.2,0.0,0.556,2.398,0,3.93
arabic_polar_1305,هل تعيش الذئاب في الاماكن شديدة البرودة ؟,ar,-0.291,0.175,0.0,0.714,2.197,1,2.795
arabic_content_2565,كم يبلغ عدد طبقات الارض؟,ar,-0.349,0.2,0.0,0.8,1.946,0,2.597
arabic_content_7763,ما هي ثاني أكبر دول أوروبا الشرقية؟,ar,-0.183,2.2,0.0,0.571,2.197,0,4.785
arabic_polar_2201,هل يمكن استخدام الحمض النووي لتخزين البيانات؟,ar,-0.196,0.175,0.0,0.75,2.303,1,3.032
arabic_content_7309,ما هي قوة الطرد المركزي؟,ar,-0.099,0.2,0.0,0.6,1.946,0,2.647
