unique_id,text,language,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
korean_polar_257,일본은 양원제를 채택하고 있나요?,ko,-2.136,0.0,0.5,0.75,1.792,1,0.906
korean_polar_149,흡연이 암을 유발할 수 있는가?,ko,-1.136,0.0,0.75,1.0,1.946,1,2.56
korean_polar_309,목성은 생물이 살수있는 기후를 가지고있는가?,ko,-0.136,1.0,0.375,1.0,1.946,1,4.185
korean_content_7160,세상에서 가장 오래된 책은 무엇인가?,ko,0.184,1.0,0.3,1.0,1.946,0,4.43
korean_polar_339,경국대전은 조선 최고의 법전인가요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_polar_173,인터넷은 통신 프로토콜을 이용해 정보를 주고받는 컴퓨터 네트워크인가요?,ko,0.864,1.0,0.625,0.875,2.303,1,5.667
korean_content_10838,디아블로 III의 출시일은 언제인가요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_7004,세상에서 가장 큰 금융거래소는 어디인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_321,하이에나는 암컷이 무리에서 우두머리인가요?,ko,-2.136,0.0,0.75,1.0,1.792,1,1.406
korean_content_2849,선천성 기형은 신생아의 몇 퍼센트인가요?,ko,-0.816,0.0,0.6,1.0,1.946,0,2.73
korean_content_3329,가장 처음 발견된 공룡 화석은 무엇인가?,ko,0.184,1.0,0.3,1.0,2.079,0,4.563
korean_polar_179,난민의 지위에 관한 협약(Convention Relating to the Status of Refugees)은 국제사회에 널리 적용되고 있는 난민에 대한 다자 조약인가요?,ko,0.864,1.0,0.438,0.55,3.135,1,5.987
korean_content_4672,대한민국 국보 중 가장 큰 것은 무엇인가?,ko,2.184,0.0,0.2,1.0,2.197,0,5.581
korean_content_466,2019년 기준 북한과 동맹관계에 있는 나라는 몇 개국인가?,ko,2.184,0.0,0.4,0.875,2.303,0,5.762
korean_content_3175,일본에서 가장 지진이 약한 섬은 어디인가?,ko,0.184,0.0,0.2,1.0,2.079,0,3.463
korean_content_11207,스위스에는 몇 개의 초등학교가 있나요?,ko,0.184,0.0,0.4,1.0,1.946,0,3.53
korean_content_2938,2019년 5월 기준 하버드에 재학중인 한국인은 몇 명인가?,ko,2.184,1.0,0.4,1.0,2.303,0,6.887
korean_content_2669,나치 강제수용소에 수용된 사람은 몇 명인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_content_11135,알제리의 수도는 어디인가요?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_polar_164,스페인 헌법에서는 국명을 에스파냐(España)로 표기하고 있나요?,ko,-1.136,0.0,0.75,0.625,2.398,1,2.637
korean_polar_182,불교에서 의지(意志)는 심조작성(心造作性)의 성질 즉 사(思)의 마음작용을 가리키나요?,ko,0.864,0.0,0.75,0.692,2.996,1,5.302
korean_content_26,2018년 일본에서 가장 많이 판매된 음료수는 무엇인가?,ko,1.184,1.0,0.4,1.0,2.197,0,5.781
korean_polar_24,라소는 르네상스 시대 음악가인가요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_polar_241,폴란드는 단일 국가인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_content_3225,세상에서 가장 규모가 큰 연구소는 무엇인가?,ko,0.184,0.0,0.2,1.0,2.079,0,3.463
korean_polar_304,윌리엄 하워드 태프트는 미국 역사상 행정부와 사법부의 수장을 모두 지낸 인물인가요?,ko,0.864,1.0,0.625,0.909,2.565,1,5.963
korean_polar_360,호흡(呼吸)은 일반적으로 활물이 체내에 산소를 받아들이고 이산화탄소를 배출하는 생명 활동인가요?,ko,-0.136,0.0,0.875,0.818,2.639,1,4.196
korean_polar_94,그리스어는 2019년에도 사용하는 나라가 있는가?,ko,-0.136,1.0,0.25,1.0,1.946,1,4.06
korean_content_1697,중국에서 가장 인구밀도가 낮은 도시는 어디인가?,ko,0.184,0.0,0.2,1.0,2.079,0,3.463
korean_polar_202,전류의 SI 단위는 암페어로 1 암페어는 1 초 당 1 쿨롱의 전하가 흐르는 것을 뜻하나요?,ko,3.864,1.0,0.625,0.733,2.833,1,9.055
korean_polar_127,포틀랜드는 장미의 도시라는 별명을 갖고있나요?,ko,-0.136,1.0,0.375,1.0,1.946,1,4.185
korean_polar_338,아담은 창조신화에 최초로 등장하는 인간인가요?,ko,-1.136,1.0,0.5,1.0,1.946,1,3.31
korean_polar_145,코트니 러브는 언제 골든 글로브상 여우주연상 부문에 입후보 하였나요?,ko,0.864,0.0,1.0,1.0,2.398,1,5.262
korean_polar_110,디젤 기관은 압축점화기관형태인가요?,ko,-1.136,0.0,0.25,1.0,1.609,1,1.723
korean_polar_47,조정래의 아버지는 승려인가요?,ko,-1.136,0.0,0.25,1.0,1.609,1,1.723
korean_content_203,오스트리아는 언제 건국되었는가?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193
korean_polar_357,링구아 프랑카는 이탈리아어인가요?,ko,-1.136,0.0,0.25,1.0,1.609,1,1.723
korean_content_2359,발레 작품중 백조의 호수는 몇시간동안 공연하는가?,ko,0.184,0.0,0.4,1.0,2.079,0,3.663
korean_polar_334,"냉각재는 핵분열 과정에서 발생한 열에너지를 흡수 및 운반하여 증기를 발생시키고, 증기의 운동에너지를 발전기의 터빈으로 전달해 터빈이 돌아가면서 전기에너지가 만들어지게 하는 열매체인가요?",ko,1.864,1.0,0.417,0.714,3.178,1,7.173
korean_content_11183,2018년 한국의 성비는 어떤가?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_polar_271,스칸디나비아에서는 동성결혼이 합법적인가?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_content_6307,감시와 처벌이 첫번째로 쓰여진 언어는 무엇인가요?,ko,1.184,1.0,0.3,0.833,2.079,0,5.396
korean_content_10705,샤한샤의 의미는 무엇인가?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_polar_119,헤라클레스는 그리스 신들 중 한 명인가?,ko,-0.136,0.0,0.75,0.833,2.079,1,3.526
korean_polar_177,확률이 낮을수록 어떤 정보일지는 불확실하게 될 때 엔트로피가 높다고 표현하나요?,ko,1.864,1.0,0.333,0.7,2.485,1,6.382
korean_polar_29,하와이주는 미국의 최남단 주인가요?,ko,-2.136,0.0,0.75,1.0,1.792,1,1.406
korean_content_5419,태양의 부피는 지구에 몇배인가요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_5026,"크리스토퍼 놀란의 영화에서, 하비덴트의 직업은 무엇인가?",ko,0.184,0.0,0.4,1.0,2.197,0,3.781
korean_polar_45,심리극의 창시자는 유대인의 후손인가요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_content_7483,장수말벌이 가장 많은 나라는 어디인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_8207,디 토튼 호젠의 공식 웹사이트는 어디인가요?,ko,0.184,0.0,0.2,1.0,2.079,0,3.463
korean_content_36,"2019년 5월 기준, 가장 많이 사용되고있는 소셜 미디어는 무엇인가?",ko,1.184,1.0,0.3,1.0,2.485,0,5.969
korean_polar_287,두툽상어는 저생성 생물인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_content_10531,영국의 초대왕은 누구인가?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_polar_77,촉매 활동은 기호 z로 표시 되나요?,ko,-1.136,0.0,0.75,1.0,2.079,1,2.693
korean_polar_132,순수과학은 자연을 탐구하여 그것의 작동 원리를 체계화시키는 작업을 말하나요?,ko,0.864,1.0,0.5,0.778,2.398,1,5.54
korean_content_2230,당나라는 언제 멸망했는가?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193
korean_content_6583,세계 최초로 석유를 추출한 나라는 어디인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_content_4813,프랑스에서 가장 큰 주는 어디인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_7283,"2019년 기준, 브라질은 월드컵 우승을 몇 번 했는가?",ko,-0.816,0.0,0.8,1.0,2.398,0,3.382
korean_content_10984,세상에서 가장 긴 팝송은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_10053,Gala Inc.의 최고 매출 게임은 무엇인가?,ko,0.184,0.0,0.2,0.833,2.079,0,3.296
korean_polar_328,도시철도(都市鐵道)는 도시 혹은 광역권 내부 지역 간의 교통을 담당하기 위해 건설 된 철도인가요?,ko,4.864,1.0,0.417,0.867,2.89,1,10.038
korean_content_6921,이화령-문경 전투의 한국 지휘관에서 제 6사단장 대령은 누구인가요?,ko,0.184,0.0,0.4,1.0,2.303,0,3.887
korean_content_4045,아일랜드에서 가장 큰 도시는 어디인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_97,타이머는 주기적 시간을 얻을 때 사용하는 디지털 카운터 회로 모듈인가요?,ko,2.864,1.0,0.333,1.0,2.485,1,7.682
korean_content_9227,세상에서 가장 비싼 원료는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_221,R/S 명명법은 글리세르알데하이드와 같이 기준 분자가 없는 거울상 이성질체를 나타내는 데 주요하게 사용되는 명명법인가요?,ko,3.864,1.0,0.417,0.714,2.773,1,8.768
korean_polar_61,거울상 이성질체는 원자의 부분적인 배치에 의해서 명명될 수도 있나요?,ko,-0.136,1.0,0.25,0.889,2.398,1,4.401
korean_polar_198,미토콘드리아는 인지질 2중층으로 이루어진 내막과 외막을 가지고 있나요?,ko,1.864,1.0,0.375,0.75,2.303,1,6.292
korean_content_10267,2019년까지 지진으로 인한 가장 큰 피해를 입은 나라는 어디인가?,ko,2.184,1.0,0.267,1.0,2.398,0,6.849
korean_content_8400,앨버타주에서 캐나다 오일샌드 생산의 중심지 도시는 어디인가요?,ko,0.184,0.0,0.4,1.0,2.197,0,3.781
korean_content_4335,6.25전쟁 당시 남한 편에서 싸운 나라는 몇 개국인가?,ko,1.184,1.0,0.4,1.0,2.303,0,5.887
korean_content_10684,이최응의 가문은 무엇인가요?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993
korean_polar_341,스피노자는 속성이원론에 근접한 사람인가요?,ko,-1.136,1.0,0.375,1.0,1.792,1,3.031
korean_content_6607,공룡은 언제 멸종되나요?,ko,-1.816,0.0,0.4,1.0,1.609,0,1.193
korean_polar_379,사우스다코타는 대륙성 기후를 가지고 있나요?,ko,-1.136,0.0,0.5,0.8,1.946,1,2.11
korean_polar_272,한국의 강간에 대한 처벌을 받는가?,ko,0.864,1.0,0.25,1.0,1.946,1,5.06
korean_content_11539,최초로 지문 인식 센서사 탑제된 스마트폰은 무엇인가?,ko,2.184,1.0,0.3,1.0,2.197,0,6.681
korean_content_4114,트라프의 자서전은 첫 출간일은 언제인가?,ko,-0.816,0.0,0.4,0.8,1.946,0,2.33
korean_polar_215,덴마크는 입헌 군주국인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_content_2633,닌텐도 회사의 첫 설립 자본금은 얼마인가요?,ko,0.184,0.0,0.2,1.0,2.079,0,3.463
korean_content_9357,세계에서 제일 높이가 큰 나무는 무엇인가요?,ko,0.184,0.0,0.2,1.0,2.079,0,3.463
korean_content_10469,2018년 세상에서 가장 많은 태풍이 활동했던 나라는 어디인가?,ko,2.184,1.0,0.4,1.0,2.303,0,6.887
korean_polar_144,리튬이온전지는 이차 전지의 일종인가요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_polar_130,채무(債務)란 채권관계에서 어떤 급부를 이행해야만 하는 의무를 뜻하나요?,ko,0.864,0.0,0.25,0.8,2.639,1,4.553
korean_polar_303,아우토슈타트는 폭스바겐 자동차의 생산 단계를 기록하고 2000년에 개최될 독일 하노버 엑스포에서 회사의 공정을 소개하기 위한 컨셉으로 1994년 처음 고안되었나요?,ko,1.864,1.5,0.5,0.947,3.045,1,7.856
korean_content_10215,영국 축구 국가대표팀 현재 감독은 누구인가요?,ko,1.184,0.0,0.2,1.0,2.079,0,4.463
korean_content_2294,헐리우드가 설립된 해는 언제인가?,ko,0.184,1.0,0.2,1.0,1.792,0,4.176
korean_content_3636,일본에서 가장 많이 판매된 만화책은 무엇인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_content_5561,제3공화국 당시 지도자는 누구였는가?,ko,0.184,0.0,0.2,0.75,1.792,0,2.926
korean_polar_109,"가톨릭교회의 4대 교리는 천주존재(天主存在), 삼위일체(三位一體), 상선벌악(賞善罰惡), 강생구속(降生救贖)인가요?",ko,-1.136,0.0,1.0,1.0,3.045,1,3.909
korean_polar_308,한국은 단일 민족 국가인가?,ko,-2.136,0.0,0.75,1.0,1.792,1,1.406
korean_content_4108,웨일스 지리 좌표는 무엇인가요?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176
korean_polar_136,하늘의 색은 확산 일사의 결과인가요?,ko,-1.136,0.0,0.5,1.0,1.946,1,2.31
korean_content_6620,미국에서 가장 많이 판매되는 신문은 무엇인가?,ko,1.184,1.0,0.3,1.0,2.079,0,5.563
korean_content_9852,2018년 중국에서 가장 많이 플레이된 온라인 게임은 무엇인가?,ko,1.184,1.0,0.4,1.0,2.303,0,5.887
korean_polar_223,"율령에서 율(律)은 형법, 령(令)은 공사 제반의 제도에 관한 규정인가요?",ko,0.864,1.0,0.5,0.818,2.833,1,6.015
korean_polar_201,바빌론의 공중 정원은 고대 세계 7대 불가사의 중의 하나인가요?,ko,0.864,0.0,0.5,1.0,2.398,1,4.762
korean_content_7464,비생물학적 요인의 종류는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176
korean_polar_160,미토콘드리아에는 호흡 사슬이 있나요?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_content_6098,2018년 남초 현상이 제일 높은 나라는 어디인가요?,ko,1.184,0.0,0.4,1.0,2.197,0,4.781
korean_content_2270,한국의 민주당은 언제 창당했나요?,ko,-0.816,0.0,0.4,1.0,1.792,0,2.376
korean_content_1542,알고리즘의 이름은 어디서 따온 말인가요?,ko,-0.816,1.0,0.3,1.0,1.946,0,3.43
korean_polar_89,손빈병법은 손빈이 저작한 병법인가요?,ko,-1.136,1.0,0.375,1.0,1.792,1,3.031
korean_polar_105,베드로는 예수를 대신하여 교회의 새로운 지도자가 되었나요?,ko,-1.136,0.0,0.75,0.857,2.197,1,2.668
korean_polar_138,홍콩은 중국의 특별행정구인가요?,ko,-2.136,0.0,0.5,1.0,1.609,1,0.973
korean_content_10321,2018년 일본 프로야구 리그에서 장외홈런은 몇 번있었나?,ko,0.184,0.0,0.6,1.0,2.197,0,3.981
korean_content_4291,원산시는 어느 도에 있는 도시인가?,ko,0.184,0.0,0.4,0.8,1.946,0,3.33
korean_polar_292,감정표현규칙은 특히 감정노동이 수반되는 서비스 직종에서 중요한 개념인가요?,ko,-0.136,1.0,0.417,1.0,2.303,1,4.584
korean_content_8869,중국에서 가장 큰 다리는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_189,반증이 불가능한 명제가 있는가?,ko,-0.136,0.0,0.25,1.0,1.792,1,2.906
korean_polar_376,초신성 발견은 국제천문연맹(IAU)의 중앙천문전보국(CBAT)로 보고되나요?,ko,-0.136,0.0,0.5,0.556,2.565,1,3.485
korean_polar_293,지온 공국은 건담 시리즈에 등장하는 가공의 국가인가요?,ko,-0.136,1.0,0.333,1.0,2.197,1,4.394
korean_content_10182,세상에서 가장 긴 철도는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_polar_123,가톨릭교회의 지도는 성품성사를 받은 성직자들이 맡고 있나요?,ko,-0.136,1.0,0.375,0.857,2.197,1,4.293
korean_content_7388,엔리코 페르미의 생일은 언제인가요?,ko,0.184,0.0,0.2,1.0,1.792,0,3.176
korean_polar_103,오픈스택은 우분투와 레드햇 배포판에 포함되어 있나요?,ko,-0.136,0.0,0.5,0.667,2.079,1,3.11
korean_content_755,세포분열은 어떻게 이루어지는가?,ko,-1.816,0.0,0.4,0.667,1.609,0,0.86
korean_polar_255,인도에 종교재판소가 들어 온 것은 포르투갈과 정부와 함께 온 예수회로부터인가요?,ko,-0.136,2.0,0.312,0.8,2.485,1,5.461
korean_polar_209,HIV를 치료할 수 있는가?,ko,-1.136,0.0,0.5,1.0,1.792,1,2.156
korean_polar_10,"상시 4륜구동(full-time 4WD, 풀 타임 4WD)는 항상 4륜으로 주행하는 것으로 전/후륜의 동력비율을 가변적으로 조절하도록 되어 있는 방식인가요?",ko,0.864,1.0,0.5,0.684,3.135,1,6.183
korean_polar_315,매슬로우의 5단계 욕구 중 제 1수준은 생리적 욕구인가요?,ko,0.864,0.0,0.5,0.875,2.303,1,4.542
korean_content_8702,아시아에서 가장 작은 나라는 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33
korean_content_1074,누가 자기장을 발견하는가?,ko,-1.816,0.0,0.4,0.333,1.609,0,0.526
korean_content_6722,염색질의 구조는 어떻게 되는가?,ko,-0.816,0.0,0.4,0.75,1.792,0,2.126
korean_content_2890,고등고시와 현재 수능은 무엇이 다른가?,ko,0.184,0.0,0.0,0.6,1.946,0,2.73
korean_content_1382,스칸디나비아에는 얼마나 많은 사람들이 살고 있는가?,ko,0.184,0.0,0.4,0.833,2.079,0,3.496
korean_polar_228,스베티츠호벨리 대성당의 내부 벽에는 프레스코화들이 그려져 있나요?,ko,-0.136,0.0,0.5,0.857,2.197,1,3.418
korean_polar_62,스코틀랜드는 유럽 연합에서 가장 많은 석유가 매장되어 있는 곳인가요?,ko,0.864,1.0,0.5,0.889,2.398,1,5.651
