unique_id,text,language,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
indonesian_polar_294,Apakah Islam mempercayai Kehidupan setelah kematian?,id,0.518,0.0,0.75,0.714,2.197,1,4.179
indonesian_content_9577,siapakah karakter utama dalam serial anime Mobile Suit Gundam?,id,2.219,0.0,0.0,0.7,2.485,0,5.404
indonesian_polar_36,Apakah aroma bahan dari koktail berasal dari buah ?,id,0.518,0.0,0.75,0.667,2.398,1,4.333
indonesian_content_11590,Abad keberapakah zaman feodal Jepang?,id,-0.781,0.0,0.0,0.833,2.079,0,2.131
indonesian_polar_283,Apakah candi Borobudur candi agama Hindu?,id,0.518,0.0,0.0,0.857,2.197,1,3.572
indonesian_polar_136,apakah Guillaume IX pernah menikah?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_10879,berapakah jarak dari Poso ke Palu?,id,0.219,0.0,0.0,0.571,2.197,0,2.987
indonesian_polar_39,apakah dr.,id,-0.482,0.0,0.0,0.667,1.609,1,1.794
indonesian_polar_383,apakah fosil bisa dijadikan energi terbaharui?,id,-0.482,1.0,0.375,0.714,2.197,1,3.804
indonesian_content_1144,"kapankah Christopher Scott ""Chris"" Kyle meninggal dunia?",id,-0.781,0.0,0.5,0.875,2.485,0,3.079
indonesian_content_4982,Dimana Uesugi Kenshin lahir?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_polar_465,apakah Taumatawhakatangi­hangakoauauotamatea­turipukakapikimaunga­horonukupokaiwhen­uakitanatahu nama bukit terpanjang di dunia?,id,1.518,0.0,0.0,0.75,2.303,1,4.571
indonesian_content_2616,Kapan Habel lahir?,id,-1.781,0.0,0.333,1.0,1.609,0,1.161
indonesian_content_1799,berapakah luas wilayah Kesultanan Utsmaniyah?,id,0.219,0.0,0.0,0.833,2.079,0,3.131
indonesian_polar_62,Apakah Tuak nira memabukkan?,id,-0.482,0.0,0.5,0.8,1.946,1,2.764
indonesian_content_1732,berapakah laus kota frankfurt ?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_content_3325,berapakah jumlah anak yang dimiliki Olybrius?,id,-0.781,1.0,0.333,0.714,2.197,0,3.463
indonesian_content_8797,kapankah Kristen masuk di Indonesia?,id,-0.781,0.0,0.5,0.667,2.079,0,2.465
indonesian_content_5919,Siapa yang memerankan karakter Iron man ?,id,1.219,1.0,0.333,0.667,2.079,0,5.298
indonesian_polar_413,apakah ada pupuk untuk jagung?,id,0.518,0.0,0.5,0.667,2.079,1,3.764
indonesian_content_5719,Siapa yang membawa Kristen ke Indonesia ?,id,0.219,1.0,0.5,0.5,2.079,0,4.298
indonesian_content_9959,Dimana Christiaan Snouck Hurgronje lahir ?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_polar_434,Apakah Longsor Sukabumi 2018 menelan korban jiwa?,id,0.518,0.0,0.75,0.75,2.303,1,4.321
indonesian_polar_54,Apakah garam mengandung air kristal?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_11824,boleh kah sarjana Ilmu politik melanjutkan S2 manajemen bisnis?,id,0.219,0.0,0.5,0.778,2.398,0,3.895
indonesian_polar_228,Apakah Yesus boleh menghidupkan orang mati?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_3876,Berapa jenis variasi alat Dildo?,id,0.219,0.0,0.0,1.0,1.946,0,3.165
indonesian_content_4586,Siapa ayah nabi Shālih?,id,0.219,0.0,0.0,0.75,1.792,0,2.761
indonesian_content_7194,Kapan satuan Furlong pertama digunakan?,id,-0.781,0.0,0.333,1.0,1.946,0,2.498
indonesian_content_10361,darimanakah asal kata spam?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_content_8611,Bagaimanakah bentuk alarm pertama kali ?,id,-0.781,0.0,0.0,0.833,2.079,0,2.131
indonesian_polar_290,apakah Marcell Siahaan pernah menikah?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_8188,Bagaimana bentuk daun tanaman bambu?,id,0.219,0.0,0.0,1.0,1.946,0,3.165
indonesian_content_7583,kapankah Beyond Televition Productions didirikan?,id,0.219,0.0,0.333,0.833,2.079,0,3.464
indonesian_polar_409,apakah manusia memiliki Retikulum endoplasma?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_424,Apakah minyak atsiri digunakan untuk pengobatan tradisional?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_polar_389,Apakah masakan Belanda banyak menggunakan produk susu?,id,-0.482,0.0,1.0,0.875,2.303,1,3.696
indonesian_content_5916,Apa yang dimaksud dengan norma kebudayaan?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_polar_247,apakah Raja Anund Jacob mempunyai anak?,id,0.518,0.0,0.75,0.857,2.197,1,4.322
indonesian_polar_324,Apakah sakit gigi dapat disembuhkan?,id,-0.482,0.0,0.5,0.667,2.079,1,2.764
indonesian_polar_195,bisakah Command & Conquer: Generals dimainkan secara offline?,id,-0.482,0.0,1.0,0.625,2.485,1,3.628
indonesian_polar_219,Apakah pohon yangmei memiliki buah?,id,0.518,1.0,0.5,0.667,2.079,1,4.764
indonesian_content_4689,Kapan teknik Fraksinasi sel muncul ?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_polar_123,Apakah Kamen Rider adalah seorang tokoh super hero ?,id,-0.482,0.0,0.0,0.667,2.398,1,2.583
indonesian_content_1298,Kapan NEONOMORA lahir?,id,-1.781,0.0,0.333,1.0,1.609,0,1.161
indonesian_content_6862,Berapakah populasi kota Bagdad tahun 2014?,id,-0.781,0.0,0.0,0.714,2.197,0,2.13
indonesian_polar_159,apakah agama hindu melakukan Penitensi?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_9521,berapakah jumlah halaman Alkitab Perjanjian Baru?,id,1.219,0.0,0.0,0.857,2.197,0,4.273
indonesian_polar_472,Apakah simbol sama dengan lambang ?,id,-0.482,0.0,0.0,0.667,2.079,1,2.264
indonesian_content_9888,Kapan novel We Need to Talk About Kevin dirilis?,id,4.219,0.0,0.333,1.0,2.398,0,7.95
indonesian_content_2743,Apa yang dimaksud dengan Zaman Batu ?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_content_5210,kapankah Instagram didirikan?,id,-0.781,0.0,0.333,0.75,1.792,0,2.094
indonesian_content_8347,Dimana letak Tanjungkarang?,id,-0.781,0.0,0.0,0.667,1.609,0,1.495
indonesian_content_6792,Siapakah George Otto Gey?,id,0.219,0.0,0.0,0.6,1.946,0,2.765
indonesian_content_1180,Siapa sultan terlama yang memimpin Kesultanan Utsmaniyah?,id,1.219,1.0,0.333,0.714,2.197,0,5.463
indonesian_content_4951,Berapakah jumlah sultan di kesultanan Aceh?,id,-0.781,0.0,0.0,0.714,2.197,0,2.13
indonesian_polar_185,apakah UUD 1945 dibuat berdasarkan Pancasila?,id,-0.482,1.0,0.5,0.714,2.197,1,3.929
indonesian_content_7271,Kapan Kamera digital ditemukan ?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_6627,Berapa jumlah pemain dalam pementasan kesenian ketoprak?,id,0.219,0.0,0.0,0.857,2.197,0,3.273
indonesian_content_7411,Siapakah raja pertama Kesultanan Mataram?,id,0.219,0.0,0.0,0.667,2.079,0,2.965
indonesian_polar_132,Apakah nabi Sulaiman memiliki mukjizat?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_4607,Berapa negara yang menggunakan bahasa Maori?,id,0.219,1.0,0.333,0.833,2.079,0,4.464
indonesian_polar_431,Apakah Internet Explorer juga termasuk mesin pencari?,id,-0.482,0.0,1.0,0.875,2.303,1,3.696
indonesian_content_4885,Mengapa Pemberontakan Morotai terjadi?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_polar_302,Adakah pembuatan pupuk meggunakan Kimia anorganik?,id,0.518,1.0,0.5,0.857,2.197,1,5.072
indonesian_content_6963,Dimanakah letak Mihama ?,id,-0.781,0.0,0.0,0.5,1.792,0,1.511
indonesian_content_5545,kapankah telepon genngam pertama diciptakan?,id,0.219,0.0,0.333,0.833,2.079,0,3.464
indonesian_polar_403,Apakah suku Sasak adalah penduduk asli pulau Lombok ?,id,-0.482,0.0,0.0,0.778,2.398,1,2.694
indonesian_content_10030,kapankah Sekolah Tinggi Teologi Amanat Agung didirikan?,id,2.219,0.0,0.333,0.875,2.303,0,5.73
indonesian_content_10599,Dari mana asal Zainal Sabaruddin Nasution?,id,0.219,0.0,0.0,0.667,2.079,0,2.965
indonesian_content_6212,Siapa pendiri Bendungan Atatürk?,id,0.219,0.0,0.0,0.75,1.792,0,2.761
indonesian_polar_38,apakah seorang uskup harus lelaki?,id,-0.482,0.0,0.0,0.5,2.079,1,2.097
indonesian_polar_53,Apakah Kalsium hipoklorit berbahay jika tertelan manusia ?,id,-0.482,1.0,0.625,0.75,2.303,1,4.196
indonesian_polar_263,apakah PKI membantu kemerdekaan Indonesia?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_464,Apakah Prostitusi legal di Yunani Kuno ?,id,0.518,0.0,0.0,0.571,2.197,1,3.286
indonesian_polar_364,Apakah kesultanan Utsmaniyah termasuk zaman keemasan Islam?,id,0.518,0.0,0.75,0.875,2.303,1,4.446
indonesian_content_7123,Apa yang dimaksud dengan zaman batu ?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_polar_447,apakah korea utara juga memakai doktrin diktator proletariat Trotskyisme?,id,1.518,0.0,1.0,0.9,2.485,1,5.903
indonesian_content_10402,Kapan ratu Henry I mulai menjabat ?,id,0.219,1.0,0.167,0.833,2.079,0,4.298
indonesian_content_4935,siapakah karakter utama dalam Kamen Rider?,id,0.219,0.0,0.0,0.571,2.197,0,2.987
indonesian_polar_373,Apakah Siklon Tropis Cempaka menelan korban jiwa?,id,-0.482,0.0,1.0,0.875,2.303,1,3.696
indonesian_polar_203,Apakah Hepatitis B bisa disembuhkan ?,id,-0.482,0.0,0.5,0.667,2.079,1,2.764
indonesian_polar_106,apakah ada penganut islam di korea utara?,id,0.518,0.0,0.5,0.75,2.303,1,4.071
indonesian_content_11847,Kapan organisasi Muhammadiyah berdiri ?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_polar_179,pernahkah Thaksin Shinawatra membeli klub sepakbola?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_polar_473,apakah ada tempat belajar bahasa Ibrani di Indonesia?,id,2.518,1.0,0.375,0.778,2.398,1,7.069
indonesian_content_2588,kapankah stoikiometri diperkenalkan pertama kali?,id,-0.781,0.0,0.5,0.833,2.079,0,2.631
indonesian_polar_213,Apa Emosikon yang mengekspresikan kesedihan?,id,0.518,1.0,0.5,0.6,1.946,1,4.564
indonesian_content_6758,di provinsi manakah Makassar terletak?,id,0.219,0.0,0.333,0.5,2.079,0,3.131
indonesian_content_3973,berapakah luas negara Rusia?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_polar_269,Apakah Peter Jackson mensutradarai semua serial film The Lord of the Rings?,id,2.518,0.0,0.75,0.846,2.708,1,6.822
indonesian_polar_117,Apakah tumbuhan getah sontek boleh dijadikan obat?,id,0.518,0.0,0.75,0.75,2.303,1,4.321
indonesian_polar_251,Apakah dukun bisa menyembuhkan orang sakit ?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_381,Apakah Material butiran berwujud zat cair?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_content_880,siapakah yang menciptakan GMT?,id,-0.781,1.0,0.333,0.4,1.946,0,2.898
indonesian_content_477,dimanakah konsep Hak cipta mulai di implementasikan pertama kali?,id,0.219,1.0,0.417,0.8,2.485,0,4.921
indonesian_polar_223,apakah kurikulum tersembunyi dapat digunakan untuk sekolah dasar?,id,-0.482,1.0,0.375,0.667,2.398,1,3.958
indonesian_content_9164,siapakah orang tua J. K. Rowling?,id,0.219,0.0,0.0,0.714,2.398,0,3.331
indonesian_content_4955,Kapan Minecraft pertama kali diciptakan?,id,-0.781,0.0,0.5,1.0,1.946,0,2.665
indonesian_content_10286,Dimana letak Korintus ?,id,-0.781,0.0,0.0,0.667,1.609,0,1.495
indonesian_content_5692,Siapakah Ridley Scott?,id,-0.781,0.0,0.0,0.5,1.792,0,1.511
indonesian_content_9109,Kapan Rudolf Rocker lahir ?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_11816,sejak kapankah adat Barong Banyuwangi dilakukan?,id,0.219,0.0,0.333,0.714,2.197,0,3.463
indonesian_polar_239,Apakah The Longest Ride film adaptasi novel?,id,1.518,0.0,0.0,0.875,2.303,1,4.696
indonesian_polar_142,apakah seurakarta memiliki kerajaan?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_polar_286,Apakah Ibnu Taimiyah seorang ilmuwan Islam?,id,-0.482,0.0,0.0,0.714,2.197,1,2.429
indonesian_content_9395,Ada berapa serial game Uncharted ?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_polar_316,apakah Nasi jollof bisa menggunakan nasi basmati?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_polar_163,Apakah Amy Rose adalah tokoh utama dalam serian Sonic?,id,-0.482,0.0,0.0,0.7,2.485,1,2.703
indonesian_content_2991,Bagaimana proses upacara Tiwah Lale dilakukan ?,id,1.219,0.0,0.333,1.0,2.079,0,4.631
indonesian_polar_451,Apakah Guan Yu memiliki hubungan darah dengan Zhang Fe?,id,-0.482,0.0,1.0,0.8,2.485,1,3.803
indonesian_content_11546,siapakah jenderal pertama TNI ?,id,-0.781,0.0,0.0,0.6,1.946,0,1.765
indonesian_polar_298,apakah ada Gereja Ortodoks di Indonesia?,id,0.518,0.0,0.5,0.714,2.197,1,3.929
indonesian_content_4301,tahun berapakah Tancredi dilahirkan?,id,-0.781,0.0,0.5,0.8,1.946,0,2.465
indonesian_content_10458,dimanakah Marsekal Madya Udara TNI Omar Dhani dilahirkan?,id,1.219,0.0,0.333,0.889,2.398,0,4.839
indonesian_content_6731,kapankah wifi pertama kali di ciptakan?,id,-0.781,0.0,0.667,0.714,2.197,0,2.797
indonesian_polar_168,apakah Pierre Felix Bourdieu perah menikah?,id,0.518,0.0,0.75,0.857,2.197,1,4.322
indonesian_content_3248,erapakah jumlah dinasti yang pernah ada di Korea?,id,0.219,1.0,0.5,0.667,2.398,0,4.784
indonesian_content_4128,siapakah karakter utama dalam serial Majisuka Gakuen?,id,1.219,0.0,0.0,0.625,2.303,0,4.147
indonesian_content_8183,Berapa luas kerajaan Sisilia ?,id,-0.781,0.0,0.0,1.0,1.792,0,2.011
indonesian_content_4991,Berapa jenis etnis dalam Suku Bantu?,id,-0.781,0.0,0.0,0.833,2.079,0,2.131
indonesian_content_9627,Dimana Kampanye Jawa 1806–1807 diadakan?,id,0.219,0.0,0.333,0.667,2.079,0,3.298
indonesian_content_2975,kapankah Menteri Kelautan dan Perikanan Indonesia didirikan?,id,0.219,0.0,0.333,0.75,2.303,0,3.605
indonesian_content_9861,Dimanakah tumbuhan Rosela dapat tumbuh?,id,-0.781,0.0,0.333,0.667,2.079,0,2.298
indonesian_content_8054,berapakah jumlah bandara di Singapura ?,id,-0.781,0.0,0.0,0.667,2.079,0,1.965
indonesian_content_2033,Berapa luas wilayah Sogdia ?,id,-0.781,0.0,0.0,1.0,1.792,0,2.011
indonesian_polar_361,Apakah heliocentric model dikenalkan oleh Galileo Galilei?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_polar_155,apakah Visakhi festival keagamaan?,id,-0.482,0.0,0.0,0.8,1.946,1,2.264
indonesian_polar_171,Apakah obat Antihistamin dapat menyebabkan rasa kantuk?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_content_8363,Bercerita tentang apakah Fire and Fury: Inside the Trump White House?,id,2.219,0.0,0.333,0.75,2.708,0,6.01
indonesian_polar_21,Apakah buah kawung memiliki biji?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_226,apakah ada cara lain dalam menghasilkan listrik menggunakan lautan?,id,0.518,2.0,0.583,0.8,2.485,1,6.386
indonesian_content_11533,kapankah Brasília Metro diresmikan pertama kali?,id,-0.781,0.0,0.5,0.857,2.197,0,2.773
indonesian_polar_281,apakah penyakit HIV/AIDS menyerang sistem imun?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_content_7313,Kapan Frederick III menjabat menjadi Kaisar ?,id,-0.781,1.0,0.333,0.833,2.079,0,3.464
indonesian_content_578,Berapakah populasi penduduk Kepulauan Sunda Kecil tahun 2010 ??,id,1.219,0.0,0.0,0.778,2.485,0,4.482
indonesian_polar_337,apakah Bioskop Metropole adalah bioskop tertua di Indonesia?,id,-0.482,0.0,0.0,0.667,2.398,1,2.583
indonesian_content_3090,Apa yang dimaksud dengan nama Kakawin?,id,0.219,1.0,0.333,0.5,2.079,0,4.131
indonesian_polar_86,Adakah komet anggota tata surya?,id,1.518,0.0,0.5,0.833,2.079,1,4.93
indonesian_content_6606,Ada berapa cerita pendek yang terdapat dalam Kisah Aneh Liaozha?,id,2.219,1.0,0.25,0.8,2.485,0,6.754
indonesian_content_6906,Siapakah yang membunuh Muhammad Nadir Shah?,id,1.219,1.0,0.333,0.571,2.197,0,5.32
indonesian_content_3719,Berapa luas Amerika Serikat ?,id,-0.781,0.0,0.0,1.0,1.792,0,2.011
indonesian_polar_188,apakah Slamet Gundono masih hidup?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_119,apakah Cirebon mempunyai pelabuhan?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_polar_315,apakah Raelian termasuk atheist ?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_polar_138,apakah aksara han digunakan di bahasa mandarin?,id,-0.482,0.0,0.75,0.75,2.303,1,3.321
indonesian_polar_103,Apakah kelok sembilan terletak di Kota Payakumbuh?,id,-0.482,0.0,0.75,0.625,2.303,1,3.196
indonesian_polar_42,Apakah Babilonia sekarang disebut Iraq?,id,-0.482,0.0,1.0,0.833,2.079,1,3.43
indonesian_polar_428,apakah fosil bisa digunakan sebagai Energi alternatif?,id,-0.482,0.0,0.75,0.625,2.303,1,3.196
indonesian_polar_335,Apakah Pasar Beringharjo termasuk pasar tradisional?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_content_8739,Siapakah yang pertama kali mendirikan HAM?,id,0.219,1.0,0.5,0.571,2.197,0,4.487
indonesian_polar_311,Apakah semua warga Indonesia berkewajiban memiliki BPJS Kesehatan?,id,0.518,1.0,0.5,0.778,2.398,1,5.194
indonesian_polar_463,Apakah proses sedimentasi terjadi pada Estuari?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_7663,Siapakah yang menciptakan telepon pertama kali ?,id,1.219,1.0,0.333,0.571,2.197,0,5.32
indonesian_polar_252,Apakah Kubis mengandung vitamin?,id,-0.482,0.0,0.75,0.8,1.946,1,3.014
indonesian_content_9650,Dimana Robert Guiscard lahir ?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_5499,Dari manakah asal kata singularitas ?,id,-0.781,0.0,0.0,0.5,2.079,0,1.798
indonesian_polar_362,Apakah Sistem Penamaan Domain digunakan dalam pembuatan website?,id,0.518,0.0,0.75,0.778,2.398,1,4.444
indonesian_content_511,Dimanakah letak Tibet ?,id,-0.781,0.0,0.0,0.5,1.792,0,1.511
indonesian_polar_112,apakah bluetooth termasuk teknologi berbagi berkas?,id,0.518,1.0,0.5,0.857,2.197,1,5.072
indonesian_polar_166,Apakah Kungfu termasuk bidang olahraga?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_27,Adakah depresi bisa menyebabkan seseorang bubuh diri?,id,1.518,1.0,0.417,0.5,2.303,1,5.738
indonesian_content_11791,Dimana Raja Aurangzeb dilahirkan?,id,-0.781,0.0,0.333,1.0,1.792,0,2.344
indonesian_content_11678,berapakah luas Kepulauan Marshall?,id,-0.781,0.0,0.0,0.8,1.946,0,1.965
indonesian_content_555,siapakah pebasket NBA tertinggi dalam sejarah?,id,0.219,0.0,0.0,0.571,2.197,0,2.987
indonesian_content_4364,bahasa apakah yang digunakan di Bourgogne?,id,0.219,1.0,0.333,0.429,2.197,0,4.178
indonesian_polar_40,Oen Boen Ing masih hidup?,id,-0.482,0.0,0.0,1.0,1.946,1,2.464
indonesian_content_2663,kapankah Maria Fyodorovna dilahirkan?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_11895,siapakah pendiri India Tobacco Company?,id,1.219,0.0,0.0,0.667,2.079,0,3.965
indonesian_content_9608,dimanakah krisis ekonomi terburuk yang pernah terjadi?,id,-0.781,1.0,0.333,0.75,2.303,0,3.605
indonesian_polar_267,Apakah Panggilan konferensi memerlukan koneksi internet?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_polar_382,Apakah tumor bisa diobati ?,id,-0.482,0.0,0.5,0.6,1.946,1,2.564
indonesian_content_1709,Siapakah William Monahan?,id,-0.781,0.0,0.0,0.5,1.792,0,1.511
indonesian_polar_68,apakah Dollar berpengaruh pada krisis ekonomi?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_polar_124,Apakah Jalur informasi super cepat memerlukan koneksi internet?,id,0.518,0.0,0.75,0.889,2.398,1,4.555
indonesian_content_10452,Siapakah sultan ketiga puluh kesultanan Aceh?,id,0.219,0.0,0.0,0.571,2.197,0,2.987
indonesian_polar_406,apakah Václav I mempunyai seorang anak?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179
indonesian_content_5622,Kapan pertandingan catur dunia pertama diadakan ?,id,1.219,0.0,0.333,1.0,2.079,0,4.631
indonesian_content_9170,kapankah Dream Theater dibentuk?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_6714,kapankah penyakit Diabetes melitus pertama kali ditemukan?,id,0.219,1.0,0.25,0.875,2.303,0,4.647
indonesian_content_4700,Apa yang menyebabkan hujan?,id,-0.781,1.0,0.333,0.5,1.792,0,2.844
indonesian_content_11582,Ada berapa jumlah bentuk molekul?,id,0.219,0.0,0.167,1.0,1.946,0,3.332
indonesian_content_6604,Kapan Pyotr III mengakhiri masa pemerintahan ?,id,-0.781,0.0,0.5,0.833,2.079,0,2.631
indonesian_polar_305,apakah Banksia dentata memiliki buah?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_5711,Siapakah yang membiayai stasiun luar angkasa Mir?,id,1.219,1.0,0.333,0.5,2.303,0,5.355
indonesian_content_10782,Berapa luas Kota Freiburg?,id,-0.781,0.0,0.0,1.0,1.792,0,2.011
indonesian_content_1033,berapakah luas wilayah kesultanan Palembang-Darussalam?,id,0.219,0.0,0.0,0.833,2.079,0,3.131
indonesian_content_5415,Dimana Kampanye Selat Sunda dilakukan?,id,0.219,0.0,0.333,1.0,1.946,0,3.498
indonesian_polar_89,apakah Ipad adalah salah satu Pocket PC Phone?,id,-0.482,0.0,0.0,0.667,2.398,1,2.583
indonesian_content_5705,Kapankah Nahdlatul Ulama berdiri ?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_polar_207,Apakah Hermafrodit juga terjadi pada manusia?,id,-0.482,0.0,1.0,0.714,2.197,1,3.429
indonesian_polar_56,Apakah masyarakat Jerman memakan roti sebagai sarapan?,id,-0.482,0.0,1.0,0.75,2.303,1,3.571
indonesian_content_11120,Darimana asal Asmara Nababan?,id,0.219,0.0,0.0,1.0,1.792,0,3.011
indonesian_polar_184,Apakah Don Juan de Austria memiliki saudara ?,id,1.518,0.0,0.75,0.875,2.303,1,5.446
indonesian_content_11619,Kapan Pieter Willem Botha menjabat sebagai perdana menteri ?,id,0.219,0.0,0.5,0.875,2.303,0,3.897
indonesian_content_7075,Kapan Kekaisaran Romawi mengalami masa jaya?,id,-0.781,0.0,0.5,1.0,2.079,0,2.798
indonesian_content_3242,berapakah suhu terdingin yang pernah ada di Siberia?,id,0.219,1.0,0.5,0.667,2.398,0,4.784
indonesian_content_60,Siapakah yang menciptakan kloset toilet pertama kali ?,id,1.219,1.0,0.333,0.625,2.303,0,5.48
indonesian_polar_466,apakah Gerakan Kebangunan Rohani ada di indonesia?,id,0.518,0.0,0.75,0.75,2.303,1,4.321
indonesian_polar_318,Apakah pernikahan semasa jenis legal di Indonesia ?,id,1.518,0.0,0.0,0.5,2.303,1,4.321
indonesian_polar_454,apakah Feminisme sebuah ideologi?,id,-0.482,0.0,0.0,0.6,1.946,1,2.064
indonesian_polar_354,apakah Kepulauan Seribu mempunyai jaringan telepon?,id,-0.482,0.0,0.75,0.857,2.197,1,3.322
indonesian_polar_253,Apakah Muhammad bin ʿAbd al-Wahhāb berpaham Wahhabi?,id,0.518,0.0,0.75,0.875,2.303,1,4.446
indonesian_content_11562,berapakah luas wilayah Uighur Xinjiang?,id,0.219,0.0,0.0,0.833,2.079,0,3.131
indonesian_content_5794,"dimanakah Christopher Scott ""Chris"" Kyle ditugaskan semasa dia hidup?",id,-0.781,1.0,0.417,0.7,2.639,0,3.975
indonesian_content_5965,meneliti apakah percobaan Stern-Gerlach?,id,0.219,0.0,0.167,0.8,1.946,0,3.132
indonesian_polar_200,Adakah HIV penyakit Pandemik?,id,0.518,0.0,0.5,0.8,1.946,1,3.764
indonesian_content_10772,Siapakah peran utama Patterns of Evidence?,id,1.219,0.0,0.0,0.714,2.197,0,4.13
indonesian_content_4109,siapakah sutradara Ishq Mein Marjawan?,id,1.219,0.0,0.0,0.667,2.079,0,3.965
indonesian_content_9465,Kapan serial Transformers pertama kali tayang ?,id,-0.781,0.0,0.5,1.0,2.079,0,2.798
indonesian_content_457,Berapa jumlah korban jiwa pada kecelakaan LOT Polish Airlines Penerbangan 5055?,id,1.219,0.0,0.0,0.818,2.565,0,4.602
indonesian_content_11279,Kapan musik DJ pertama kali muncul di dunia ?,id,-0.781,0.0,0.667,0.875,2.303,0,3.064
indonesian_polar_137,apakah di Indonesia terdapat Lamun?,id,-0.482,0.0,0.75,0.667,2.079,1,3.014
indonesian_content_518,siapakah orang tua Raymond Hart Massey?,id,1.219,0.0,0.0,0.714,2.197,0,4.13
indonesian_content_9727,Dimana torium bisa ditemukan ?,id,-1.781,0.0,0.333,0.75,1.792,0,1.094
indonesian_polar_122,Apakah di Singapura dibolehkan menjual permen karet?,id,0.518,1.0,0.5,0.75,2.303,1,5.071
indonesian_content_6499,Siapa yang menciptakan Bismarck?,id,-0.781,1.0,0.333,0.5,1.792,0,2.844
indonesian_polar_280,apakah Hidayat Martaatmaja pernah menikah?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_content_9046,apa yang di maksud dengan Hellenistik?,id,0.219,1.0,0.5,0.333,2.079,0,4.131
indonesian_content_3208,Ada berapa jenis Alkitab dalam agama Kristen?,id,0.219,0.0,0.167,0.857,2.197,0,3.44
indonesian_content_9949,Kapankah Dinasti Han berdiri?,id,-0.781,0.0,0.333,0.8,1.946,0,2.298
indonesian_content_206,siapakah pendiri ajang Miss Universe?,id,1.219,0.0,0.0,0.667,2.079,0,3.965
indonesian_content_34,Siapa Raja Inggris pertama?,id,-0.781,0.0,0.0,0.75,1.792,0,1.761
indonesian_polar_377,apakah bima termasuk karakter protagonis?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18
indonesian_polar_102,Apakah Al-Mas'udi pernah menulis buku ?,id,-0.482,0.0,1.0,0.857,2.303,1,3.678
indonesian_polar_285,bisakah etanol dikonsumsi manusia?,id,-1.482,0.0,0.75,0.6,1.946,1,1.814
