unique_id,text,language,avg_links_len,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
en_polar_341,my new OLYMPUS X940 DIGITAL CAMERA...?,en,0.807,0.0,0.0,0.833,2.197,1,3.837
ko_content_232,돈키호테의 판단 착오는 어디에서 연유한 것일까?,ko,-0.801,1.0,0.25,1.0,2.079,0,3.528
id_polar_245,Apa juga yang akan terjadi dengan perseteruan keluarga mereka?,id,-0.223,1.0,0.5,0.444,2.398,1,4.119
ko_polar_17,우리 사회의 안녕과 질서를 지키기 위해서 부름을 받고 존재하야 하는 경찰이 이래서 되겠습니까?,ko,-0.457,1.0,0.222,0.538,2.708,1,4.011
ar_polar_1,هل دفعت الخلافات العائلية الشيخ إلى الانتحار؟,ar,-0.093,0.0,0.8,0.714,2.197,1,3.618
ar_content_57,وماذا عن وضع أستراليا؟,ar,-0.805,0.0,0.0,0.4,1.946,0,1.541
fi_polar_117,"""Eikö sinustakin?"" kysyit kolme vuotta sitten.",fi,-0.208,0.0,0.3,0.5,2.398,1,2.99
en_polar_569,cos ill be going to baguio alone and i have tight?,en,0.17,0.0,0.667,0.417,2.639,1,3.893
ar_content_61,ما هي القيود التي من شأنها منع التعبير عن المعتقدات الدينية في الشركات الخاصة؟,ar,-0.27,0.0,0.0,0.533,2.833,0,3.096
ru_polar_113,Законно ли то что они мне прислали?,ru,0.002,1.0,0.6,0.286,2.197,1,4.085
fi_content_46,"Miksi pitää kiinni kenestäkään, kun myöhemmin pakotetaan kuitenkin päästämään irti?",fi,-0.232,2.0,0.6,0.8,2.565,0,5.733
ja_polar_29,関西ではスタンダードな部類の味ではないでしょうか。,ja,0.205,0.0,0.0,0.308,2.708,1,3.221
id_polar_262,Dan apakah lagi yang harus aku sebut?,id,1.33,0.0,0.833,0.375,2.303,1,4.841
fi_polar_105,"Onko arkiseksi nopea tyydytys ennen nukkumaanmenoa, tai nopea tyydytys ennen ylösnousua aamulla?",fi,-0.008,0.0,0.0,0.667,2.708,1,3.367
ja_polar_7,1議席で連立するか?,ja,-0.812,0.0,0.5,0.333,2.079,1,2.1
id_polar_187,"apakah artinya tidak beroperasi hari sabtu, minggu / libur?",id,-0.098,0.0,0.333,0.7,2.639,1,3.574
ko_content_17,우리가 돌보지 아니하면 누가 돌보겠습니까?,ko,-0.701,1.0,0.333,0.4,1.946,0,2.978
ja_polar_55,"まさか松田氏は,男性が倒れる前から消防に通報していたとでもいうつもりだったのでしょうか。",ja,1.748,1.333,0.562,0.423,3.367,1,7.433
en_content_185,You who like the tough talk of Tough on Crime?,en,-0.677,1.0,0.333,0.5,2.485,0,3.641
ar_polar_21,هل المسلسل الثاني ناجحٌ حتى الآن؟,ar,-0.293,0.0,0.0,0.667,2.079,1,2.453
ja_polar_0,そんなことで許されるのでしょうか?,ja,-0.497,0.0,0.75,0.25,2.303,1,2.806
en_content_300,I have tryed to give him water but he wont take it.. what should i do?,en,0.781,1.0,0.542,0.294,2.996,0,5.613
ru_content_591,И что со всем этим делать?,ru,0.555,0.0,0.5,0.167,2.079,0,3.301
ko_polar_154,그리스어로 대지의 여신을 의미하는 이 말보다 적절한 용어가 과연 있을 수 있을까?,ko,-0.677,1.0,0.25,1.0,2.639,1,4.212
ar_content_53,وكم عدد جنود الجيش المصري الذين ساهموا في تحرير الكويت؟,ar,-0.655,1.0,0.4,0.636,2.565,0,3.946
ar_content_55,فأين ذلك كله مما تعانيه البشرية اليوم من ويلات وحروب؟..,ar,-0.209,1.0,1.0,0.357,2.89,0,5.038
en_polar_159,it's did you watch your girl on tv last night?,en,0.007,0.0,0.833,0.455,2.565,1,3.86
ar_content_52,وكم عدد العمال المصريين الذين ساهموا في بناء الكويت وتعميرها فتحولت من صحراء جرداء إلى ما هي عليه الآن؟,ar,0.032,1.0,0.5,0.458,3.258,0,5.248
ja_content_13,いったいどんな話になったのでしょうか。,ja,-0.394,0.0,0.8,0.333,2.398,0,3.137
id_polar_169,Kakak perempuan yang manis dan baik hati?,id,-0.432,0.0,0.0,0.714,2.197,1,2.479
fi_polar_66,"Onko henkilöstä annettu etsintäkuulutus, koska hänellä on laiton ase?",fi,-0.258,0.0,0.8,0.556,2.485,1,3.583
fi_polar_93,Onko kaikki se odottaminen sitten tarpeellista?,fi,0.192,0.0,0.0,0.5,2.079,1,2.771
ar_content_59,من أين تستمد كل هذه الطاقة؟ أو ذلك الصوت الذي يخرج قوياً بحيث يحدث موجة صادمة؟,ar,-0.243,2.0,0.467,0.529,2.996,0,5.749
id_content_27,Apa yang herus dilakukan Winnie?,id,-0.128,1.0,0.6,0.6,1.946,0,4.018
fi_content_119,"Kuinka sitten tiedät, onko sinut bannattu?",fi,-0.121,1.0,0.5,0.667,2.197,0,4.243
fi_content_36,"Miksi minun täytyi elää kylmyydessä, miksi minä en koskaan edes elänyt?",fi,0.879,0.0,0.8,0.636,2.639,0,4.954
ja_polar_22,今後もこの教団に所属していたいですか?,ja,0.425,1.0,0.5,0.333,2.639,1,4.897
ja_content_3,また、目標についてどんなイメージをお持ちでしょうか。,ja,0.424,1.0,0.5,0.417,2.708,0,5.049
ru_polar_173,"Правда ли то, что если мужчина не готов бесцельно тратить свои жизненные силы и ресурсы на паразитов, женщинам для отношений он будет не интересен?",ru,2.401,1.0,0.6,0.5,3.332,1,7.833
fi_polar_43,– Semmoisen paperisenko?,fi,-1.008,0.0,0.0,1.0,1.609,1,1.601
fi_content_28,Mikä on puheenjohtajavaltio Alankomaiden strategia?,fi,-0.371,0.0,0.0,0.6,1.946,0,2.175
en_polar_389,my Tom cat will not eat meat just the juice in the can.?,en,-0.277,0.0,0.667,0.538,2.708,1,3.636
ko_polar_160,도도하던 보옥의 자존심을 무참히 까뭉갰다는 우월감 때문이었을까?,ko,-0.707,1.0,0.167,1.0,2.197,1,3.657
id_polar_143,"Beliau bertanya lagi, ``Maukah ku tuliskan surat untukmu kepada gubernur Kuffah agar melayanimu?",id,-0.032,1.0,0.5,0.438,2.996,1,4.902
ja_content_23,じゃあ次はどうなるのか?,ja,-0.394,0.0,1.0,0.429,2.197,0,3.232
en_polar_478,Have I just fallen victim in a cultural trap?,en,0.057,0.0,0.667,0.556,2.398,1,3.678
ko_polar_92,그렇다면 어음도 자금이라고 할 수 있을까?,ko,-0.64,0.0,0.333,0.833,2.079,1,2.605
id_polar_118,"Masakan Aku membiarkan engkau seperti Adma, membuat engkau seperti Zeboim?",id,-0.098,1.0,0.583,0.5,2.565,1,4.55
ar_polar_5, هل تم تعيين القضاة؟,ar,-1.093,0.0,0.4,0.75,1.946,1,2.003
ru_polar_103,"Есть ли в сети полноценная статья, где указывается, что можно?",ru,-0.053,2.0,0.4,0.7,2.639,1,5.686
ko_content_223,그런데 청초한 백합처럼 신성하게 보이는 까닭은 무엇 때문일까?,ko,-0.059,1.0,0.278,0.625,2.303,0,4.147
en_polar_526,I personally provided the request on four separate occasions and they claim there is a glitch in their systems ?,en,0.14,1.0,0.556,0.474,3.045,1,5.215
fi_polar_102,"Olisiko se, että itse tulee sinne peiton alle, kainaloon, vain alusvaatteisillaan?",fi,0.392,1.0,0.5,0.727,2.773,1,5.392
ar_polar_8, هل تتوقع أن يحكم صدام حسين بالإعدام؟,ar,-0.379,0.0,0.4,0.25,2.398,1,2.669
ko_content_99,그렇다면 대체 노자의 진짜 성은 무엇이었을까?,ko,0.399,0.0,0.5,0.833,2.079,0,3.811
ja_polar_26,思わずつまんでみたくなるぷっくり出たおなか。,ja,0.01,1.667,0.25,0.6,2.485,1,5.012
ja_content_5,ぜひ立ち寄ってみてはいかがでしょうか?,ja,-0.144,1.0,0.4,0.444,2.398,0,4.098
id_polar_88,Apakah kita semua harus berbalik dan semuanya mendengarkan dia?,id,0.102,0.0,0.5,0.273,2.565,1,3.44
en_content_352,"Your father never listens to me, what can I say?",en,-0.122,0.0,0.5,0.4,2.565,0,3.343
id_content_33,"Maka kata Pak Belalang, dari mana datang dan apakah hajat?",id,0.222,1.0,0.5,0.545,2.639,0,4.906
ko_polar_33,하지만 이러한 사실이 사회주의적 과제를 민주주의 혁명의 과제로 혼동하거나 종속시킬 수 있는 논고가 될 여지는 조금도 없지 않은가?,ko,0.607,1.0,0.167,0.833,2.996,1,5.603
id_polar_258,Alternatif apa lagi selain itu?,id,0.402,0.0,0.0,0.4,1.946,1,2.748
fi_content_17,"Miksi tyydymme vähään ja odotamme, että se paranisi itsestään sitten joskus?",fi,-0.321,1.0,0.6,0.727,2.639,0,4.645
ar_polar_14,"ولولا قوة شخصية الريحاني، وفرضه نفسه ""بطريركا"" على وسطه وبيئته، لكان غرق في تفاهات الناس العاديين الذين خشيهم جبران (وهو على حق) في رسالته الى ذلك الـ ""منصور"" صديقه (هل من يعرف من هو؟).",ar,1.351,1.0,0.55,0.348,4.078,1,7.327
id_polar_178,"Pergilah masak segera, apa digaduhkan masak nasi ransom?",id,-0.348,1.0,0.333,0.778,2.485,1,4.248
ko_polar_79,하나의 중국을 인정하기로 했는가?,ko,-1.04,0.0,0.167,0.75,1.792,1,1.669
id_content_266,Siapa namanya dan siapa nama anaknya?,id,-0.449,0.0,0.0,0.375,2.303,0,2.229
fi_content_14,Miksi emme pidä seksuaalielämäämme usein kovinkaan hyvänä?,fi,-0.287,0.0,0.8,0.857,2.197,0,3.567
en_polar_393,NOOK Color or NOOK Tablet?,en,-0.443,0.0,0.0,0.8,1.946,1,2.303
ru_content_32,А сейчас что?,ru,-0.545,0.0,0.0,0.333,1.609,0,1.397
ru_polar_106,Можно ли копать чермет с металлоискателем не нарушая закон?,ru,-0.414,2.0,0.4,0.667,2.398,1,5.051
ja_content_12,ではどのような行動によって「細かい男」だと思われるのでしょうか。,ja,0.783,1.0,0.5,0.333,3.091,0,5.707
ru_content_79,— Что?— Петино лицо показалось из-за журнала.,ru,-0.045,0.0,0.333,0.667,2.398,0,3.353
ko_content_233,신나는 혁명 권력을 장악한 볼셰비키는 그것으로 무슨 일을 하였던가?,ko,-0.451,1.0,0.222,0.889,2.398,0,4.058
fi_polar_114,Ratkaiseeko puitesopimus kaikki ongelmat?,fi,-0.341,0.0,0.4,0.75,1.792,1,2.601
ko_content_135,해보지도 않고 시합에 이겼다는 주장이 대체 어디 있니?,ko,-0.059,0.0,0.167,0.625,2.303,0,3.036
ko_content_153,왜 금권선거가 한국선거의 특징이 되겠는가?,ko,0.049,0.0,0.5,1.0,1.946,0,3.495
fi_content_67,Mitä muuta tänne ruotsinpuolelle kuuluu?,fi,-0.621,0.0,0.4,0.6,1.946,0,2.325
ja_content_38,警官は私に作者Günter de Bruynを知っているか？同業者なのか？と、極めて言葉少なに質問した。,ja,1.731,1.5,0.467,0.48,3.401,0,7.579
ru_polar_117,Сюда же вопрос: часто ли машинисты переходят с работы на пассажирском поезде к работе на грузовом и наоборот?,ru,-0.047,0.0,0.8,0.611,3.045,1,4.409
ko_content_206,그런데 우리들은 왜 지구와 지구의 생물들을 함께 다루어야만 할까?,ko,1.174,0.0,0.0,0.556,2.398,0,4.128
ar_content_12, أين سيكون مقر المحكمة؟,ar,-0.805,0.0,0.4,0.6,2.079,0,2.274
ja_polar_59,って言ってる年齢不詳?,ja,-0.712,1.0,0.25,0.6,1.946,1,3.084
ko_content_30,그런데 여러분은 과연 어느 편에 속한 사람입니까?,ko,0.465,1.0,0.333,0.571,2.197,0,4.566
fi_polar_24,"Palasin, kaipasitko minua?",fi,-0.508,0.0,0.2,0.667,1.792,1,2.151
ar_content_30,كيف يمكن الدولة ان تقيم حواراً انقاذيا تقريبا مع الدول والمؤسسات الغريبة، وهي لا تقيم حوار - الحد الادنى من التفاهم مع بعض القوى اللبنانية؟,ar,0.825,1.0,0.733,0.577,3.401,0,6.536
id_polar_4,Apa nama lembaga yang akan melayani radio-radio ini?,id,-0.384,1.0,0.333,0.5,2.303,1,3.752
ja_content_30,"いったい,“次世紀ファーム研究所”とは何なのか。",ja,0.879,0.0,0.0,0.5,2.833,0,4.212
en_content_192,How much money does the USA give NASA per year?,en,-0.566,0.0,0.667,0.7,2.485,0,3.286
fi_polar_62,Tulisiko tästä yhtään mitään?,fi,-0.341,0.0,0.4,0.5,1.792,1,2.351
fi_content_81,Missä laatikossa niiden papereiden piti olla?,fi,0.079,0.0,0.0,0.333,2.079,0,2.491
id_polar_54,Akan kah pertemanan sepihak ini dapat berubah menjadi Cinta?,id,0.527,1.0,0.333,0.556,2.398,1,4.814
ja_content_14,"なのに,どうして住民が説明会を拒否しているなんて建築指導課に報告するんですか?",ja,1.148,1.0,0.667,0.4,3.332,0,6.547
ja_content_28,中日の次期監督に決まっている高木守道氏からラブコールを送られている福留に、巨人も再び手を伸ばすことになるかどうか。,ja,-0.175,1.0,0.367,0.606,3.584,0,5.382
id_content_119,Bagaimana pula jika peristiwa ``kehabisan cita'' dalam hidup pasangan suami-istri?,id,0.567,1.0,0.4,0.8,2.639,0,5.406
id_content_3,Siapakah sebenarnya gadis yang mirip si Cemong?,id,-0.021,0.0,0.0,0.5,2.303,0,2.782
ru_content_635,"Если польский, украинский и русский можно сказать, что славянские языки, а японский, китайский и корейский - восточные, то как можно обьяденить французский, немецкий и английский языки?",ru,2.121,1.5,0.333,0.72,3.526,0,8.2
en_polar_228,"With regard to our annual review of this list of laws we need to comply with, do we not want to add the Canadian provinces new ""eligible swap participant"" equivalant rules?",en,0.807,1.5,0.417,0.548,3.584,1,6.856
ru_polar_182,Будет ли счастье в семье разлучницы или разлучника?,ru,-0.164,0.0,0.0,0.5,2.303,1,2.639
en_content_116,What about 7:00 at the office or breakfast meeting at 7:00?,en,-0.244,0.0,0.0,0.273,2.565,0,2.594
id_content_121,Mengapa hal ini tidak terjadi dalam Protestanisme?,id,0.122,0.0,0.8,0.571,2.197,0,3.69
en_content_132,Which do you prefer?,en,-0.344,0.0,0.333,0.25,1.792,0,2.031
ja_content_37,しかし、グレンダに素晴らしい技を披露させたとして、誰がそれを咎めることができるだろうか。,ja,0.924,2.0,0.733,0.304,3.296,0,7.257
id_polar_260,Apakah Maria ini ``isteri'' atau ``putri'' Klopas?,id,0.045,0.0,0.0,0.5,2.639,1,3.184
fi_polar_59,Taruako lienee vai totta?,fi,-0.341,0.0,0.0,0.5,1.792,1,1.951
ja_polar_21,それで生き方、変わりますか?,ja,-0.212,1.0,0.375,0.429,2.303,1,3.895
en_polar_323,Has the disaster affected the way other countries view the US?,en,-0.593,1.0,0.333,0.636,2.565,1,3.941
ru_polar_162,"Подскажите, у кошки болит лапа, хромает, есть ли на снимке отклонения?",ru,0.236,0.0,0.4,0.727,2.773,1,4.136
ar_content_54,"وتساءل: ""أين دعوة المسيح الآن من سيل الهجوم على الإيمان وتحقير أهله وكيل الاتهامات لهم وتزيين الإلحاد والدفاع عنه؟""",ar,0.785,0.0,0.2,0.5,3.434,0,4.919
ru_content_409,А как мне помириться то с ней после этого?,ru,0.08,0.0,1.0,0.222,2.398,0,3.7
ar_content_35,"وتساءل الشاب في الرسالة التي بثها موقع ""الإخوان"" على الإنترنت تحت عنوان ""من شاب مقهور إلى المرشد العام: متى تظهر القوة الحقيقية للإخوان في الميدان؟",ar,0.5,1.0,0.733,0.607,3.526,0,6.366
en_polar_481,*gasps* So I wouldn't make a good prostitute?,en,0.557,0.0,0.417,0.556,2.565,1,4.095
fi_content_92,Ymmärrätkö mitä yritän selittää?,fi,-0.787,2.0,0.2,1.0,1.792,0,4.205
ja_polar_18,"宗教であるから,詐欺罪には当たらない?",ja,0.233,1.0,0.25,0.5,2.565,1,4.548
en_content_8,What's going on with the UBS weather position?,en,0.156,0.0,0.5,0.444,2.398,0,3.498
