experiment_type,language,task,submetric,control_index,layer_index,metric,value
probe,ru,single_submetric,lexical_density,,2,mse,0.0385581590235233
probe,ru,single_submetric,lexical_density,mean_control,2,mse,0.042541683961947734
probe,ru,single_submetric,n_tokens,,2,mse,0.005142169073224
probe,ru,single_submetric,n_tokens,mean_control,2,mse,0.011570141340295432
probe,ru,single_submetric,avg_links_len,,3,mse,0.0143875693902373
probe,ru,single_submetric,avg_links_len,mean_control,3,mse,0.019101927056908535
probe,ru,single_submetric,avg_max_depth,,3,mse,0.0169621799141168
probe,ru,single_submetric,avg_max_depth,mean_control,3,mse,0.026006850724418898
probe,ru,single_submetric,avg_subordinate_chain_len,,3,mse,0.055384837090969
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,3,mse,0.0595857972900072
probe,ru,single_submetric,avg_verb_edges,,3,mse,0.0471344701945781
probe,ru,single_submetric,avg_verb_edges,mean_control,3,mse,0.05051911249756807
probe,ru,single_submetric,lexical_density,,3,mse,0.0380090922117233
probe,ru,single_submetric,lexical_density,mean_control,3,mse,0.03932307163874303
probe,ru,single_submetric,n_tokens,,3,mse,0.0065694241784513
probe,ru,single_submetric,n_tokens,mean_control,3,mse,0.011643303558230332
probe,ru,single_submetric,avg_links_len,,4,mse,0.0131365498527884
probe,ru,single_submetric,avg_links_len,mean_control,4,mse,0.018574403598904568
probe,ru,single_submetric,avg_max_depth,,4,mse,0.0160283427685499
probe,ru,single_submetric,avg_max_depth,mean_control,4,mse,0.023826352010170568
probe,ru,single_submetric,avg_subordinate_chain_len,,4,mse,0.0524893812835216
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,4,mse,0.055994437386592204
probe,ru,single_submetric,avg_verb_edges,,4,mse,0.0490367226302623
probe,ru,single_submetric,avg_verb_edges,mean_control,4,mse,0.053765818476676865
probe,ru,single_submetric,lexical_density,,4,mse,0.0384687520563602
probe,ru,single_submetric,lexical_density,mean_control,4,mse,0.04202623913685477
probe,ru,single_submetric,n_tokens,,4,mse,0.0056326258927583
probe,ru,single_submetric,n_tokens,mean_control,4,mse,0.011891710571944667
probe,ru,single_submetric,avg_links_len,,5,mse,0.0149470344185829
probe,ru,single_submetric,avg_links_len,mean_control,5,mse,0.018995765596628134
probe,ru,single_submetric,avg_max_depth,,5,mse,0.0158276446163654
probe,ru,single_submetric,avg_max_depth,mean_control,5,mse,0.025570372119545867
probe,ru,single_submetric,avg_subordinate_chain_len,,5,mse,0.04916662722826
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,5,mse,0.057170362522204664
probe,ru,single_submetric,avg_verb_edges,,5,mse,0.0435625612735748
probe,ru,single_submetric,avg_verb_edges,mean_control,5,mse,0.04913056269288057
probe,ru,single_submetric,lexical_density,,5,mse,0.0373509749770164
probe,ru,single_submetric,lexical_density,mean_control,5,mse,0.0409962323804696
probe,ru,single_submetric,n_tokens,,5,mse,0.0039064507000148
probe,ru,single_submetric,n_tokens,mean_control,5,mse,0.012167832193275233
probe,ru,single_submetric,avg_links_len,,6,mse,0.0143259847536683
probe,ru,single_submetric,avg_links_len,mean_control,6,mse,0.021176585927605563
probe,ru,single_submetric,avg_max_depth,,6,mse,0.0155105870217084
probe,ru,single_submetric,avg_max_depth,mean_control,6,mse,0.02629384025931353
probe,ru,single_submetric,avg_subordinate_chain_len,,6,mse,0.0582639202475547
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,6,mse,0.06025393928090727
probe,ru,single_submetric,avg_verb_edges,,6,mse,0.0446542017161846
probe,ru,single_submetric,avg_verb_edges,mean_control,6,mse,0.0510156999031702
probe,ru,single_submetric,lexical_density,,6,mse,0.0390656478703022
probe,ru,single_submetric,lexical_density,mean_control,6,mse,0.043039299547672195
probe,ru,single_submetric,n_tokens,,6,mse,0.0043445946648716
probe,ru,single_submetric,n_tokens,mean_control,6,mse,0.013136493973433935
probe,ru,single_submetric,avg_links_len,,7,mse,0.0170759633183479
probe,ru,single_submetric,avg_links_len,mean_control,7,mse,0.019644564017653434
probe,ru,single_submetric,avg_max_depth,,7,mse,0.0173022896051406
probe,ru,single_submetric,avg_max_depth,mean_control,7,mse,0.025853230307499534
probe,ru,single_submetric,avg_subordinate_chain_len,,7,mse,0.0499846935272216
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,7,mse,0.056137384225924736
probe,ru,single_submetric,avg_verb_edges,,7,mse,0.0440271906554698
probe,ru,single_submetric,avg_verb_edges,mean_control,7,mse,0.050427683939536366
probe,ru,single_submetric,lexical_density,,7,mse,0.0371595174074173
probe,ru,single_submetric,lexical_density,mean_control,7,mse,0.043459280083576766
probe,ru,single_submetric,n_tokens,,7,mse,0.0057378346100449
probe,ru,single_submetric,n_tokens,mean_control,7,mse,0.012517900516589431
probe,ru,single_submetric,avg_links_len,,8,mse,0.0178157202899456
probe,ru,single_submetric,avg_links_len,mean_control,8,mse,0.022267051662007903
probe,ru,single_submetric,avg_max_depth,,8,mse,0.0166589301079511
probe,ru,single_submetric,avg_max_depth,mean_control,8,mse,0.026505061735709462
probe,ru,single_submetric,avg_subordinate_chain_len,,8,mse,0.0509871654212474
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,8,mse,0.06255225961407024
probe,ru,single_submetric,avg_verb_edges,,8,mse,0.0568783842027187
probe,ru,single_submetric,avg_verb_edges,mean_control,8,mse,0.05268985778093333
probe,ru,single_submetric,lexical_density,,8,mse,0.0375828668475151
probe,ru,single_submetric,lexical_density,mean_control,8,mse,0.041349142789840636
probe,ru,single_submetric,n_tokens,,8,mse,0.0073157744482159
probe,ru,single_submetric,n_tokens,mean_control,8,mse,0.013648217543959567
probe,ru,single_submetric,avg_links_len,,9,mse,0.0168950911611318
probe,ru,single_submetric,avg_links_len,mean_control,9,mse,0.0202873051166534
probe,ru,single_submetric,avg_max_depth,,9,mse,0.0165876243263483
probe,ru,single_submetric,avg_max_depth,mean_control,9,mse,0.02416814677417277
probe,ru,single_submetric,avg_subordinate_chain_len,,9,mse,0.0562463551759719
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,9,mse,0.0562564941744009
probe,ru,single_submetric,avg_verb_edges,,9,mse,0.0409333743155002
probe,ru,single_submetric,avg_verb_edges,mean_control,9,mse,0.04998207961519554
probe,ru,single_submetric,lexical_density,,9,mse,0.036294225603342
probe,ru,single_submetric,lexical_density,mean_control,9,mse,0.03883423159519823
probe,ru,single_submetric,n_tokens,,9,mse,0.0078224148601293
probe,ru,single_submetric,n_tokens,mean_control,9,mse,0.0118327510232726
probe,ru,single_submetric,avg_links_len,,10,mse,0.0160318631678819
probe,ru,single_submetric,avg_links_len,mean_control,10,mse,0.021508064121007864
probe,ru,single_submetric,avg_max_depth,,10,mse,0.0188407804816961
probe,ru,single_submetric,avg_max_depth,mean_control,10,mse,0.02635214477777477
probe,ru,single_submetric,avg_subordinate_chain_len,,10,mse,0.0516116619110107
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,10,mse,0.055042009800672496
probe,ru,single_submetric,avg_verb_edges,,10,mse,0.0458853729069232
probe,ru,single_submetric,avg_verb_edges,mean_control,10,mse,0.05226556087533627
probe,ru,single_submetric,lexical_density,,10,mse,0.0386517010629177
probe,ru,single_submetric,lexical_density,mean_control,10,mse,0.04001453518867487
probe,ru,single_submetric,n_tokens,,10,mse,0.0084472680464386
probe,ru,single_submetric,n_tokens,mean_control,10,mse,0.012646432345112132
probe,ru,single_submetric,avg_links_len,,11,mse,0.0199764445424079
probe,ru,single_submetric,avg_links_len,mean_control,11,mse,0.021470151841640434
probe,ru,single_submetric,avg_max_depth,,11,mse,0.0181132536381483
probe,ru,single_submetric,avg_max_depth,mean_control,11,mse,0.026142397895455333
probe,ru,single_submetric,avg_subordinate_chain_len,,11,mse,0.0577145852148532
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,11,mse,0.060122316082318605
probe,ru,single_submetric,avg_verb_edges,,11,mse,0.0426035970449447
probe,ru,single_submetric,avg_verb_edges,mean_control,11,mse,0.051468296597401236
probe,ru,single_submetric,lexical_density,,11,mse,0.0369020141661167
probe,ru,single_submetric,lexical_density,mean_control,11,mse,0.0404103410740693
probe,ru,single_submetric,n_tokens,,11,mse,0.0089644910767674
probe,ru,single_submetric,n_tokens,mean_control,11,mse,0.0129625098779797
probe,ru,single_submetric,avg_links_len,,12,mse,0.0170206259936094
probe,ru,single_submetric,avg_links_len,mean_control,12,mse,0.017786897718906333
probe,ru,single_submetric,avg_max_depth,,12,mse,0.0283768568187952
probe,ru,single_submetric,avg_max_depth,mean_control,12,mse,0.028407437726855233
probe,ru,single_submetric,avg_subordinate_chain_len,,12,mse,0.0486590825021266
probe,ru,single_submetric,avg_subordinate_chain_len,mean_control,12,mse,0.05052472899357471
probe,ru,single_submetric,avg_verb_edges,,12,mse,0.0450746677815914
probe,ru,single_submetric,avg_verb_edges,mean_control,12,mse,0.045406181365251465
probe,ru,single_submetric,lexical_density,,12,mse,0.05110764503479
probe,ru,single_submetric,lexical_density,mean_control,12,mse,0.04755610724290207
probe,ru,single_submetric,n_tokens,,12,mse,0.0156402178108692
probe,ru,single_submetric,n_tokens,mean_control,12,mse,0.014369381591677602
