sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PART,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_VERB,lexical_density,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_dep,dep_dist_det,dep_dist_discourse,dep_dist_dislocated,dep_dist_fixed,dep_dist_flat,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nsubj,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_punct,dep_dist_root,dep_dist_xcomp,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,base_number
우리는 어떠한 경제체제 아래서 살고 있는가?,262_1.conllu,1,7,7.0,3.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,28.571428571428573,0.6666666666666666,2.0,100.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,3.5,4.0,1.8,4,0,0,100.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,262
"지금 영국 수준의 도로망과 철도망을 갖추려면 50 년, 100 년 안에 가능할 수 있을까?",250_1.conllu,1,16,16.0,2.5,6.25,0.0,6.25,0.0,6.25,0.0,0.0,37.5,12.5,0.0,0.0,6.25,12.5,6.25,6.25,0.7142857142857143,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,16.0,7.0,2.1538461538461537,7,0,0,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,6.25,0.0,0.0,6.25,12.5,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,12.5,6.25,6.25,12.5,6.25,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,250
그러나 누가 아리스토텔레스와 엠페도클레스를 의심했겠는가?,196_1.conllu,1,6,6.0,5.2,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0.0,16.666666666666668,0.4,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,6.0,4.0,2.5,4,0,0,100.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,196
수많은 저널리스트의 생명까지 앗아갔던 화산 폭발?,107_1.conllu,1,7,7.0,3.5,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,42.85714285714285,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,1.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,1.2,2,0,0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,107
그렇지만 이제 그 정의를 꼭 말해야만 한다면 나 스스로가 생명에 대한 정의를 내리려고 노력해야 하지 않을까?,231_1.conllu,1,17,17.0,2.75,0.0,0.0,23.529411764705884,11.764705882352942,5.882352941176471,5.882352941176471,0.0,17.647058823529413,0.0,0.0,5.882352941176471,0.0,5.882352941176471,11.764705882352942,11.764705882352942,0.5625,2.0,100.0,2.5,0.0,50.0,0.0,0.0,50.0,0.0,0.0,4.0,8.5,13.0,2.8,13,0,0,100.0,0.0,100.0,0.0,5.882352941176471,5.882352941176471,11.764705882352942,0.0,0.0,11.764705882352942,0.0,5.882352941176471,11.764705882352942,5.882352941176471,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,11.764705882352942,5.882352941176471,5.882352941176471,5.882352941176471,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,231
그리고 그 밖에 배경 좋은 공직자들과 재벌들이 가지고 있는 땅은 얼마나 많겠습니까?,29_1.conllu,1,13,13.0,2.833333333333333,15.384615384615383,0.0,15.384615384615383,7.6923076923076925,15.384615384615383,7.6923076923076925,0.0,23.07692307692308,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.6666666666666666,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,11.0,3.0,11,0,0,0.0,0.0,100.0,0.0,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,29
나비인가 아니면 호랑이인가?,155_1.conllu,1,4,4.0,4.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.3333333333333333,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155
왕후 장상의 씨앗이 어찌 따로이 있겠는가?,129_1.conllu,1,7,7.0,2.833333333333333,14.285714285714286,0.0,28.571428571428573,0.0,0.0,0.0,0.0,42.85714285714285,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.6,3,0,0,0.0,0.0,100.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129
과거를 재창조해 보려는 시도에서 우리는 얼마나 멀 과거까지 거슬러 올라가야 하는가?,173_1.conllu,1,12,12.0,3.1818181818181817,8.333333333333334,0.0,25.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,0.0,0.0,8.333333333333334,0.0,8.333333333333334,16.666666666666668,16.666666666666668,0.6363636363636364,2.0,100.0,2.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,4.0,6.0,7.0,2.3,7,0,0,100.0,0.0,0.0,0.0,8.333333333333334,16.666666666666668,8.333333333333334,8.333333333333334,0.0,8.333333333333334,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,8.333333333333334,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,173
그렇다면 자네가 오는 길에 본 소의 털이 모두 얼마나 되는지 알기나 하는가?,66_1.conllu,1,13,13.0,2.5,0.0,0.0,30.76923076923077,0.0,7.6923076923076925,0.0,0.0,15.384615384615383,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,23.07692307692308,0.75,3.0,100.0,1.3333333333333333,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,0.0,6.0,4.333333333333333,11.0,2.363636363636364,11,0,0,0.0,0.0,100.0,0.0,15.384615384615383,7.6923076923076925,15.384615384615383,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,15.384615384615383,0.0,0.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,0.0,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,66
"그렇다면 다른 커다란 실체, 즉 생태계나 가이아에 대해서는 어떠한가?",232_1.conllu,1,11,11.0,3.111111111111111,27.272727272727277,0.0,9.090909090909092,0.0,27.272727272727277,0.0,0.0,18.181818181818183,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,3.0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,18.181818181818183,9.090909090909092,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,18.181818181818183,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232
"""내가 이번에도 짚을 자아 주면 무얼 주겠소?"" 하고 물었다.",197_1.conllu,1,13,13.0,2.4444444444444446,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,15.384615384615383,0.0,30.76923076923077,7.6923076923076925,23.07692307692308,0.5555555555555556,3.0,100.0,2.333333333333333,33.333333333333336,0.0,0.0,33.333333333333336,33.333333333333336,0.0,0.0,2.0,4.333333333333333,4.0,2.25,4,0,0,100.0,0.0,100.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,15.384615384615383,0.0,30.76923076923077,7.6923076923076925,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,197
난 정말로 그 애매모호한 한계를 넘어선 마땅한 범법자가 되고 만 것일까?,124_1.conllu,1,12,12.0,2.636363636363636,0.0,0.0,8.333333333333334,8.333333333333334,0.0,8.333333333333334,0.0,16.666666666666668,0.0,0.0,8.333333333333334,0.0,8.333333333333334,8.333333333333334,33.333333333333336,0.6363636363636364,4.0,100.0,0.75,75.0,0.0,0.0,25.0,0.0,0.0,0.0,3.0,3.0,8.0,2.4,8,0,0,100.0,0.0,100.0,0.0,8.333333333333334,0.0,8.333333333333334,8.333333333333334,0.0,16.666666666666668,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,0.0,8.333333333333334,8.333333333333334,0.0,33.333333333333336,66.66666666666667,50.0,50.0,1.0,100.0,0.0,124
조개껍질을 연구하는 이유는 그 생물을 추정해 보려는 것뿐이 아닌가?,45_1.conllu,1,10,10.0,3.111111111111111,20.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.8888888888888888,2.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,1.75,6,0,0,100.0,0.0,100.0,0.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,45
어쩌면 그 일은 지구의 생물체를 외계로 진출시킬 수 있는 거의 유일한 방법이 아니겠는가?,229_1.conllu,1,14,14.0,2.769230769230769,14.285714285714286,0.0,21.428571428571427,0.0,0.0,7.142857142857143,0.0,35.714285714285715,0.0,0.0,0.0,0.0,7.142857142857143,0.0,14.285714285714286,0.9230769230769232,2.0,0.0,1.5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,4.0,7.0,12.0,3.083333333333333,12,0,0,100.0,0.0,100.0,0.0,7.142857142857143,7.142857142857143,14.285714285714286,7.142857142857143,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,7.142857142857143,0.0,7.142857142857143,7.142857142857143,0.0,0.0,0.0,7.142857142857143,0.0,0.0,7.142857142857143,0.0,7.142857142857143,7.142857142857143,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,229
물리학자들 중에는 소위 그들이 말하는 '소프트 사이언스' 에 대하여 무지한 것을 오히려 자랑스럽게 생각하는 사람들이 얼마나 많은가?,230_1.conllu,1,20,20.0,3.176470588235294,5.0,5.0,15.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,10.0,15.0,10.0,15.0,0.7647058823529411,3.0,0.0,1.6666666666666667,33.333333333333336,0.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,7.0,6.666666666666667,17.0,2.75,17,0,0,100.0,0.0,100.0,0.0,10.0,0.0,15.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,5.0,5.0,15.0,5.0,5.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,230
그렇다고 멀쩡한 아내와 어린 두 아들을 권총으로 쏴 죽인 후에 자살을 해야 직성이 풀린단 말입니까?,36_1.conllu,1,16,16.0,2.6666666666666665,12.5,0.0,12.5,0.0,6.25,0.0,0.0,18.75,6.25,0.0,0.0,0.0,6.25,18.75,18.75,0.6666666666666666,3.0,100.0,2.333333333333333,0.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,7.0,5.333333333333333,14.0,2.7142857142857144,14,0,0,100.0,0.0,100.0,0.0,6.25,6.25,0.0,12.5,0.0,0.0,0.0,0.0,18.75,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,6.25,12.5,6.25,6.25,6.25,6.25,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,36
하지만 그 차와 비행기가 자주 엄청난 사고를 일으키지 않나?,134_1.conllu,1,10,10.0,2.6666666666666665,10.0,0.0,10.0,10.0,20.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.5555555555555556,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,10.0,7.0,2.625,7,0,0,100.0,0.0,100.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,134
그런데 과연 약속했던 낙원은 건설되었던가?,0_1.conllu,1,6,6.0,3.6,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,0.0,33.333333333333336,0.8,2.0,100.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,3.0,4.0,2.25,4,0,0,0.0,0.0,100.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,0
과연 누가 수수께끼를 풀어 장자를 설득시킬 것인지?,151_1.conllu,1,8,8.0,3.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.5,0.0,12.5,12.5,25.0,0.7142857142857143,2.0,100.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,4.0,4.0,1.6666666666666667,4,0,0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,12.5,12.5,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,151
속고 있는 당신이 없다면 대체 속이는 일을 가정할 수나 있을까요?,160_1.conllu,1,11,11.0,2.6,0.0,0.0,18.181818181818183,9.090909090909092,0.0,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,9.090909090909092,9.090909090909092,36.36363636363637,0.7,4.0,100.0,1.25,50.0,25.0,0.0,0.0,25.0,0.0,0.0,4.0,2.75,4.0,1.7777777777777777,4,0,0,100.0,0.0,100.0,0.0,18.181818181818183,9.090909090909092,9.090909090909092,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,9.090909090909092,0.0,9.090909090909092,9.090909090909092,9.090909090909092,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,160
그럴 수가 있는가?,255_1.conllu,1,4,4.0,2.333333333333333,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,1.0,1.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,255
해안 가까이의 바다가 얼 준비를 하는가?,242_1.conllu,1,7,7.0,2.6666666666666665,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,57.142857142857146,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,1.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,7.0,4.0,1.8,4,0,0,100.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,242
고령화 사회가 도래하면 우리사회에는 어떤 문제가 발생할 것인가?,165_1.conllu,1,9,9.0,3.375,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,33.333333333333336,0.0,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,22.22222222222222,0.625,2.0,100.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,3.0,4.5,4.0,1.7142857142857142,4,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,165
걸인을 보고 불쌍하다고 생각하는 건 어째서 당연한 일일까?,141_1.conllu,1,9,9.0,3.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,11.11111111111111,0.0,44.44444444444444,0.875,4.0,100.0,0.75,50.0,25.0,25.0,0.0,0.0,0.0,0.0,4.0,2.25,3.0,1.5714285714285714,3,0,0,100.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,141
이 긍지가 가져다 주는 과거와 미래의 관성에 대해서 그들이 뭘 알겠습니까?,172_1.conllu,1,12,12.0,2.727272727272727,0.0,0.0,8.333333333333334,0.0,8.333333333333334,8.333333333333334,0.0,25.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,16.666666666666668,16.666666666666668,0.5454545454545454,2.0,100.0,2.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,5.0,6.0,3.0,1.7,3,0,0,0.0,0.0,100.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,8.333333333333334,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,16.666666666666668,0.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,172
이런 문화 유입이 가능하단 말인가?,216_1.conllu,1,6,6.0,2.8,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,33.333333333333336,0.0,0.0,0.0,0.0,16.666666666666668,0.0,33.333333333333336,0.8,2.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.25,2,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,216
즉 꿈에서 한 일은 장 선생님의 일생을 평가하는데 근거가 될 수 없는가?,157_1.conllu,1,13,13.0,2.333333333333333,7.6923076923076925,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,38.46153846153846,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,15.384615384615383,0.8333333333333334,2.0,100.0,2.5,0.0,50.0,0.0,0.0,50.0,0.0,0.0,4.0,6.5,9.0,2.272727272727273,9,0,0,100.0,0.0,100.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,157
사회적 경제적으로 어떤 영향을 미칠 것인가?,191_1.conllu,1,7,7.0,3.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,28.571428571428573,0.0,0.0,0.0,0.0,14.285714285714286,0.0,28.571428571428573,0.8333333333333334,2.0,100.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,3.5,3.0,1.4,3,0,0,100.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,191
별들은 모두 어떤 한 점으로 떨어져 버리는 것이 아닐까?,224_1.conllu,1,10,10.0,2.4444444444444446,10.0,0.0,20.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,10.0,0.0,20.0,0.7777777777777778,2.0,0.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,2.5,8,0,0,0.0,0.0,100.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,224
유러비전 방송국은 사정에 따라 중계권을 이탈리아로부터 사야 할까?,95_1.conllu,1,9,9.0,3.5,0.0,0.0,22.22222222222222,11.11111111111111,0.0,11.11111111111111,0.0,22.22222222222222,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,0.625,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,9.0,5.0,2.0,5,0,0,100.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,95
정말 이래서 되겠습니까?,24_1.conllu,1,4,4.0,3.333333333333333,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.6666666666666666,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,24
"""지금 일본의 수상이 누군 줄 아세요?"" 리에는 약간 당황한 표정을 짓고는 귀엽게 웃어 넘겼다.",105_1.conllu,1,18,18.0,2.571428571428572,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,27.77777777777778,0.0,0.0,0.0,11.11111111111111,22.22222222222222,11.11111111111111,22.22222222222222,0.8571428571428571,4.0,100.0,2.25,0.0,50.0,25.0,0.0,0.0,25.0,0.0,5.0,4.5,10.0,2.5384615384615383,10,0,0,100.0,0.0,100.0,0.0,11.11111111111111,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,5.555555555555555,5.555555555555555,0.0,5.555555555555555,0.0,22.22222222222222,5.555555555555555,5.555555555555555,25.0,75.0,0.0,100.0,1.0,100.0,0.0,105
