sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_VERB,upos_dist_X,lexical_density,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,prep_dist_1,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_dep,dep_dist_det,dep_dist_discourse,dep_dist_dislocated,dep_dist_fixed,dep_dist_flat,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nsubj,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_punct,dep_dist_root,dep_dist_xcomp,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,base_number
그럼 우리 성도들은 어떻게 해야 합니까?,24_1.conllu,1,7,7.0,2.6666666666666665,0.0,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.5,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,7.0,4.0,1.8,4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,24
"출판사는 왜 자신들이 보지도 않을 책을 만들고, 제화점에선 신지도 않을 구두를 만드는 걸까?",105_1.conllu,1,15,15.0,2.8461538461538463,0.0,0.0,20.0,13.333333333333334,6.666666666666667,0.0,0.0,33.333333333333336,0.0,0.0,0.0,13.333333333333334,0.0,13.333333333333334,0.0,0.7692307692307693,2.0,100.0,1.5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,5.0,7.5,7.0,3.083333333333333,7,0.0,0,0.0,100.0,0.0,100.0,0.0,13.333333333333334,0.0,6.666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,6.666666666666667,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,13.333333333333334,0.0,13.333333333333334,6.666666666666667,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,105
염라국에서 장자에 대한 판결은 또 어떻게 날 것인지?,108_1.conllu,1,9,9.0,2.625,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,11.11111111111111,33.333333333333336,0.0,0.875,3.0,100.0,1.3333333333333333,33.333333333333336,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,3.0,3.0,6.0,2.0,6,0.0,0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,33.333333333333336,66.66666666666667,50.0,50.0,1.0,100.0,0.0,108
릴케가 파리에서 아내 클라라에게 보낸 이 편지의 한 구절은 마치 무슨 불가사의한 주문 같지 않습니까?,55_1.conllu,1,16,16.0,2.7333333333333334,12.5,0.0,18.75,6.25,0.0,12.5,0.0,25.0,0.0,0.0,6.25,6.25,0.0,12.5,0.0,0.8,2.0,0.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,4.0,8.0,5.0,2.2142857142857144,5,0.0,0,0.0,100.0,0.0,100.0,0.0,6.25,6.25,6.25,12.5,0.0,6.25,0.0,0.0,0.0,12.5,0.0,0.0,0.0,6.25,6.25,0.0,6.25,0.0,0.0,6.25,0.0,6.25,6.25,0.0,0.0,0.0,6.25,6.25,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,55
돌부처 냉가슴 앓는 데는 무엇이 약이오?,53_1.conllu,1,7,7.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.0,28.571428571428573,0.0,0.8333333333333334,2.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,3.5,2.0,1.4,2,0.0,0,0.0,100.0,0.0,100.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,53
왜 텔레비전과 스포츠 사이뿐만 아니라 텔레비전 보도자와 텔레비전 소비자 사이의 교환적 관계는 예외적인 것을 만들어내는가?,77_1.conllu,1,16,16.0,3.466666666666667,0.0,0.0,12.5,6.25,12.5,0.0,0.0,50.0,0.0,0.0,0.0,6.25,6.25,6.25,0.0,0.7333333333333333,1.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,14.0,3.071428571428572,14,0.0,0,0.0,100.0,0.0,0.0,0.0,6.25,6.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,6.25,6.25,6.25,50.0,50.0,0.0,100.0,1.0,100.0,0.0,77
문학은 과연 무엇때문에 20세기 후반에 이르러 종말을 맞이하게 되었을까?,81_1.conllu,1,10,10.0,3.4444444444444446,0.0,0.0,30.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.7777777777777778,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,10.0,7.0,2.375,7,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,81
그렇다면 우리민족의 음악관은 무엇인가?,103_1.conllu,1,5,5.0,4.25,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.5,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,103
그렇다면 대체 노자의 진짜 성은 무엇이었을까?,85_1.conllu,1,7,7.0,3.1666666666666665,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,28.571428571428573,0.0,0.0,14.285714285714286,14.285714285714286,0.0,14.285714285714286,0.0,0.8333333333333334,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,7.0,5.0,2.6,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,85
술을 마시며 무엇을 생각하고 있었지?,180_1.conllu,1,6,6.0,3.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.4,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,1.25,2,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180
왜 군은 게까쩨페 (비상위원회) 의 명령을 듣지 않았는가?,68_1.conllu,1,11,11.0,2.75,0.0,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.0,0.0,27.272727272727277,0.0,0.0,0.0,27.272727272727277,0.0,9.090909090909092,9.090909090909092,0.625,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,11.0,8.0,4.0,8,1.0,1,100.0,100.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,9.090909090909092,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,27.272727272727277,9.090909090909092,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,68
유럽은 어디서부터 어디까지인가?,101_1.conllu,1,4,4.0,4.666666666666667,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,1.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,101
그런데 왜 내 주변을 기웃거려 본 것일까?,182_1.conllu,1,8,8.0,2.2857142857142856,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.5,0.0,12.5,0.0,12.5,0.0,25.0,0.0,0.5714285714285714,2.0,100.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,4,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,12.5,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,182
대체 당신은 무엇이 해결되었다고 생각하지요?,118_1.conllu,1,6,6.0,3.8,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,16.666666666666668,0.0,33.333333333333336,0.0,0.6,2.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2.25,4,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,118
왜 금권선거가 한국선거의 특징이 되겠는가?,122_1.conllu,1,6,6.0,3.6,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,16.666666666666668,16.666666666666668,0.0,16.666666666666668,0.0,1.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,6.0,4.0,2.25,4,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,33.333333333333336,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,122
먼저 프롤레타리아 독재란 무엇인가?,42_1.conllu,1,5,5.0,3.75,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.75,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,42
어디에서 탈출구를 찾을 것인가?,4_1.conllu,1,5,5.0,3.25,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,1.0,2.0,100.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,2.5,2.0,1.3333333333333333,2,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,4
그런데 그 이별의 모티프가 남녀간의 애증의 갈등에서 오는 것이라기보다는 삶의 어려움에서 비롯된 것처럼 느껴 지는 까닭은 무엇일까?,5_1.conllu,1,18,18.0,3.235294117647059,0.0,0.0,16.666666666666668,0.0,5.555555555555555,5.555555555555555,0.0,38.888888888888886,0.0,0.0,0.0,5.555555555555555,5.555555555555555,22.22222222222222,0.0,0.8235294117647058,4.0,100.0,2.0,0.0,25.0,50.0,25.0,0.0,0.0,0.0,9.0,4.5,16.0,2.875,16,0.0,0,0.0,0.0,0.0,100.0,0.0,16.666666666666668,16.666666666666668,0.0,5.555555555555555,0.0,0.0,0.0,5.555555555555555,5.555555555555555,5.555555555555555,0.0,0.0,0.0,0.0,5.555555555555555,0.0,5.555555555555555,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,5.555555555555555,5.555555555555555,0.0,25.0,75.0,0.0,100.0,1.0,100.0,0.0,5
"전환의 계기 또는 역전의 동기, 이를테면 야구의 9회 말 만루역전 홈런에 비유할 수 있는 극적인 변화는 무엇으로 해서 동화에 주어질까요?",56_1.conllu,1,22,22.0,2.75,4.545454545454546,0.0,18.181818181818183,4.545454545454546,4.545454545454546,0.0,0.0,45.45454545454545,0.0,0.0,0.0,9.090909090909092,4.545454545454546,9.090909090909092,0.0,0.85,2.0,100.0,0.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,19.0,3.736842105263158,19,0.0,0,0.0,0.0,0.0,100.0,0.0,4.545454545454546,4.545454545454546,9.090909090909092,4.545454545454546,0.0,4.545454545454546,0.0,4.545454545454546,4.545454545454546,9.090909090909092,4.545454545454546,0.0,0.0,0.0,0.0,0.0,4.545454545454546,4.545454545454546,0.0,0.0,0.0,13.636363636363637,4.545454545454546,0.0,0.0,9.090909090909092,9.090909090909092,4.545454545454546,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,56
"그렇다면 니카라과 혁명 이후의 혁명사회 건설과정의 성격, 다시 말해 그 일반적 성격과 특수적 성격은 무엇인가?",96_1.conllu,1,17,17.0,3.0,0.0,0.0,5.882352941176471,0.0,11.764705882352942,5.882352941176471,0.0,47.05882352941177,0.0,0.0,5.882352941176471,11.764705882352942,5.882352941176471,5.882352941176471,0.0,0.7333333333333333,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.0,17.0,15.0,3.2142857142857144,15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.764705882352942,5.882352941176471,0.0,0.0,0.0,5.882352941176471,5.882352941176471,17.647058823529413,5.882352941176471,0.0,0.0,0.0,5.882352941176471,0.0,5.882352941176471,0.0,0.0,0.0,0.0,17.647058823529413,0.0,0.0,0.0,0.0,11.764705882352942,5.882352941176471,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,96
왜 귀중한 생명을 체념하려 합니까?,177_1.conllu,1,6,6.0,2.8,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,33.333333333333336,0.0,0.8,2.0,100.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.5,3,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,177
"니카라과 혁명사회 건설과정, 혹은 혁명의 과도기에서의 주요한 전략이 프롤레타리아 독재가 아니라 어떤 다른 형태였다는 사실이 분명해진다면, 이것이 갖는 의미는 무엇인가?",93_1.conllu,1,23,23.0,3.55,4.3478260869565215,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,39.130434782608695,0.0,4.3478260869565215,4.3478260869565215,13.043478260869565,8.695652173913043,21.73913043478261,0.0,0.8,5.0,100.0,1.4,40.0,20.0,20.0,0.0,20.0,0.0,0.0,7.0,4.6,6.0,2.1052631578947367,6,0.0,0,0.0,0.0,0.0,100.0,0.0,8.695652173913043,0.0,0.0,13.043478260869565,0.0,0.0,0.0,4.3478260869565215,0.0,13.043478260869565,4.3478260869565215,0.0,4.3478260869565215,0.0,0.0,0.0,8.695652173913043,0.0,0.0,0.0,0.0,8.695652173913043,8.695652173913043,0.0,0.0,0.0,13.043478260869565,4.3478260869565215,8.695652173913043,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,93
"아스카 문화에 기여한 남북조인들은 구체적으로 누구였으며, 백제와 고구려인들이 어째서 대륙에서 온 도래인이 될 수 있다는 말인가?",156_1.conllu,1,18,18.0,3.375,5.555555555555555,0.0,22.22222222222222,0.0,11.11111111111111,0.0,0.0,16.666666666666668,0.0,0.0,11.11111111111111,11.11111111111111,0.0,22.22222222222222,0.0,0.875,4.0,0.0,1.5,25.0,50.0,0.0,0.0,25.0,0.0,0.0,4.0,4.5,11.0,3.0,11,0.0,0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,5.555555555555555,0.0,0.0,5.555555555555555,0.0,0.0,5.555555555555555,5.555555555555555,11.11111111111111,0.0,0.0,0.0,0.0,0.0,16.666666666666668,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,11.11111111111111,5.555555555555555,0.0,0.0,100.0,66.66666666666667,33.333333333333336,1.0,100.0,0.0,156
그러면 소설 속에서 적극적 주인공이 필요없다면 어떻게 전형성을 통해 작품의 주제를 이끌어 낼 수 있을까?,72_1.conllu,1,16,16.0,2.8666666666666667,6.25,0.0,6.25,6.25,6.25,0.0,0.0,43.75,0.0,0.0,0.0,6.25,18.75,6.25,0.0,0.6666666666666666,1.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,16.0,11.0,2.7142857142857144,11,0.0,0,0.0,100.0,0.0,100.0,0.0,0.0,6.25,6.25,6.25,0.0,12.5,0.0,6.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,6.25,0.0,12.5,0.0,6.25,6.25,6.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,72
"그럼, 이 종자돈 300만 원을 어떻게 활용하면 좋을 것인가?",59_1.conllu,1,11,11.0,2.6666666666666665,9.090909090909092,0.0,9.090909090909092,0.0,9.090909090909092,9.090909090909092,0.0,18.181818181818183,9.090909090909092,0.0,0.0,18.181818181818183,9.090909090909092,9.090909090909092,0.0,0.5555555555555556,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,2.125,8,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,9.090909090909092,0.0,18.181818181818183,9.090909090909092,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,18.181818181818183,9.090909090909092,0.0,0.0,100.0,100.0,0.0,1.0,100.0,0.0,59
그러면 역사적 사실로서의 규정이 애매한 임나 일본부에 대한 주장의 근거로서 채택되고 있는 사료는 무엇인가?,149_1.conllu,1,15,15.0,3.2142857142857144,0.0,0.0,13.333333333333334,6.666666666666667,6.666666666666667,0.0,0.0,33.333333333333336,0.0,0.0,6.666666666666667,6.666666666666667,0.0,26.666666666666668,0.0,0.8571428571428571,4.0,100.0,1.25,0.0,75.0,25.0,0.0,0.0,0.0,0.0,10.0,3.75,13.0,2.076923076923077,13,0.0,0,0.0,0.0,0.0,100.0,0.0,13.333333333333334,6.666666666666667,0.0,13.333333333333334,0.0,6.666666666666667,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,6.666666666666667,0.0,0.0,13.333333333333334,6.666666666666667,0.0,0.0,6.666666666666667,6.666666666666667,6.666666666666667,0.0,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,149
테라비트 광통신은 어떻게 가능할까?,137_1.conllu,1,5,5.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.75,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,1.3333333333333333,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,137
아니면 주변 어디에 남아있는 걸까?,186_1.conllu,1,6,6.0,2.8,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0.0,0.6,1.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,1.5,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,50.0,50.0,100.0,0.0,1.0,100.0,0.0,186
일이 이렇게 되면 당황하지 않을 사람이 어디 있겠습니까?,109_1.conllu,1,9,9.0,2.875,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,0.0,22.22222222222222,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,22.22222222222222,0.0,0.625,2.0,0.0,0.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,6.0,2.0,6,0.0,0,0.0,0.0,0.0,100.0,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,109
그런데 청초한 백합처럼 신성하게 보이는 까닭은 무엇 때문일까?,179_1.conllu,1,9,9.0,3.25,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,33.333333333333336,0.0,0.625,3.0,100.0,1.6666666666666667,33.333333333333336,0.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,4.0,3.0,7.0,2.142857142857143,7,0.0,0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,11.11111111111111,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,179
그럼 사물은 어떻게 운동할까요?,117_1.conllu,1,5,5.0,3.25,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.5,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,117
그렇다면 이러한 디지털혁명에 뒤이은 21 세기의 기술신대륙은 과연 무엇일까?,135_1.conllu,1,10,10.0,3.6666666666666665,0.0,0.0,20.0,0.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,30.0,0.0,0.7777777777777778,3.0,100.0,1.3333333333333333,33.333333333333336,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,4.0,3.333333333333333,8.0,2.25,8,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,10.0,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,135
소위 남한의 PDR이란 무엇인가?,44_1.conllu,1,5,5.0,3.5,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,1.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,44
