experiment_type,language,task,submetric,control_index,layer_index,metric,value
probe,id,question_type,,3.0,7,accuracy,0.5
probe,id,question_type,,,8,accuracy,0.8
probe,id,question_type,,1.0,8,accuracy,0.5
probe,id,question_type,,2.0,8,accuracy,0.5
probe,id,question_type,,3.0,8,accuracy,0.5
probe,id,question_type,,,9,accuracy,0.7545454545454545
probe,id,question_type,,1.0,9,accuracy,0.5
probe,id,question_type,,2.0,9,accuracy,0.5
probe,id,question_type,,3.0,9,accuracy,0.5
probe,id,question_type,,,10,accuracy,0.7818181818181819
probe,id,question_type,,1.0,10,accuracy,0.5
probe,id,question_type,,2.0,10,accuracy,0.5
probe,id,question_type,,3.0,10,accuracy,0.5
probe,id,question_type,,,11,accuracy,0.7090909090909091
probe,id,question_type,,1.0,11,accuracy,0.5
probe,id,question_type,,2.0,11,accuracy,0.5
probe,id,question_type,,3.0,11,accuracy,0.5
probe,id,question_type,,,12,accuracy,0.6272727272727273
probe,id,question_type,,1.0,12,accuracy,0.5
probe,id,question_type,,2.0,12,accuracy,0.5
probe,id,question_type,,3.0,12,accuracy,0.5
probe,id,single_submetric,avg_links_len,,1,mse,0.0474238879978656
probe,id,single_submetric,avg_max_depth,,1,mse,0.0241599567234516
probe,id,single_submetric,avg_subordinate_chain_len,,1,mse,0.0492411032319068
probe,id,single_submetric,avg_verb_edges,,1,mse,0.0518614761531353
probe,id,single_submetric,lexical_density,,1,mse,0.038760345429182
probe,id,single_submetric,n_tokens,,1,mse,0.0289118345826864
probe,id,single_submetric,avg_links_len,1.0,1,mse,0.0502875857055187
probe,id,single_submetric,avg_max_depth,1.0,1,mse,0.0359828658401966
probe,id,single_submetric,avg_subordinate_chain_len,1.0,1,mse,0.1051376461982727
probe,id,single_submetric,avg_verb_edges,1.0,1,mse,0.0650651827454567
probe,id,single_submetric,lexical_density,1.0,1,mse,0.0433611497282981
probe,id,single_submetric,n_tokens,1.0,1,mse,0.0369319356977939
probe,id,single_submetric,avg_links_len,2.0,1,mse,0.0579526051878929
probe,id,single_submetric,avg_max_depth,2.0,1,mse,0.0369168706238269
probe,id,single_submetric,avg_subordinate_chain_len,2.0,1,mse,0.0870882496237754
probe,id,single_submetric,avg_verb_edges,2.0,1,mse,0.0678458288311958
probe,id,single_submetric,lexical_density,2.0,1,mse,0.0447427928447723
probe,id,single_submetric,n_tokens,2.0,1,mse,0.0410896986722946
probe,id,single_submetric,avg_links_len,3.0,1,mse,0.0572352334856987
probe,id,single_submetric,avg_max_depth,3.0,1,mse,0.0365083552896976
probe,id,single_submetric,avg_subordinate_chain_len,3.0,1,mse,0.0799340829253196
probe,id,single_submetric,avg_verb_edges,3.0,1,mse,0.0743316188454628
probe,id,single_submetric,lexical_density,3.0,1,mse,0.0461969599127769
probe,id,single_submetric,n_tokens,3.0,1,mse,0.0348959639668464
probe,id,single_submetric,avg_links_len,,2,mse,0.0437501966953277
probe,id,single_submetric,avg_max_depth,,2,mse,0.0262895803898572
probe,id,single_submetric,avg_subordinate_chain_len,,2,mse,0.0651862546801567
probe,id,single_submetric,avg_verb_edges,,2,mse,0.0497307777404785
probe,id,single_submetric,lexical_density,,2,mse,0.0371103063225746
probe,id,single_submetric,n_tokens,,2,mse,0.02674893848598
probe,id,single_submetric,avg_links_len,1.0,2,mse,0.05508
probe,id,single_submetric,avg_max_depth,1.0,2,mse,0.0375
probe,id,single_submetric,n_tokens,1.0,2,mse,0.04269
probe,id,single_submetric,avg_subordinate_chain_len,1.0,2,mse,0.0891
probe,id,single_submetric,avg_verb_edges,1.0,2,mse,0.06952
probe,id,single_submetric,lexical_density,1.0,2,mse,0.04345
probe,id,single_submetric,avg_links_len,2.0,2,mse,0.0567
probe,id,single_submetric,avg_max_depth,2.0,2,mse,0.03882
probe,id,single_submetric,n_tokens,2.0,2,mse,0.03717
probe,id,single_submetric,avg_subordinate_chain_len,2.0,2,mse,0.09551
probe,id,single_submetric,avg_verb_edges,2.0,2,mse,0.06778
probe,id,single_submetric,lexical_density,2.0,2,mse,0.04562
probe,id,single_submetric,avg_links_len,3.0,2,mse,0.05334
probe,id,single_submetric,avg_max_depth,3.0,2,mse,0.03851
probe,id,single_submetric,n_tokens,3.0,2,mse,0.03398
probe,id,single_submetric,avg_subordinate_chain_len,3.0,2,mse,0.08894
probe,id,single_submetric,avg_verb_edges,3.0,2,mse,0.07474
probe,id,single_submetric,lexical_density,3.0,2,mse,0.04269
probe,id,single_submetric,avg_links_len,,3,mse,0.0420863106846809
probe,id,single_submetric,avg_max_depth,,3,mse,0.0258689243346452
probe,id,single_submetric,avg_subordinate_chain_len,,3,mse,0.0682178437709808
probe,id,single_submetric,avg_verb_edges,,3,mse,0.0490905344486236
probe,id,single_submetric,lexical_density,,3,mse,0.0363531485199928
probe,id,single_submetric,n_tokens,,3,mse,0.0245772432535886
probe,id,single_submetric,avg_links_len,1.0,3,mse,0.0493996888399124
probe,id,single_submetric,avg_max_depth,1.0,3,mse,0.0397693328559398
probe,id,single_submetric,avg_subordinate_chain_len,1.0,3,mse,0.085113987326622
probe,id,single_submetric,avg_verb_edges,1.0,3,mse,0.069891482591629
probe,id,single_submetric,lexical_density,1.0,3,mse,0.0462102368474006
probe,id,single_submetric,n_tokens,1.0,3,mse,0.035411100834608
probe,id,single_submetric,avg_links_len,2.0,3,mse,0.055141232907772
probe,id,single_submetric,avg_max_depth,2.0,3,mse,0.0421591252088546
probe,id,single_submetric,avg_subordinate_chain_len,2.0,3,mse,0.0949550047516822
probe,id,single_submetric,avg_verb_edges,2.0,3,mse,0.0751324668526649
probe,id,single_submetric,lexical_density,2.0,3,mse,0.0467829145491123
probe,id,single_submetric,n_tokens,2.0,3,mse,0.0396604463458061
probe,id,single_submetric,avg_links_len,3.0,3,mse,0.0515009015798568
probe,id,single_submetric,avg_max_depth,3.0,3,mse,0.0372934453189373
probe,id,single_submetric,avg_subordinate_chain_len,3.0,3,mse,0.0838681757450103
probe,id,single_submetric,avg_verb_edges,3.0,3,mse,0.0727276355028152
probe,id,single_submetric,lexical_density,3.0,3,mse,0.0458666048943996
probe,id,single_submetric,n_tokens,3.0,3,mse,0.0331840850412845
probe,id,single_submetric,avg_links_len,,4,mse,0.0359567441046237
probe,id,single_submetric,avg_max_depth,,4,mse,0.0260417275130748
probe,id,single_submetric,avg_subordinate_chain_len,,4,mse,0.0608680322766304
probe,id,single_submetric,avg_verb_edges,,4,mse,0.0505430810153484
probe,id,single_submetric,lexical_density,,4,mse,0.0389602743089199
probe,id,single_submetric,n_tokens,,4,mse,0.0256548635661602
probe,id,single_submetric,avg_links_len,1.0,4,mse,0.0472455024719238
probe,id,single_submetric,avg_max_depth,1.0,4,mse,0.0354920402169227
probe,id,single_submetric,avg_subordinate_chain_len,1.0,4,mse,0.0947522073984146
probe,id,single_submetric,avg_verb_edges,1.0,4,mse,0.0666442811489105
probe,id,single_submetric,lexical_density,1.0,4,mse,0.0547270290553569
probe,id,single_submetric,n_tokens,1.0,4,mse,0.0327978953719139
probe,id,single_submetric,avg_links_len,2.0,4,mse,0.0506263524293899
probe,id,single_submetric,avg_max_depth,2.0,4,mse,0.0337565168738365
probe,id,single_submetric,avg_subordinate_chain_len,2.0,4,mse,0.0859733000397682
probe,id,single_submetric,avg_verb_edges,2.0,4,mse,0.0674232244491577
probe,id,single_submetric,lexical_density,2.0,4,mse,0.0574127212166786
probe,id,single_submetric,n_tokens,2.0,4,mse,0.0373419038951396
probe,id,single_submetric,avg_links_len,3.0,4,mse,0.0462130941450595
probe,id,single_submetric,avg_max_depth,3.0,4,mse,0.0341295152902603
probe,id,single_submetric,avg_subordinate_chain_len,3.0,4,mse,0.0782430768013
probe,id,single_submetric,avg_verb_edges,3.0,4,mse,0.0742615163326263
probe,id,single_submetric,lexical_density,3.0,4,mse,0.0550661012530326
probe,id,single_submetric,n_tokens,3.0,4,mse,0.036601785570383
probe,id,single_submetric,avg_links_len,,5,mse,0.037379465997219
probe,id,single_submetric,avg_max_depth,,5,mse,0.0264476798474788
probe,id,single_submetric,avg_subordinate_chain_len,,5,mse,0.0610575340688228
probe,id,single_submetric,avg_verb_edges,,5,mse,0.048652745783329
probe,id,single_submetric,lexical_density,,5,mse,0.0374337770044803
probe,id,single_submetric,n_tokens,,5,mse,0.0282183662056922
probe,id,single_submetric,avg_links_len,1.0,5,mse,0.0436297617852687
probe,id,single_submetric,avg_max_depth,1.0,5,mse,0.0350289642810821
probe,id,single_submetric,avg_subordinate_chain_len,1.0,5,mse,0.0894707590341568
probe,id,single_submetric,avg_verb_edges,1.0,5,mse,0.0680121183395385
probe,id,single_submetric,lexical_density,1.0,5,mse,0.0591376982629299
probe,id,single_submetric,n_tokens,1.0,5,mse,0.0349199995398521
probe,id,single_submetric,avg_links_len,2.0,5,mse,0.0463217385113239
probe,id,single_submetric,avg_max_depth,2.0,5,mse,0.0370344780385494
probe,id,single_submetric,avg_subordinate_chain_len,2.0,5,mse,0.0844426527619361
probe,id,single_submetric,avg_verb_edges,2.0,5,mse,0.0717575699090957
probe,id,single_submetric,lexical_density,2.0,5,mse,0.0469485484063625
probe,id,single_submetric,n_tokens,2.0,5,mse,0.0386868752539157
probe,id,single_submetric,avg_links_len,3.0,5,mse,0.0471887290477752
probe,id,single_submetric,avg_max_depth,3.0,5,mse,0.0353614427149295
probe,id,single_submetric,avg_subordinate_chain_len,3.0,5,mse,0.0760318785905838
probe,id,single_submetric,avg_verb_edges,3.0,5,mse,0.0733038485050201
probe,id,single_submetric,lexical_density,3.0,5,mse,0.0593538545072078
probe,id,single_submetric,n_tokens,3.0,5,mse,0.037937369197607
probe,id,single_submetric,avg_links_len,,6,mse,0.0345657244324684
probe,id,single_submetric,avg_max_depth,,6,mse,0.0254828687757253
probe,id,single_submetric,avg_subordinate_chain_len,,6,mse,0.0656650140881538
probe,id,single_submetric,avg_verb_edges,,6,mse,0.0475916601717472
probe,id,single_submetric,lexical_density,,6,mse,0.042554035782814
probe,id,single_submetric,n_tokens,,6,mse,0.0303871110081672
probe,id,single_submetric,avg_links_len,1.0,6,mse,0.0402052029967308
probe,id,single_submetric,avg_max_depth,1.0,6,mse,0.0323951691389083
probe,id,single_submetric,avg_subordinate_chain_len,1.0,6,mse,0.0980815440416336
probe,id,single_submetric,avg_verb_edges,1.0,6,mse,0.0649835392832756
probe,id,single_submetric,lexical_density,1.0,6,mse,0.0458049662411212
probe,id,single_submetric,n_tokens,1.0,6,mse,0.0354254096746444
probe,id,single_submetric,avg_links_len,2.0,6,mse,0.0396497957408428
probe,id,single_submetric,avg_max_depth,2.0,6,mse,0.0333821587264537
probe,id,single_submetric,avg_subordinate_chain_len,2.0,6,mse,0.0813188925385475
probe,id,single_submetric,avg_verb_edges,2.0,6,mse,0.0660895034670829
probe,id,single_submetric,lexical_density,2.0,6,mse,0.0569097138941288
probe,id,single_submetric,n_tokens,2.0,6,mse,0.0354268290102481
probe,id,single_submetric,avg_links_len,3.0,6,mse,0.0438629500567913
probe,id,single_submetric,avg_max_depth,3.0,6,mse,0.0346685461699962
probe,id,single_submetric,avg_subordinate_chain_len,3.0,6,mse,0.073394663631916
probe,id,single_submetric,avg_verb_edges,3.0,6,mse,0.0710456818342208
probe,id,single_submetric,lexical_density,3.0,6,mse,0.0474530309438705
probe,id,single_submetric,n_tokens,3.0,6,mse,0.0330177284777164
probe,id,single_submetric,avg_links_len,,7,mse,0.0318810790777206
probe,id,single_submetric,avg_max_depth,,7,mse,0.028128731995821
probe,id,single_submetric,avg_subordinate_chain_len,,7,mse,0.0797612741589546
probe,id,single_submetric,avg_verb_edges,,7,mse,0.0467739962041378
probe,id,single_submetric,lexical_density,,7,mse,0.0401549600064754
probe,id,single_submetric,n_tokens,,7,mse,0.0335954055190086
probe,id,single_submetric,avg_links_len,1.0,7,mse,0.0424500629305839
probe,id,single_submetric,avg_max_depth,1.0,7,mse,0.0344389006495475
probe,id,single_submetric,avg_subordinate_chain_len,1.0,7,mse,0.101512111723423
probe,id,single_submetric,avg_verb_edges,1.0,7,mse,0.0671807825565338
probe,id,single_submetric,lexical_density,1.0,7,mse,0.0445120334625244
probe,id,single_submetric,n_tokens,1.0,7,mse,0.0370931178331375
probe,id,single_submetric,avg_links_len,2.0,7,mse,0.039127979427576
probe,id,single_submetric,avg_max_depth,2.0,7,mse,0.0356903374195098
probe,id,single_submetric,avg_subordinate_chain_len,2.0,7,mse,0.0807465240359306
probe,id,single_submetric,avg_verb_edges,2.0,7,mse,0.0665004625916481
probe,id,single_submetric,lexical_density,2.0,7,mse,0.0507390424609184
probe,id,single_submetric,n_tokens,2.0,7,mse,0.037473015487194
probe,id,single_submetric,avg_links_len,3.0,7,mse,0.0447768382728099
probe,id,single_submetric,avg_max_depth,3.0,7,mse,0.0352956876158714
probe,id,single_submetric,avg_subordinate_chain_len,3.0,7,mse,0.0727406293153762
probe,id,single_submetric,avg_verb_edges,3.0,7,mse,0.072157397866249
probe,id,single_submetric,lexical_density,3.0,7,mse,0.0470917001366615
probe,id,single_submetric,n_tokens,3.0,7,mse,0.0353271886706352
probe,id,single_submetric,avg_links_len,,8,mse,0.0434118658304214
probe,id,single_submetric,avg_max_depth,,8,mse,0.0259963106364011
probe,id,single_submetric,avg_subordinate_chain_len,,8,mse,0.0755267739295959
probe,id,single_submetric,avg_verb_edges,,8,mse,0.045747123658657
probe,id,single_submetric,lexical_density,,8,mse,0.0411160998046398
probe,id,single_submetric,n_tokens,,8,mse,0.025542726740241
probe,id,single_submetric,avg_links_len,1.0,8,mse,0.0469266101717948
probe,id,single_submetric,avg_max_depth,1.0,8,mse,0.033627413213253
probe,id,single_submetric,avg_subordinate_chain_len,1.0,8,mse,0.0869139432907104
probe,id,single_submetric,avg_verb_edges,1.0,8,mse,0.0667137280106544
probe,id,single_submetric,lexical_density,1.0,8,mse,0.0478745140135288
probe,id,single_submetric,n_tokens,1.0,8,mse,0.0321002975106239
probe,id,single_submetric,avg_links_len,2.0,8,mse,0.0424241051077842
probe,id,single_submetric,avg_max_depth,2.0,8,mse,0.0345802381634712
probe,id,single_submetric,avg_subordinate_chain_len,2.0,8,mse,0.0864349827170372
probe,id,single_submetric,avg_verb_edges,2.0,8,mse,0.0671251192688942
probe,id,single_submetric,lexical_density,2.0,8,mse,0.0521225221455097
probe,id,single_submetric,n_tokens,2.0,8,mse,0.0312477331608533
probe,id,single_submetric,avg_links_len,3.0,8,mse,0.0519797094166278
probe,id,single_submetric,avg_max_depth,3.0,8,mse,0.0353803634643554
probe,id,single_submetric,avg_subordinate_chain_len,3.0,8,mse,0.0751427561044693
probe,id,single_submetric,avg_verb_edges,3.0,8,mse,0.0759645029902458
probe,id,single_submetric,lexical_density,3.0,8,mse,0.0515655949711799
probe,id,single_submetric,n_tokens,3.0,8,mse,0.0312365312129259
probe,id,single_submetric,avg_links_len,,9,mse,0.0359026752412319
probe,id,single_submetric,avg_max_depth,,9,mse,0.0277022439986467
probe,id,single_submetric,avg_subordinate_chain_len,,9,mse,0.0766837671399116
probe,id,single_submetric,avg_verb_edges,,9,mse,0.0456142202019691
probe,id,single_submetric,lexical_density,,9,mse,0.0381504222750663
probe,id,single_submetric,n_tokens,,9,mse,0.0255184844136238
probe,id,single_submetric,avg_links_len,1.0,9,mse,0.0462857894599437
probe,id,single_submetric,avg_max_depth,1.0,9,mse,0.0342081822454929
probe,id,single_submetric,avg_subordinate_chain_len,1.0,9,mse,0.088350310921669
probe,id,single_submetric,avg_verb_edges,1.0,9,mse,0.0660950690507888
probe,id,single_submetric,lexical_density,1.0,9,mse,0.0418714992702007
probe,id,single_submetric,n_tokens,1.0,9,mse,0.0336081758141517
probe,id,single_submetric,avg_links_len,2.0,9,mse,0.0439719334244728
probe,id,single_submetric,avg_max_depth,2.0,9,mse,0.0353691391646862
probe,id,single_submetric,avg_subordinate_chain_len,2.0,9,mse,0.0880500450730323
probe,id,single_submetric,avg_verb_edges,2.0,9,mse,0.0691038072109222
probe,id,single_submetric,lexical_density,2.0,9,mse,0.0456007346510887
probe,id,single_submetric,n_tokens,2.0,9,mse,0.0365971624851226
probe,id,single_submetric,avg_links_len,3.0,9,mse,0.0527660511434078
probe,id,single_submetric,avg_max_depth,3.0,9,mse,0.0351128689944744
probe,id,single_submetric,avg_subordinate_chain_len,3.0,9,mse,0.0758404657244682
probe,id,single_submetric,avg_verb_edges,3.0,9,mse,0.0759480446577072
probe,id,single_submetric,lexical_density,3.0,9,mse,0.0457202084362506
probe,id,single_submetric,n_tokens,3.0,9,mse,0.0315796323120594
probe,id,single_submetric,avg_links_len,,10,mse,0.0457828938961029
probe,id,single_submetric,avg_max_depth,,10,mse,0.0268241986632347
probe,id,single_submetric,avg_subordinate_chain_len,,10,mse,0.064904548227787
probe,id,single_submetric,avg_verb_edges,,10,mse,0.0482069998979568
probe,id,single_submetric,lexical_density,,10,mse,0.0393640398979187
probe,id,single_submetric,n_tokens,,10,mse,0.0260190833359956
probe,id,single_submetric,avg_links_len,1.0,10,mse,0.0487685464322567
probe,id,single_submetric,avg_max_depth,1.0,10,mse,0.0374287217855453
probe,id,single_submetric,avg_subordinate_chain_len,1.0,10,mse,0.1091578379273414
probe,id,single_submetric,avg_verb_edges,1.0,10,mse,0.0703646019101142
probe,id,single_submetric,lexical_density,1.0,10,mse,0.0798090100288391
probe,id,single_submetric,n_tokens,1.0,10,mse,0.0332038179039955
probe,id,single_submetric,avg_links_len,2.0,10,mse,0.0556587725877761
probe,id,single_submetric,avg_max_depth,2.0,10,mse,0.0356306880712509
probe,id,single_submetric,avg_subordinate_chain_len,2.0,10,mse,0.097731314599514
probe,id,single_submetric,avg_verb_edges,2.0,10,mse,0.0752879306674003
probe,id,single_submetric,lexical_density,2.0,10,mse,0.0524697564542293
probe,id,single_submetric,n_tokens,2.0,10,mse,0.0334595814347267
probe,id,single_submetric,avg_links_len,3.0,10,mse,0.0545373186469078
probe,id,single_submetric,avg_max_depth,3.0,10,mse,0.0366840027272701
probe,id,single_submetric,avg_subordinate_chain_len,3.0,10,mse,0.1091098636388778
probe,id,single_submetric,avg_verb_edges,3.0,10,mse,0.0775412395596504
probe,id,single_submetric,lexical_density,3.0,10,mse,0.0535904839634895
probe,id,single_submetric,n_tokens,3.0,10,mse,0.0344089567661285
probe,id,single_submetric,avg_links_len,,11,mse,0.0487390309572219
probe,id,single_submetric,avg_max_depth,,11,mse,0.0294403322041034
probe,id,single_submetric,avg_subordinate_chain_len,,11,mse,0.0806179121136665
probe,id,single_submetric,avg_verb_edges,,11,mse,0.04834621027112
probe,id,single_submetric,lexical_density,,11,mse,0.0382155813276767
probe,id,single_submetric,n_tokens,,11,mse,0.0273361187428236
probe,id,single_submetric,avg_links_len,1.0,11,mse,0.0597083531320095
probe,id,single_submetric,avg_max_depth,1.0,11,mse,0.0366763696074485
probe,id,single_submetric,avg_subordinate_chain_len,1.0,11,mse,0.0833718851208686
probe,id,single_submetric,avg_verb_edges,1.0,11,mse,0.0703256130218505
probe,id,single_submetric,lexical_density,1.0,11,mse,0.0622013881802558
probe,id,single_submetric,n_tokens,1.0,11,mse,0.0357666388154029
probe,id,single_submetric,avg_links_len,2.0,11,mse,0.0592663548886776
probe,id,single_submetric,avg_max_depth,2.0,11,mse,0.035841979086399
probe,id,single_submetric,avg_subordinate_chain_len,2.0,11,mse,0.0915130600333213
probe,id,single_submetric,avg_verb_edges,2.0,11,mse,0.0739234387874603
probe,id,single_submetric,lexical_density,2.0,11,mse,0.051325898617506
probe,id,single_submetric,n_tokens,2.0,11,mse,0.0341691300272941
probe,id,single_submetric,avg_links_len,3.0,11,mse,0.0552678480744361
probe,id,single_submetric,avg_max_depth,3.0,11,mse,0.0368504337966442
probe,id,single_submetric,avg_subordinate_chain_len,3.0,11,mse,0.0813687443733215
probe,id,single_submetric,avg_verb_edges,3.0,11,mse,0.0767615735530853
probe,id,single_submetric,lexical_density,3.0,11,mse,0.063075378537178
probe,id,single_submetric,n_tokens,3.0,11,mse,0.0330345369875431
probe,id,single_submetric,avg_links_len,,12,mse,0.0299628041684627
probe,id,single_submetric,avg_max_depth,,12,mse,0.0329538695514202
probe,id,single_submetric,avg_subordinate_chain_len,,12,mse,0.0652213543653488
probe,id,single_submetric,avg_verb_edges,,12,mse,0.0618587285280227
probe,id,single_submetric,lexical_density,,12,mse,0.0457591004669666
probe,id,single_submetric,n_tokens,,12,mse,0.0315246880054473
probe,id,single_submetric,avg_links_len,1.0,12,mse,0.0335351713001728
probe,id,single_submetric,avg_max_depth,1.0,12,mse,0.0352538153529167
probe,id,single_submetric,avg_subordinate_chain_len,1.0,12,mse,0.0657898262143135
probe,id,single_submetric,avg_verb_edges,1.0,12,mse,0.0621337071061134
probe,id,single_submetric,lexical_density,1.0,12,mse,0.0460464768111705
probe,id,single_submetric,n_tokens,1.0,12,mse,0.0339890122413635
probe,id,single_submetric,avg_links_len,2.0,12,mse,0.0283268820494413
probe,id,single_submetric,avg_max_depth,2.0,12,mse,0.0344570130109787
probe,id,single_submetric,avg_subordinate_chain_len,2.0,12,mse,0.0546738281846046
probe,id,single_submetric,avg_verb_edges,2.0,12,mse,0.0652847588062286
probe,id,single_submetric,lexical_density,2.0,12,mse,0.0485884584486484
probe,id,single_submetric,n_tokens,2.0,12,mse,0.0359827578067779
probe,id,single_submetric,avg_links_len,3.0,12,mse,0.0289983320981264
probe,id,single_submetric,avg_max_depth,3.0,12,mse,0.0343859642744064
probe,id,single_submetric,avg_subordinate_chain_len,3.0,12,mse,0.0609605386853218
probe,id,single_submetric,avg_verb_edges,3.0,12,mse,0.0659179165959358
probe,id,single_submetric,lexical_density,3.0,12,mse,0.0482504181563854
probe,id,single_submetric,n_tokens,3.0,12,mse,0.0351662710309028
probe,ja,complexity,,,1,mse,0.0182128716260194
probe,ja,complexity,,1.0,1,mse,0.0581687055528163
probe,ja,complexity,,2.0,1,mse,0.0654002651572227
probe,ja,complexity,,3.0,1,mse,0.0657198205590248
probe,ja,complexity,,,2,mse,0.0279559548944234
probe,ja,complexity,,1.0,2,mse,0.0676962658762931
probe,ja,complexity,,2.0,2,mse,0.0696753412485122
probe,ja,complexity,,3.0,2,mse,0.0660181418061256
probe,ja,complexity,,,3,mse,0.0191716905683279
probe,ja,complexity,,1.0,3,mse,0.0766549706459045
probe,ja,complexity,,2.0,3,mse,0.077297955751419
probe,ja,complexity,,3.0,3,mse,0.0669199451804161
probe,ja,complexity,,,4,mse,0.0166908614337444
probe,ja,complexity,,1.0,4,mse,0.0772347524762153
probe,ja,complexity,,2.0,4,mse,0.0779424160718917
probe,ja,complexity,,3.0,4,mse,0.0652645379304885
probe,ja,complexity,,,5,mse,0.0166456829756498
probe,ja,complexity,,1.0,5,mse,0.0699831917881965
probe,ja,complexity,,2.0,5,mse,0.0777231380343437
probe,ja,complexity,,3.0,5,mse,0.0643287301063537
probe,ja,complexity,,,6,mse,0.0185455903410911
probe,ja,complexity,,1.0,6,mse,0.0714470222592353
probe,ja,complexity,,2.0,6,mse,0.0753450840711593
probe,ja,complexity,,3.0,6,mse,0.0699903890490531
probe,ja,complexity,,,7,mse,0.0214890856295824
probe,ja,complexity,,1.0,7,mse,0.0667058825492858
probe,ja,complexity,,2.0,7,mse,0.0622334703803062
probe,ja,complexity,,3.0,7,mse,0.0664634183049202
probe,ja,complexity,,,8,mse,0.024615790694952
probe,ja,complexity,,1.0,8,mse,0.0617502816021442
probe,ja,complexity,,2.0,8,mse,0.0602676309645175
probe,ja,complexity,,3.0,8,mse,0.0738366171717643
probe,ja,complexity,,,9,mse,0.038797203451395
probe,ja,complexity,,1.0,9,mse,0.0558992661535739
probe,ja,complexity,,2.0,9,mse,0.0532527640461921
probe,ja,complexity,,3.0,9,mse,0.0665257945656776
probe,ja,complexity,,,10,mse,0.0501114353537559
probe,ja,complexity,,1.0,10,mse,0.0576142743229866
probe,ja,complexity,,2.0,10,mse,0.0556420981884002
probe,ja,complexity,,3.0,10,mse,0.0639519616961479
probe,ja,complexity,,,11,mse,0.0308125875890254
probe,ja,complexity,,1.0,11,mse,0.059529174119234
probe,ja,complexity,,2.0,11,mse,0.0566608943045139
probe,ja,complexity,,3.0,11,mse,0.0712009742856025
probe,ja,complexity,,,12,mse,0.0579002797603607
probe,ja,complexity,,1.0,12,mse,0.061222169548273
probe,ja,complexity,,2.0,12,mse,0.0590375401079654
probe,ja,complexity,,3.0,12,mse,0.065246433019638
probe,ja,question_type,,,1,accuracy,0.75
probe,ja,question_type,,1.0,1,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,1,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,1,accuracy,0.4239130434782608
probe,ja,question_type,,,2,accuracy,0.6847826086956522
probe,ja,question_type,,1.0,2,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,2,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,2,accuracy,0.3804347826086957
probe,ja,question_type,,,3,accuracy,0.6739130434782609
probe,ja,question_type,,1.0,3,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,3,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,3,accuracy,0.4021739130434782
probe,ja,question_type,,,4,accuracy,0.7282608695652174
probe,ja,question_type,,1.0,4,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,4,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,4,accuracy,0.4021739130434782
probe,ja,question_type,,,5,accuracy,0.6304347826086957
probe,ja,question_type,,1.0,5,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,5,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,5,accuracy,0.4021739130434782
probe,ja,question_type,,,6,accuracy,0.7065217391304348
probe,ja,question_type,,1.0,6,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,6,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,6,accuracy,0.4021739130434782
probe,ja,question_type,,,7,accuracy,0.717391304347826
probe,ja,question_type,,1.0,7,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,7,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,7,accuracy,0.4021739130434782
probe,ja,question_type,,,8,accuracy,0.6521739130434783
probe,ja,question_type,,1.0,8,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,8,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,8,accuracy,0.4021739130434782
probe,ja,question_type,,,9,accuracy,0.7934782608695652
probe,ja,question_type,,1.0,9,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,9,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,9,accuracy,0.4021739130434782
probe,ja,question_type,,,10,accuracy,0.8260869565217391
probe,ja,question_type,,1.0,10,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,10,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,10,accuracy,0.391304347826087
probe,ja,question_type,,,11,accuracy,0.7934782608695652
probe,ja,question_type,,1.0,11,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,11,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,11,accuracy,0.4021739130434782
probe,ja,question_type,,,12,accuracy,0.7717391304347826
probe,ja,question_type,,1.0,12,accuracy,0.4021739130434782
probe,ja,question_type,,2.0,12,accuracy,0.4021739130434782
probe,ja,question_type,,3.0,12,accuracy,0.4021739130434782
probe,ja,single_submetric,avg_links_len,,1,mse,0.0891205966472625
probe,ja,single_submetric,avg_max_depth,,1,mse,0.0737646073102951
probe,ja,single_submetric,avg_subordinate_chain_len,,1,mse,0.0609127692878246
probe,ja,single_submetric,avg_verb_edges,,1,mse,0.0771239548921585
probe,ja,single_submetric,lexical_density,,1,mse,0.0731611028313636
probe,ja,single_submetric,n_tokens,,1,mse,0.0255968384444713
probe,ja,single_submetric,avg_links_len,1.0,1,mse,0.0996024534106254
