unique_id,text,language,avg_links_len,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score
english_content_4899,When did the Ottoman empire form?,en,0.452,0.0,0.333,0.667,2.079,0,3.531
english_polar_129,Do subjects come at the start of Finnish sentences?,en,-0.145,0.0,0.4,0.556,2.398,1,3.209
english_content_3918,How many countries use common law as a basis for their legal system?,en,-0.148,0.0,0.5,0.692,2.708,0,3.752
english_content_344,What is the most active volcano in the world?,en,-0.023,0.0,0.0,0.444,2.398,0,2.819
english_polar_202,Can you die from an ulcer?,en,-0.22,0.0,0.4,0.333,2.079,1,2.592
english_content_8697,What is the deadliest hurricane to hit North Carolina?,en,-0.398,1.0,0.333,0.556,2.398,0,3.889
english_content_2490,Who is the greatest American poet?,en,0.252,0.0,0.0,0.5,2.079,0,2.831
english_content_6636,What's an irrational number?,en,0.352,0.0,0.0,0.4,1.946,0,2.698
english_polar_412,Are there disorders that delay muscle memory?,en,-0.52,1.0,0.4,0.714,2.197,1,3.791
english_content_1208,How much does a Vauxhall Viva cost?,en,0.185,0.0,0.333,0.714,2.197,0,3.429
english_polar_1060,Is Richard Siegmund Lindzen retired?,en,0.48,0.0,0.4,0.8,1.946,1,3.626
english_polar_276,Does Buddhism believe in Jesus?,en,-0.52,0.0,0.4,0.6,1.946,1,2.426
english_content_1293,What was the first boat to cross the Trent-Severn Waterway?,en,0.152,1.0,0.333,0.545,2.639,0,4.669
english_polar_798,Is Gwen Poole part of any teams?,en,-0.02,0.0,0.0,0.571,2.197,1,2.748
english_polar_656,Did King Victor Emmanuel II have a son?,en,0.123,0.0,0.4,0.625,2.303,1,3.451
english_content_2033,Which country is most affected by water scarcity?,en,-0.291,0.0,0.667,0.625,2.303,0,3.304
english_content_600,What soap opera currently gets the highest ratings?,en,-0.434,0.0,0.5,0.75,2.303,0,3.119
english_content_6439,Who is the current mayor of Mexico City?,en,-0.434,0.0,0.0,0.5,2.303,0,2.369
english_polar_955,Did Georges Sagnac have a wife?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_content_3206,What is the most common species of sorghum?,en,-0.148,0.0,0.0,0.5,2.303,0,2.655
english_content_1798,How long does it take purple heart plants to bloom?,en,-0.148,1.0,0.417,0.7,2.485,0,4.454
english_polar_1180,Did Australia have aristocracy?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_polar_1080,Is there a term limit to the Russian presidency?,en,0.23,0.0,0.4,0.556,2.398,1,3.584
english_content_1840,What was the first U.S. aircraft carrier?,en,0.685,0.0,0.0,0.571,2.197,0,3.453
english_content_4938,What was the last game to be released for the Vita?,en,-0.148,1.0,0.5,0.364,2.565,0,4.281
english_polar_946,Are lungfish fresh water fish?,en,0.23,0.0,0.0,0.8,1.946,1,2.976
english_polar_732,Did Rosario + Vampires win any manga awards?,en,0.266,0.0,0.4,0.625,2.303,1,3.594
english_content_5361,Which state has the highest turkey population?,en,-0.148,0.0,0.333,0.714,2.197,0,3.096
english_polar_929,Do you need to get wills notarized?,en,-0.52,2.0,0.333,0.571,2.197,1,4.581
english_polar_280,Did the Imperial Japanese Navy also have submarines?,en,0.266,0.0,0.6,0.75,2.303,1,3.919
english_content_4869,What is the lightest gas?,en,-0.148,0.0,0.0,0.4,1.946,0,2.198
english_polar_1073,Can you camp on Roanoke Island?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
english_content_1947,When was the Marlboro Man retired from Marlboro's ads?,en,0.408,0.0,0.667,0.6,2.485,0,4.16
english_polar_110,Can DNA be created?,en,-0.02,0.0,0.4,0.5,1.792,1,2.672
english_content_6843,How many episodes did Mobile Fighter G Gundam have?,en,0.102,0.0,0.333,0.889,2.398,0,3.722
english_polar_738,Were there indigenous peoples in Hispaniola?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_content_4826,When was Han Hyo-joo born?,en,1.652,0.0,0.5,0.833,2.197,0,5.182
english_polar_546,Did Count Pál János Ede Teleki de Szék have a wife?,en,1.28,0.0,0.4,0.818,2.565,1,5.063
english_content_7721,What was the first movie shown on Mystery Science Theater 3000?,en,-0.248,1.0,0.167,0.545,2.565,0,4.029
english_content_7101,How did Count Carl Gustav Rehnskiöld die?,en,0.852,0.0,0.333,0.857,2.197,0,4.239
english_polar_326,Does the IUD cause breakthrough bleeding?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_content_1422,What is the population of Siberia?,en,-0.548,0.0,0.0,0.333,2.079,0,1.864
english_content_5151,How many parties are in Canada?,en,-0.548,0.0,0.0,0.667,2.079,0,2.198
english_polar_933,Is The Young and the Restless still airing?,en,0.837,0.0,0.4,0.5,2.303,1,4.04
english_content_3567,What is a seder?,en,-0.481,0.0,0.0,0.25,1.792,0,1.561
english_polar_213,Is sepsis infection contagious?,en,-0.353,0.0,0.0,0.75,1.792,1,2.189
english_content_5591,What do modern day Egyptians speak?,en,0.252,0.0,0.333,0.667,2.079,0,3.331
english_content_7260,How far is Abbots Ripton from London?,en,-0.315,0.0,0.0,0.714,2.197,0,2.596
english_polar_109,Can HTML5 handle video players?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
english_polar_885,Did Nvidia skip the 800 series for graphics cards?,en,0.23,0.0,0.6,0.556,2.398,1,3.784
english_polar_893,Did Star Wars: Rogue Squadron have any dlc?,en,0.551,0.0,0.4,0.75,2.398,1,4.099
english_polar_486,Is there a Rick and Morty movie?,en,0.813,0.0,0.4,0.571,2.197,1,3.981
english_polar_953,Does J. R. R. Tolkien have a wife?,en,0.551,0.0,0.4,0.75,2.303,1,4.004
english_content_3150,How many people used to live in British Honduras?,en,-0.648,1.0,0.333,0.778,2.398,0,3.861
english_polar_861,Do men have mammary glands?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
english_content_7219,How many American soldiers died in conflict in 2016?,en,-0.523,0.0,0.5,0.667,2.398,0,3.042
english_polar_647,Are there surviving examples of the T-44 tank?,en,0.48,1.0,0.2,0.444,2.398,1,4.522
english_polar_460,Was the bible ever written in Aramaic?,en,-0.187,0.0,0.8,0.571,2.197,1,3.381
english_polar_733,Did the Vikings ever come back?,en,-0.22,0.0,0.6,0.667,2.079,1,3.126
english_polar_653,Is Pinhead a villain?,en,-0.02,0.0,0.0,0.5,1.792,1,2.272
english_polar_335,Are there trade tariffs between China and Japan?,en,-0.449,0.0,0.4,0.625,2.303,1,2.879
english_content_585,How many national parks are in Portugal?,en,-0.481,0.0,0.0,0.714,2.197,0,2.43
english_content_452,How many mixed race people are in Brazil?,en,-0.434,0.0,0.0,0.75,2.303,0,2.619
english_polar_677,Is immunotherapy an alternative therapy to chemotherapy?,en,0.147,0.0,0.0,0.571,2.197,1,2.915
english_polar_555,Are foxes part of the canidae family?,en,0.147,0.0,0.0,0.571,2.197,1,2.915
english_polar_1159,Did Emmylou Harris go to college?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_content_26,What is the strongest photographic camera lense in existence?,en,0.352,0.0,0.0,0.556,2.398,0,3.306
english_polar_336,Can you opt to not have your male baby circumcised?,en,0.091,2.0,0.4,0.5,2.485,1,5.476
english_content_3251,How many votes are needed to elect a Pope?,en,-0.773,1.0,0.417,0.667,2.398,0,3.709
english_polar_420,Is Dutch a slavic language?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_polar_402,Did Gundam Wing win any awards?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_polar_1035,Was Picasso a sculptor?,en,-0.02,0.0,0.0,0.5,1.792,1,2.272
english_polar_508,Will periods cease on progestin only birth control?,en,-0.02,0.0,0.6,0.75,2.303,1,3.633
english_polar_22,Is there a difference between personal and social identity?,en,0.48,0.0,0.4,0.556,2.398,1,3.834
english_content_6231,What is the most expensive trumpet?,en,0.052,0.0,0.0,0.5,2.079,0,2.631
english_content_5958,Who is head coach of the Portland Trail Blazers?,en,0.352,0.0,0.0,0.556,2.398,0,3.306
english_polar_991,Has there been a Batgirl movie?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
english_polar_220,Will our planet be engulfed in the sun before or after it goes Red Giant?,en,0.337,1.0,0.7,0.4,2.833,1,5.27
english_content_5473,What is Galați known for?,en,0.352,0.0,0.5,0.4,1.946,0,3.198
english_polar_122,Is Iftah Ya Simsim still alive?,en,0.58,0.0,0.0,0.833,2.079,1,3.492
english_content_4303,What is the deadliest mosquito-born disease?,en,1.185,0.0,0.167,0.571,2.303,0,4.226
english_polar_682,Is John Legend an EGOT?,en,0.23,0.0,0.0,0.6,1.946,1,2.776
english_polar_481,Is anxiety an officially recognized mental disorder?,en,1.147,0.0,0.2,0.714,2.197,1,4.258
english_polar_520,Does the PS have any other handheld consoles?,en,0.123,0.0,0.4,0.625,2.303,1,3.451
english_content_4043,What was WWI German cloud gas made of?,en,1.423,0.0,0.5,0.625,2.303,0,4.851
english_content_7940,How many train stops are in Sydney?,en,-0.481,0.0,0.0,0.714,2.197,0,2.43
english_polar_756,Is dizziness a symptom of hypoglycemia?,en,-0.22,0.0,0.0,0.5,2.079,1,2.359
english_content_8282,Where is the next Grand Prix?,en,0.252,0.0,0.0,0.667,2.079,0,2.998
english_content_8451,What is the wealthiest city in Brazil?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_polar_576,Did Christopher William Clayton Hutton have a wife?,en,0.551,0.0,0.4,0.75,2.303,1,4.004
english_content_2694,When did India gain its independence from the British Empire?,en,0.185,0.0,0.667,0.6,2.485,0,3.937
english_polar_1065,Did Empire fire Jessie?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_content_5504,When was the escapement first used inn mechanical watches and clocks?,en,0.052,0.0,0.833,0.636,2.565,0,4.086
english_polar_380,Is the golden jackal an endangered species?,en,0.48,0.0,0.0,0.571,2.197,1,3.248
english_content_4955,Was Tom Hiddleston on EastEnders?,en,0.102,0.0,0.0,0.6,1.946,0,2.648
english_polar_1107,Do stem cells repair the body?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_polar_1150,Is Dracula the first vampire?,en,0.48,0.0,0.0,0.6,1.946,1,3.026
english_polar_1084,Can you tell skin color from DNA?,en,-0.187,0.0,0.6,0.571,2.197,1,3.181
english_content_8083,How old is Armenia?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
english_polar_1051,Has the DC character Nightwing appeared in any films?,en,0.105,0.0,0.4,0.556,2.398,1,3.459
english_polar_210,Is Cetyl Alcohol a fatty alcohol?,en,0.38,0.0,0.0,0.667,2.079,1,3.126
english_polar_823,Do English saddles fit all horses?,en,-0.42,0.0,0.4,0.667,2.079,1,2.726
english_polar_770,Does the Jewel of Seven Stars have a movie?,en,0.48,0.0,0.4,0.444,2.398,1,3.722
english_polar_833,Is coping a plea bargain admitting to guilt of a crime?,en,0.38,1.0,0.3,0.545,2.565,1,4.79
english_polar_311,Has RNA been proven?,en,-0.02,0.0,0.4,0.5,1.792,1,2.672
english_polar_74,Can you die from a concussion?,en,-0.22,0.0,0.4,0.333,2.079,1,2.592
english_polar_828,Did William O'Brien have kids?,en,-0.27,0.0,0.4,0.8,1.946,1,2.876
english_content_2932,Who was the greatest Chinese pirate?,en,0.852,0.0,0.0,0.5,2.079,0,3.431
english_content_7710,Where did Maria Sibylla Merian go to school?,en,0.423,0.0,0.5,0.75,2.303,0,3.976
english_polar_133,Is Patience based on a book?,en,-0.22,0.0,0.6,0.5,2.079,1,2.959
english_content_6245,When was Paradise Lost written?,en,0.102,0.0,0.5,0.8,1.946,0,3.348
english_polar_443,Are there any surviving members of the Norwegian Paus family?,en,0.535,0.0,0.2,0.6,2.485,1,3.82
english_polar_630,Did Kamen Rider inspire Power Rangers?,en,-0.42,0.0,0.4,0.833,2.079,1,2.892
english_content_6935,How many Hindi dialects are there?,en,-0.948,0.0,0.333,0.833,2.079,0,2.297
english_content_7172,How old do you have to be to enlist?,en,-0.023,1.0,0.5,0.444,2.398,0,4.319
english_content_9058,What UK network aired Sharon Osbourne's Charm School?,en,0.102,0.0,0.5,0.778,2.398,0,3.778
english_content_7136,How expensive are whistles?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
english_content_7060,What do Hungarians eat?,en,-0.148,0.0,0.333,0.5,1.792,0,2.477
english_content_1303,When was the Imperial Japanese Navy formed?,en,0.852,0.0,0.5,0.714,2.197,0,4.263
english_polar_389,Are there sharks in the Caribbean Sea?,en,0.147,0.0,0.4,0.571,2.197,1,3.315
english_content_1651,In how many species does sexual cannibalism occur?,en,-0.148,0.0,0.333,0.75,2.303,0,3.238
english_content_3340,What parties are there in Somalia?,en,-0.748,0.0,0.5,0.5,2.079,0,2.331
english_content_6562,What currency is accepted in Malaysia?,en,-0.748,0.0,0.5,0.5,2.079,0,2.331
english_content_8029,What is the longest book in the world?,en,-0.148,0.0,0.0,0.375,2.303,0,2.53
english_content_6205,How many items are in the Hermitage museum collection?,en,0.727,0.0,0.0,0.667,2.398,0,3.792
english_content_6053,How many countries did Portugal colonize?,en,-0.548,0.0,0.333,0.833,2.079,0,2.697
english_content_1544,What is the main export of Texas?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_polar_796,Is Scrapie like Mad Cow Disease?,en,0.78,0.0,0.0,0.667,2.079,1,3.526
english_polar_685,Is mercury poisoning dangerous?,en,-0.353,0.0,0.0,0.75,1.792,1,2.189
english_polar_261,Is Kathy Beale married?,en,-0.02,0.0,0.0,0.75,1.792,1,2.522
english_polar_23,Does The Metropolitan Police Department have any awards?,en,0.123,0.0,0.4,0.625,2.303,1,3.451
english_content_8680,Which poet wrote the most poems?,en,-0.548,0.0,0.333,0.667,2.079,0,2.531
english_content_8822,When were the 76ers formed?,en,0.102,0.0,0.5,0.6,1.946,0,3.148
english_content_6651,Who owns HBO?,en,-1.148,0.0,0.333,0.667,1.609,0,1.461
english_polar_926,Did Hitler want to create a nuclear bomb?,en,-0.306,1.0,0.4,0.625,2.303,1,4.022
english_polar_365,Can you eat a blue-footed booby?,en,0.48,0.0,0.4,0.571,2.303,1,3.754
english_polar_1091,Do taxes pay for roads in USA?,en,-0.187,0.0,0.6,0.571,2.197,1,3.181
english_content_8843,How much energy does the Three Gorges Dam generate?,en,0.227,0.0,0.333,0.778,2.398,0,3.736
english_content_7865,How many military stations does Russia have?,en,-0.481,0.0,0.333,0.857,2.197,0,2.906
english_content_7151,Where did the Alavi Bohras originate?,en,0.452,0.0,0.333,0.667,2.079,0,3.531
english_polar_923,Is there Kindergarten in the Netherlands schools?,en,0.147,0.0,0.4,0.571,2.197,1,3.315
english_polar_836,Are newts amphibians?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_content_6574,When did the first episode of Star Trek air?,en,1.352,0.0,0.333,0.667,2.398,0,4.75
english_content_4579,When were the Neath and Tennant Canals constructed?,en,1.281,0.0,0.5,0.625,2.303,0,4.709
english_content_4480,How did the Cold War end?,en,0.452,0.0,0.333,0.667,2.079,0,3.531
english_content_3516,What is the most valuable natural resource in the Arctic?,en,0.185,0.0,0.0,0.5,2.485,0,3.17
english_content_414,When was the drug Emcyt approved by the FDA?,en,0.102,0.0,0.667,0.556,2.398,0,3.723
english_content_1922,What is Laos main export?,en,-0.148,0.0,0.0,0.6,1.946,0,2.398
english_polar_140,Do you need to pay a deductible before insurance pays?,en,-0.131,2.0,0.467,0.5,2.485,1,5.321
english_polar_274,Are most race horses male or female?,en,-0.187,0.0,0.0,0.714,2.197,1,2.724
english_polar_819,Does Germany get snow?,en,-0.687,0.0,0.4,0.75,1.792,1,2.255
english_content_5481,How large was Germany's navy before World War 2?,en,-0.148,0.0,0.0,0.667,2.398,0,2.917
english_content_3052,When was the first iteration of Atlus's Persona introduced?,en,1.102,0.0,0.5,0.667,2.398,0,4.667
english_polar_956,Is Dutch a language?,en,-0.02,0.0,0.0,0.5,1.792,1,2.272
english_polar_262,Does reading books make you smarter?,en,-0.22,1.0,0.4,0.667,2.079,1,3.926
english_content_423,Where was Charlie Chaplin's first film debuted?,en,0.138,1.0,0.0,0.75,2.303,0,4.191
english_content_2624,What kind of ship did James Cook sail in?,en,-0.023,0.0,0.5,0.556,2.398,0,3.431
english_content_932,How long was Prey in development?,en,0.052,0.0,0.0,0.667,2.079,0,2.798
english_content_418,What's the run time of Porgy and Bess?,en,-0.398,0.0,0.0,0.444,2.398,0,2.444
english_content_573,How many people live in Virginia?,en,-0.948,0.0,0.333,0.833,2.079,0,2.297
english_polar_437,Is an endometrial cyst treatable?,en,-0.02,0.0,0.0,0.6,1.946,1,2.526
english_content_2913,How long is To Kill A Mockingbird?,en,-0.481,0.0,0.667,0.571,2.197,0,2.954
english_content_3022,How many political parties are in Russia?,en,-0.481,0.0,0.0,0.714,2.197,0,2.43
english_content_6024,What goes into bibimbap?,en,-0.815,0.0,0.333,0.5,1.792,0,1.81
english_polar_331,Is Fort Pitt still an active Fort?,en,0.813,0.0,0.0,0.714,2.197,1,3.724
english_content_6626,When is the next rover heading to Mars?,en,-0.291,1.0,0.333,0.625,2.303,0,3.97
english_content_2528,What was the running time of the film Enter the Void?,en,-0.348,0.0,0.0,0.455,2.565,0,2.672
english_content_548,When was Gus Dur born?,en,0.352,0.0,0.5,0.8,1.946,0,3.598
english_content_1134,When was Molesey founded?,en,-0.148,0.0,0.5,0.75,1.792,0,2.894
english_content_6075,What was the original published of the Pretty Little Liars book series?,en,0.852,1.0,0.167,0.583,2.639,0,5.241
english_content_4104,What was Don Bluth's second film to direct?,en,-0.148,1.0,0.167,0.625,2.303,0,3.947
english_content_7625,How is mass measured?,en,-0.148,0.0,0.5,0.75,1.792,0,2.894
english_polar_880,Is Malaysia safe for tourists?,en,-0.52,0.0,0.0,0.6,1.946,1,2.026
english_polar_414,Is Fortnite an multiplayer online role-playing game?,en,2.694,0.0,0.0,0.75,2.398,1,5.842
english_content_1987,What is the oldest brass instrument?,en,0.252,0.0,0.0,0.5,2.079,0,2.831
english_content_1853,Where was Laura Wright born?,en,0.352,0.0,0.5,0.8,1.946,0,3.598
english_content_1028,When was Margaret Claire Hoover born?,en,0.852,0.0,0.5,0.833,2.079,0,4.264
english_content_1607,What is the currency in Slovakia?,en,-0.548,0.0,0.0,0.333,2.079,0,1.864
english_polar_155,Is there a second CoRot?,en,-0.02,0.0,0.4,0.6,1.946,1,2.926
english_content_7627,How big is Verden?,en,-0.815,0.0,0.0,0.75,1.792,0,1.727
english_polar_1166,Are sea slugs related to jelly fish?,en,-0.187,0.0,0.0,0.714,2.197,1,2.724
english_polar_1136,Is Starscream a Decepticon?,en,-0.02,0.0,0.0,0.5,1.792,1,2.272
english_polar_524,Did DJ Hero have any DLC?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_content_3079,Where are the Hanes company headquarters?,en,0.052,0.0,0.0,0.667,2.079,0,2.798
english_polar_878,Is the small-block engine a combustion engine?,en,0.98,0.0,0.0,0.625,2.398,1,4.003
english_polar_404,Did the chicken or egg come first?,en,0.147,0.0,0.4,0.571,2.197,1,3.315
english_polar_771,Was Singapore ever formerly occupied?,en,0.48,0.0,0.8,0.8,1.946,1,4.026
english_polar_285,Was CoRot successful?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_polar_780,Do the Rough Riders still exist?,en,0.18,0.0,0.4,0.667,2.079,1,3.326
english_polar_459,Are mathematicians engineers?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_polar_473,Does the character Kaine Parker appear in any Marvel films?,en,0.313,0.0,0.4,0.6,2.485,1,3.798
english_content_1868,How good was Mass Effect 2?,en,-0.748,0.0,0.0,0.667,2.079,0,1.998
english_content_2643,How old is the Swahili language?,en,-0.348,0.0,0.0,0.667,2.079,0,2.398
english_content_6183,Who was the first president of the new South Korea?,en,0.63,1.0,0.0,0.5,2.485,0,4.615
english_content_5675,How old is the Hindi language?,en,-0.348,0.0,0.0,0.667,2.079,0,2.398
english_content_455,Who was the youngest WWE Champion?,en,0.252,0.0,0.0,0.5,2.079,0,2.831
english_polar_355,Does the Trent-Severn Waterway function as a commercial waterway?,en,0.647,0.0,0.4,0.6,2.565,1,4.212
english_polar_141,Is a birth certificate a form of ID?,en,-0.02,0.0,0.0,0.5,2.303,1,2.783
english_content_285,What are some important things about social learning?,en,-0.148,0.0,0.0,0.5,2.303,0,2.655
english_content_2710,Who is the current emperor of Japan?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_content_8338,What is the largest liberal party in Italy?,en,-0.005,0.0,0.0,0.5,2.303,0,2.798
english_polar_952,Does Afghanistan have a prime minister?,en,-0.22,0.0,0.4,0.667,2.079,1,2.926
english_polar_27,Is there a language other than Spanish spoken in Spain?,en,-0.242,1.0,0.3,0.6,2.485,1,4.143
english_content_3937,What's the national dish of China?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_content_3152,When was the House of Lusignan formed?,en,0.852,0.0,0.5,0.571,2.197,0,4.12
english_content_2119,How many indigenous people's are in Mexico?,en,-0.434,0.0,0.0,0.625,2.303,0,2.494
english_content_5339,When did China unite into one country?,en,-0.148,0.0,0.5,0.571,2.197,0,3.12
english_polar_564,Can legal immigrants vote?,en,-0.353,0.0,0.2,0.75,1.792,1,2.389
english_content_3627,When does Ramadan end?,en,-0.148,0.0,0.333,0.75,1.792,0,2.727
english_content_3137,How many rounds are in boxing?,en,-0.548,0.0,0.0,0.667,2.079,0,2.198
english_polar_322,Did the Royal Observer Corps serve in World War II?,en,0.091,0.0,0.4,0.6,2.485,1,3.576
english_content_1621,What is the difference between hip hop and R&B?,en,-0.398,0.0,0.0,0.444,2.398,0,2.444
english_polar_1045,Did the US get the idea for America's Worst Cooks from another country?,en,0.134,0.0,0.4,0.5,2.773,1,3.807
english_content_4463,When was evidence of the Catopsbaatar first found?,en,1.423,0.0,0.667,0.625,2.303,0,5.018
english_content_5599,How long is U.S. Route 101?,en,-0.748,0.0,0.0,0.667,2.079,0,1.998
english_content_7853,What is the national dish of France?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_polar_46,Is Gibraltar English territory?,en,-0.02,0.0,0.0,0.75,1.792,1,2.522
english_polar_894,Can all birds fly?,en,-0.353,0.0,0.2,0.5,1.792,1,2.139
english_content_3139,What are the origins of the word epistemology?,en,-0.434,0.0,0.0,0.375,2.303,0,2.244
english_content_3226,Where is Muy Thai practiced?,en,0.352,0.0,0.667,0.8,1.946,0,3.765
english_polar_621,Are accents different throughout England?,en,-0.52,0.0,0.0,0.6,1.946,1,2.026
english_polar_746,Is The Thick of It on-going?,en,0.98,0.0,0.4,0.429,2.303,1,4.112
english_content_7998,What is the tallest building in Bogota?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_content_3021,Which countries besides France have French as an official language?,en,-0.037,0.0,0.5,0.6,2.485,0,3.548
english_content_8836,What sea life lives in the Arctic ocean?,en,-0.005,0.0,0.5,0.625,2.303,0,3.423
english_content_102,How old do you have to be in order to participate in Greco-Roman wrestling?,en,0.638,1.0,0.667,0.533,2.89,0,5.728
english_polar_735,Is there a Fist of the North Star game?,en,0.355,0.0,0.4,0.556,2.398,1,3.709
english_content_4969,What types of medications treats OCD?,en,-0.548,0.0,0.333,0.667,2.079,0,2.531
english_content_2574,What is the smallest species of bird?,en,-0.315,0.0,0.0,0.429,2.197,0,2.311
english_content_4341,How long was India occupied?,en,-0.398,0.0,0.5,0.8,1.946,0,2.848
english_content_3280,Where are tornadoes most common in the world?,en,0.138,0.0,0.0,0.625,2.303,0,3.066
english_polar_740,Are atomic bomb testing sites still radioactive?,en,0.147,0.0,0.0,0.857,2.197,1,3.201
english_content_4240,What is the difference between blue and indigo?,en,-0.577,0.0,0.0,0.375,2.303,0,2.101
english_polar_993,Do solar panels have rebates?,en,-0.52,0.0,0.4,0.8,1.946,1,2.626
english_content_8049,When did Florida become a U.S. territory?,en,-0.148,0.0,0.5,0.714,2.197,0,3.263
english_polar_196,Are Peanuts comics still being made?,en,0.38,0.0,0.8,0.667,2.079,1,3.926
english_content_2645,What does MP4 stand for?,en,0.352,0.0,0.333,0.4,1.946,0,3.031
english_polar_695,Are ceiling fans good for saving energy?,en,-0.52,1.0,0.4,0.714,2.197,1,3.791
english_content_1144,How old is the Scottish Parliament building?,en,-0.148,0.0,0.0,0.714,2.197,0,2.763
english_content_6443,Who did Rupert murder?,en,-0.148,0.0,0.333,0.5,1.792,0,2.477
english_content_2758,How long does it take for a bullet fired into the air to come down?,en,-0.077,2.0,0.5,0.533,2.833,0,5.789
english_content_622,When did Michelangelo sculpt the David?,en,-0.348,0.0,0.5,0.667,2.079,0,2.898
english_content_1011,When was the Mongolian Empire first founded?,en,0.685,0.0,0.667,0.714,2.197,0,4.263
english_content_8406,What language is spoken in Monaco?,en,-0.748,0.0,0.5,0.5,2.079,0,2.331
english_content_3821,What is a javascript scoop?,en,-0.148,0.0,0.0,0.4,1.946,0,2.198
english_polar_464,Does it snow in New Orleans?,en,-0.22,0.0,0.4,0.5,2.079,1,2.759
english_content_2006,When did the Phanerozoic Eon begin?,en,0.452,0.0,0.333,0.667,2.079,0,3.531
english_polar_379,Did Francesco Bonsignori have formal training?,en,-0.22,0.0,0.4,0.833,2.079,1,3.092
english_polar_191,Is Jor-El Superman's dad?,en,1.98,0.0,0.0,0.667,2.197,1,4.844
english_content_6421,What does CNN stand for?,en,0.352,0.0,0.333,0.4,1.946,0,3.031
english_polar_658,Is China Communist?,en,-0.52,0.0,0.0,0.667,1.609,1,1.756
english_content_9049,What are the benefits to understanding sociology?,en,-0.648,1.0,0.333,0.429,2.197,0,3.311
english_polar_1047,"Does Amtrak go to Syracuse, NY?",en,-0.42,0.0,0.4,0.667,2.197,1,2.844
english_polar_865,Does Prey 2 exist?,en,-0.02,0.0,0.2,0.5,1.792,1,2.472
english_content_1072,Who first identified diabetes?,en,-0.815,0.0,0.5,0.75,1.792,0,2.227
english_content_8281,How many chromosomes does a gorilla have?,en,-0.315,0.0,0.333,0.714,2.197,0,2.929
english_content_7164,What is the 49ers season standings?,en,0.252,0.0,0.0,0.5,2.079,0,2.831
english_content_1289,How many people work for Naughty Dog?,en,-0.648,0.0,0.333,0.857,2.197,0,2.739
english_content_1779,How often does the Mississippi River flood?,en,0.352,0.0,0.0,0.714,2.197,0,3.263
english_polar_636,Did Return to Labyrinth have an anime adaptation?,en,0.266,0.0,0.4,0.625,2.303,1,3.594
english_polar_534,Is Fortnite a Battle Royal game?,en,0.78,0.0,0.0,0.667,2.079,1,3.526
english_polar_1043,Did the Native Americans do battle with the Vikings?,en,-0.02,0.0,0.6,0.556,2.398,1,3.534
english_content_2161,How many countries does the Francophone nation encompass?,en,-0.005,0.0,0.333,0.75,2.303,0,3.381
english_content_8841,Who is the mayor of Los Angeles?,en,-0.648,0.0,0.0,0.429,2.197,0,1.978
english_polar_762,Did Nick Adams have kids?,en,-0.27,0.0,0.4,0.8,1.946,1,2.876
english_polar_253,Is the Scottish Parliament building in similar style to the English?,en,0.38,1.0,0.0,0.545,2.565,1,4.49
english_content_3660,How big is Interstate 97?,en,-0.898,0.0,0.0,0.6,1.946,0,1.648
english_content_3978,When did Madrid become capital of Spain?,en,-0.481,0.0,0.5,0.714,2.197,0,2.93
english_content_318,How long is the Sacramento River?,en,-0.348,0.0,0.0,0.667,2.079,0,2.398
english_polar_1158,Does Mary Hoffman have kids?,en,-0.27,0.0,0.4,0.8,1.946,1,2.876
english_polar_82,Is higher education free in British Columbia?,en,-0.187,0.0,0.0,0.714,2.197,1,2.724
english_polar_277,Do natives have to live on reservations?,en,-0.52,1.0,0.4,0.571,2.197,1,3.648
english_content_5577,When was the Autodromo Hermanos Rodriguez built?,en,0.685,0.0,0.5,0.714,2.197,0,4.096
english_polar_1105,Is a break period necessary on birth control?,en,-0.02,0.0,0.0,0.625,2.303,1,2.908
