Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_dep	dep_dist_det	dep_dist_discourse	dep_dist_dislocated	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2
103_1.conllu	1	7	7.0	2.1666666666666665	14.285714285714286	0	14.285714285714286	0	0	0	0	28.571428571428573	0	0	0	0	14.285714285714286	14.285714285714286	14.285714285714286	0.8333333333333334	1.0	0.0	3.0	0	0	0	100.0	0	0	0	3.0	7.0	3.0	1.6	3	0	0	0	0	0	0	14.285714285714286	0	28.571428571428573	0	0	0	0	0	14.285714285714286	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	0.0	100.0	0.0	100.0	1.0	100.0	0
219_1.conllu	1	20	20.0	3.0	5.0	0	25.0	5.0	0	0	0	25.0	0	0	5.0	5.0	10.0	5.0	15.0	0.8333333333333334	3.0	100.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	5.0	6.666666666666667	15.0	2.411764705882353	15	0	0	100.0	0.0	0	0	5.0	10.0	10.0	5.0	0	10.0	0	0	5.0	10.0	0	0	0	0	0	0	0	5.0	0	0	0	10.0	0	0	10.0	5.0	10.0	5.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0
85_1.conllu	1	9	9.0	3.375	11.11111111111111	0	0	0	0	0	0	66.66666666666667	0	0	0	0	11.11111111111111	0	11.11111111111111	1.0	1.0	0.0	4.0	0	0	0	0	100.0	0	0	4.0	9.0	5.0	2.142857142857143	5	0	0	100.0	0.0	100.0	0.0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	0.0	100.0	0.0	100.0	1.0	100.0	0
233_1.conllu	1	11	11.0	3.0	9.090909090909092	0	9.090909090909092	0	9.090909090909092	0	0	45.45454545454545	0	0	0	9.090909090909092	9.090909090909092	0	9.090909090909092	0.9	1.0	0.0	0.0	100.0	0	0	0	0	0	0	3.0	11.0	8.0	2.7777777777777777	8	0	0	0	0	0	0	0	9.090909090909092	0	18.181818181818183	0	0	0	0	0	27.272727272727273	9.090909090909092	0	0	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	0	0	0	0	0
180_1.conllu	1	12	12.0	3.3636363636363638	0	0	8.333333333333334	16.666666666666668	0	0	0	41.666666666666664	0	0	0	0	8.333333333333334	8.333333333333334	16.666666666666668	0.7272727272727273	2.0	100.0	2.0	50.0	0	0	0	50.0	0	0	3.0	6.0	8.0	2.2	8	0	0	100.0	0.0	100.0	0.0	0	8.333333333333334	0	8.333333333333334	0	16.666666666666668	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	16.666666666666668	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0
68_1.conllu	1	18	18.0	3.235294117647059	0	0	22.22222222222222	11.11111111111111	0	0	0	44.44444444444444	0	0	0	5.555555555555555	5.555555555555555	5.555555555555555	5.555555555555555	0.8235294117647058	1.0	100.0	1.0	0	100.0	0	0	0	0	0	4.0	18.0	15.0	3.125	15	0	0	100.0	0.0	100.0	0.0	5.555555555555555	11.11111111111111	5.555555555555555	0	0	5.555555555555555	0	0	0	22.22222222222222	0	0	0	0	0	0	5.555555555555555	0	0	5.555555555555555	0	11.11111111111111	5.555555555555555	0	5.555555555555555	0	5.555555555555555	5.555555555555555	5.555555555555555	50.0	50.0	0.0	100.0	1.0	100.0	0
101_1.conllu	1	10	10.0	2.7777777777777777	0	0	10.0	0	0	10.0	0	40.0	0	0	0	10.0	10.0	0	20.0	0.8888888888888888	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	4.0	5.0	4.0	1.75	4	0	0	100.0	0.0	0	0	10.0	0	10.0	0	0	0	0	0	0	20.0	0	0	0	0	10.0	0	10.0	0	0	0	0	0	0	0	20.0	0	10.0	10.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0
182_1.conllu	1	14	14.0	3.75	0	0	21.428571428571427	7.142857142857143	7.142857142857143	0	0	21.428571428571427	0	0	0	0	14.285714285714286	0	28.571428571428573	0.8333333333333334	4.0	100.0	1.25	25.0	25.0	50.0	0	0	0	0	6.0	3.5	10.0	2.5454545454545454	10	0	0	0	0	100.0	0.0	14.285714285714286	21.428571428571427	0	7.142857142857143	0	7.142857142857143	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	14.285714285714286	7.142857142857143	0	50.0	50.0	0.0	100.0	1.0	100.0	0
237_1.conllu	1	4	4.0	3.6666666666666665	0	0	0	0	0	0	0	25.0	0	0	25.0	0	25.0	0	25.0	0.6666666666666666	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	25.0	0	0	0	25.0	25.0	0	100.0	0.0	0	0	0	0	0
118_1.conllu	1	20	20.0	3.466666666666667	10.0	0	15.0	5.0	10.0	0	0	20.0	0	0	0	5.0	25.0	0	10.0	0.8	2.0	0.0	0.5	50.0	50.0	0	0	0	0	0	3.0	10.0	7.0	2.357142857142857	7	0	0	100.0	0.0	100.0	0.0	0	5.0	10.0	15.0	0	0	0	0	0	5.0	15.0	0	0	0	0	0	0	0	0	0	0	0	15.0	0	5.0	5.0	20.0	5.0	0	0.0	100.0	0.0	100.0	1.0	100.0	0
122_1.conllu	1	4	4.0	3.6666666666666665	0	0	0	0	0	0	0	0	0	0	25.0	0	25.0	0	50.0	0.6666666666666666	2.0	100.0	1.0	0	100.0	0	0	0	0	0	2.0	2.0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	25.0	25.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0
42_1.conllu	1	4	4.0	3.3333333333333335	0	0	0	0	0	0	0	25.0	0	0	0	0	25.0	0	50.0	1.0	2.0	100.0	0.5	50.0	50.0	0	0	0	0	0	2.0	2.0	1.0	1.0	1	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	25.0	25.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0
4_1.conllu	1	8	8.0	3.5714285714285716	12.5	0	25.0	0	12.5	0	0	25.0	0	0	0	0	12.5	0	12.5	0.8571428571428571	1.0	0.0	3.0	0	0	0	100.0	0	0	0	4.0	8.0	4.0	1.6666666666666667	4	0	0	100.0	0.0	100.0	0.0	12.5	0	25.0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	12.5	0	12.5	0	12.5	12.5	0	0.0	100.0	0.0	100.0	1.0	100.0	0
5_1.conllu	1	10	10.0	3.4444444444444446	10.0	0	10.0	0	10.0	0	0	40.0	0	0	0	0	10.0	10.0	10.0	0.7777777777777778	1.0	0.0	0.0	100.0	0	0	0	0	0	0	4.0	10.0	6.0	2.125	6	0	0	100.0	0.0	0	0	0	0	10.0	0	0	10.0	0	0	0	0	10.0	0	0	10.0	0	0	10.0	0	0	0	0	20.0	0	0	10.0	0	10.0	10.0	0	0.0	100.0	100.0	0.0	1.0	100.0	0
56_1.conllu	1	4	4.0	3.3333333333333335	25.0	0	0	0	0	0	0	25.0	0	0	0	25.0	25.0	0	0	1.0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	2.0	1.5	2	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	25.0	0	0	0	25.0	25.0	0	0	0	0	0	0	0	0
96_1.conllu	1	7	7.0	4.333333333333333	14.285714285714286	0	14.285714285714286	0	0	0	0	42.857142857142854	0	0	0	0	14.285714285714286	0	14.285714285714286	1.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	5.0	2.6	5	0	0	100.0	0.0	0	0	0	14.285714285714286	0	28.571428571428573	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0
253_1.conllu	1	15	15.0	2.7857142857142856	6.666666666666667	0	20.0	0	6.666666666666667	0	0	20.0	0	0	6.666666666666667	20.0	6.666666666666667	0	13.333333333333334	0.8571428571428571	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	7.5	5.0	2.0	5	0	0	100.0	0.0	100.0	0.0	6.666666666666667	6.666666666666667	6.666666666666667	0	0	6.666666666666667	0	6.666666666666667	0	0	0	0	0	0	0	0	6.666666666666667	6.666666666666667	0	0	0	20.0	6.666666666666667	0	6.666666666666667	6.666666666666667	6.666666666666667	6.666666666666667	0	50.0	50.0	0.0	100.0	1.0	100.0	0
177_1.conllu	1	7	7.0	3.3333333333333335	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	42.857142857142854	0.6666666666666666	3.0	100.0	1.0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	0	4.0	2.3333333333333335	2.0	1.2	2	0	0	0	0	100.0	0.0	14.285714285714286	0	0	0	0	0	0	0	28.571428571428573	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	14.285714285714286	14.285714285714286	0	33.333333333333336	66.66666666666667	0.0	100.0	2.0	0	100.0
252_1.conllu	1	4	4.0	3.0	0	0	0	0	0	0	0	0	0	0	0	25.0	25.0	0	50.0	1.0	2.0	100.0	1.0	50.0	0	50.0	0	0	0	0	1.0	2.0	2.0	1.5	2	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	25.0	25.0	0	100.0	0.0	0	0	0	0	0
93_1.conllu	1	6	6.0	3.4	16.666666666666668	0	0	0	0	16.666666666666668	0	50.0	0	0	0	0	16.666666666666668	0	0	0.8	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	4.0	2.0	4	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0
156_1.conllu	1	12	12.0	2.111111111111111	8.333333333333334	8.333333333333334	8.333333333333334	0	8.333333333333334	0	0	16.666666666666668	0	0	8.333333333333334	0	25.0	0	16.666666666666668	0.6666666666666666	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	5.0	6.0	10.0	3.25	10	0	0	0	0	100.0	0.0	8.333333333333334	0	8.333333333333334	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	25.0	8.333333333333334	0	100.0	0.0	0	0	0	0	0
239_1.conllu	1	13	13.0	2.3333333333333335	0	0	15.384615384615385	0	0	0	0	30.76923076923077	7.6923076923076925	0	0	0	7.6923076923076925	7.6923076923076925	30.76923076923077	0.8333333333333334	4.0	100.0	1.0	50.0	25.0	0	25.0	0	0	0	6.0	3.25	7.0	1.9090909090909092	7	0	0	100.0	0.0	0	0	7.6923076923076925	15.384615384615385	0	7.6923076923076925	0	7.6923076923076925	0	0	0	15.384615384615385	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	7.6923076923076925	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0
72_1.conllu	1	4	4.0	3.3333333333333335	0	0	25.0	0	25.0	0	0	0	0	0	0	0	25.0	0	25.0	0.6666666666666666	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	25.0	25.0	0	100.0	0.0	0	0	0	0	0
59_1.conllu	1	5	5.0	3.25	0	0	20.0	0	0	0	0	20.0	0	0	0	0	20.0	0	40.0	1.0	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	1.0	2.5	3.0	2.0	3	0	0	0	0	0	0	0	0	40.0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0
149_1.conllu	1	5	5.0	3.3333333333333335	0	0	0	0	0	0	20.0	0	0	0	0	0	40.0	0	40.0	0.6666666666666666	2.0	100.0	1.0	50.0	0	50.0	0	0	0	0	1.0	2.5	3.0	2.0	3	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	40.0	20.0	0	100.0	0.0	0	0	0	0	0
137_1.conllu	1	5	5.0	3.5	0	0	0	0	20.0	0	0	20.0	0	0	0	0	20.0	0	40.0	0.75	2.0	100.0	1.0	50.0	0	50.0	0	0	0	0	2.0	2.5	3.0	1.6666666666666667	3	0	0	0	0	0	0	20.0	0	0	0	0	0	0	20.0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	20.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0
186_1.conllu	1	6	6.0	2.2	33.333333333333336	0	0	0	0	0	0	33.333333333333336	0	0	16.666666666666668	0	16.666666666666668	0	0	0.8	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	3.0	1.5	3	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0
225_1.conllu	1	11	11.0	3.0	9.090909090909092	0	18.181818181818183	0	9.090909090909092	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	0	9.090909090909092	9.090909090909092	18.181818181818183	0.6	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	3.0	5.5	8.0	2.888888888888889	8	0	0	0	0	100.0	0.0	0	0	9.090909090909092	9.090909090909092	0	9.090909090909092	0	9.090909090909092	9.090909090909092	0	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	18.181818181818183	0	0	9.090909090909092	9.090909090909092	9.090909090909092	0	50.0	50.0	100.0	0.0	1.0	100.0	0
109_1.conllu	1	8	8.0	3.7142857142857144	0	0	0	0	12.5	0	0	25.0	0	0	0	12.5	12.5	0	37.5	0.8571428571428571	3.0	100.0	1.0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	0	4.0	2.6666666666666665	6.0	2.0	6	0	0	100.0	0.0	0	0	25.0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	12.5	0	0	0	0	12.5	0	0	12.5	0	12.5	12.5	0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
179_1.conllu	1	12	12.0	3.0	0	0	25.0	8.333333333333334	0	0	0	25.0	0	0	0	0	8.333333333333334	8.333333333333334	25.0	0.8181818181818182	3.0	100.0	2.0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	3.0	4.0	4.0	1.9	4	0	0	100.0	0.0	100.0	0.0	8.333333333333334	0	16.666666666666668	8.333333333333334	0	8.333333333333334	0	0	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	0	8.333333333333334	8.333333333333334	8.333333333333334	8.333333333333334	8.333333333333334	50.0	50.0	0.0	100.0	1.0	100.0	0
117_1.conllu	1	5	5.0	3.0	20.0	0	0	0	20.0	0	0	20.0	0	0	0	0	20.0	0	20.0	0.75	1.0	0.0	0.0	100.0	0	0	0	0	0	0	2.0	5.0	3.0	1.6666666666666667	3	0	0	0	0	0	0	20.0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	20.0	20.0	0	0.0	100.0	0.0	100.0	1.0	100.0	0
135_1.conllu	1	4	4.0	3.0	0	0	25.0	0	0	0	0	0	0	0	25.0	0	25.0	0	25.0	0.6666666666666666	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	100.0	0.0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	25.0	25.0	0	100.0	0.0	0	0	0	0	0
44_1.conllu	1	9	9.0	3.25	0	0	22.22222222222222	0	0	0	0	22.22222222222222	0	0	0	0	11.11111111111111	11.11111111111111	33.333333333333336	0.875	3.0	100.0	1.0	66.66666666666667	0	0	33.333333333333336	0	0	0	3.0	3.0	4.0	1.7142857142857142	4	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	11.11111111111111	0	50.0	50.0	100.0	0.0	1.0	100.0	0
138_1.conllu	1	7	7.0	2.8333333333333335	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	14.285714285714286	0	28.571428571428573	0.8333333333333334	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	3.0	3.5	3.0	1.4	3	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0
130_1.conllu	1	4	4.0	3.3333333333333335	0	0	0	0	25.0	0	0	0	0	0	25.0	0	25.0	0	25.0	0.3333333333333333	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	4.0	2.0	1.5	2	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	25.0	25.0	0	100.0	0.0	0	0	0	0	0
208_1.conllu	1	5	5.0	4.0	0	0	0	0	20.0	0	0	20.0	0	0	0	0	20.0	0	40.0	0.75	2.0	100.0	1.0	50.0	0	50.0	0	0	0	0	2.0	2.5	3.0	1.6666666666666667	3	0	0	0	0	100.0	0.0	0	0	0	20.0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0
70_1.conllu	1	16	16.0	3.1333333333333333	0	0	18.75	6.25	12.5	6.25	0	25.0	0	0	6.25	0	6.25	6.25	12.5	0.6	2.0	100.0	2.5	0	50.0	0	0	50.0	0	0	9.0	8.0	13.0	3.7142857142857144	13	0	0	100.0	0.0	100.0	0.0	6.25	6.25	6.25	0	0	6.25	0	6.25	0	12.5	12.5	0	0	0	6.25	0	6.25	0	0	0	0	0	6.25	0	6.25	0	6.25	6.25	6.25	100.0	0.0	0	0	0	0	0
201_1.conllu	1	19	19.0	2.625	0	0	15.789473684210526	0	15.789473684210526	10.526315789473685	0	21.05263157894737	0	0	0	0	15.789473684210526	5.2631578947368425	15.789473684210526	0.625	3.0	100.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	4.0	6.333333333333333	15.0	2.7333333333333334	15	0	0	0	0	100.0	0.0	5.2631578947368425	5.2631578947368425	10.526315789473685	0	0	0	0	0	5.2631578947368425	0	15.789473684210526	0	0	5.2631578947368425	10.526315789473685	0	0	0	0	0	0	0	15.789473684210526	0	0	0	15.789473684210526	5.2631578947368425	5.2631578947368425	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
22_1.conllu	1	7	7.0	3.0	0	0	14.285714285714286	0	14.285714285714286	0	0	28.571428571428573	0	0	0	0	14.285714285714286	14.285714285714286	14.285714285714286	0.6666666666666666	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	7.0	5.0	2.4	5	0	0	100.0	0.0	0	0	0	0	28.571428571428573	0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0
61_1.conllu	1	9	9.0	2.875	11.11111111111111	0	11.11111111111111	0	0	0	0	11.11111111111111	0	0	22.22222222222222	0	11.11111111111111	0	33.333333333333336	0.75	3.0	100.0	1.3333333333333333	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	0	3.0	3.0	5.0	1.7142857142857142	5	0	0	100.0	0.0	0	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	0	0	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0
76_1.conllu	1	15	15.0	3.0	0	0	6.666666666666667	6.666666666666667	6.666666666666667	0	0	40.0	6.666666666666667	0	0	0	13.333333333333334	0	20.0	0.7692307692307693	3.0	100.0	2.6666666666666665	0	66.66666666666667	0	0	0	0	33.333333333333336	4.0	5.0	10.0	3.25	10	0	0	100.0	0.0	0	0	6.666666666666667	0	6.666666666666667	0	0	6.666666666666667	0	6.666666666666667	0	13.333333333333334	6.666666666666667	0	0	0	0	0	6.666666666666667	0	0	0	0	13.333333333333334	0	0	13.333333333333334	0	13.333333333333334	6.666666666666667	0	50.0	50.0	0.0	100.0	1.0	100.0	0
218_1.conllu	1	9	9.0	3.375	0	0	11.11111111111111	11.11111111111111	0	0	0	33.333333333333336	0	0	0	0	11.11111111111111	11.11111111111111	22.22222222222222	0.75	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	3.0	4.5	6.0	2.0	6	0	0	100.0	0.0	0	0	11.11111111111111	0	22.22222222222222	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	11.11111111111111	50.0	50.0	0.0	100.0	1.0	100.0	0
217_1.conllu	1	9	9.0	3.125	0	0	0	11.11111111111111	11.11111111111111	0	0	33.333333333333336	0	0	0	0	11.11111111111111	0	33.333333333333336	0.75	3.0	100.0	1.3333333333333333	0	66.66666666666667	33.333333333333336	0	0	0	0	5.0	3.0	7.0	2.0	7	0	0	100.0	0.0	100.0	0.0	11.11111111111111	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	33.333333333333336	66.66666666666667	0.0	100.0	1.0	100.0	0
188_1.conllu	1	21	21.0	3.5	0	4.761904761904762	0	0	0	0	0	19.047619047619047	0	0	4.761904761904762	9.523809523809524	23.80952380952381	19.047619047619047	19.047619047619047	0.625	4.0	100.0	0.75	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	0	4.0	5.25	14.0	3.6666666666666665	14	0	0	100.0	0.0	100.0	0.0	4.761904761904762	0	0	0	0	0	4.761904761904762	0	9.523809523809524	4.761904761904762	14.285714285714286	0	0	0	0	0	4.761904761904762	0	0	0	0	0	14.285714285714286	0	9.523809523809524	0	23.80952380952381	4.761904761904762	4.761904761904762	50.0	50.0	0.0	100.0	1.0	100.0	0
63_1.conllu	1	15	15.0	2.923076923076923	6.666666666666667	0	26.666666666666668	6.666666666666667	0	0	0	13.333333333333334	0	0	6.666666666666667	0	13.333333333333334	13.333333333333334	13.333333333333334	0.6923076923076923	2.0	100.0	3.0	50.0	0	0	0	0	0	50.0	3.0	7.5	12.0	3.4166666666666665	12	0	0	0	0	100.0	0.0	0	6.666666666666667	13.333333333333334	20.0	0	6.666666666666667	0	0	13.333333333333334	6.666666666666667	0	0	0	0	0	0	6.666666666666667	0	0	0	0	0	6.666666666666667	0	0	0	13.333333333333334	6.666666666666667	0	100.0	0.0	0	0	0	0	0
164_1.conllu	1	10	10.0	2.4444444444444446	10.0	0	30.0	0	0	0	0	20.0	0	0	0	0	10.0	10.0	20.0	0.8888888888888888	2.0	0.0	1.0	50.0	0	50.0	0	0	0	0	5.0	5.0	8.0	2.125	8	0	0	0	0	0	0	10.0	20.0	10.0	10.0	0	0	0	0	10.0	10.0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	10.0	10.0	0	0.0	100.0	0.0	100.0	1.0	100.0	0
97_1.conllu	1	5	5.0	4.0	0	0	40.0	0	0	0	0	0	0	0	0	20.0	20.0	0	20.0	1.0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	0	100.0	0.0	0	20.0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0
41_1.conllu	1	8	8.0	3.2857142857142856	0	0	12.5	12.5	0	0	0	25.0	0	0	12.5	0	12.5	0	25.0	0.7142857142857143	2.0	100.0	1.0	50.0	0	50.0	0	0	0	0	3.0	4.0	3.0	1.5	3	0	0	0	0	100.0	0.0	25.0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	25.0	0	0	0	12.5	12.5	0	50.0	50.0	0.0	100.0	1.0	100.0	0
21_1.conllu	1	6	6.0	2.6	16.666666666666668	0	0	16.666666666666668	0	16.666666666666668	0	33.333333333333336	0	0	0	0	16.666666666666668	0	0	0.6	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	1.0	1.0	1	0	0	0	0	100.0	0.0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0
13_1.conllu	1	7	7.0	2.8333333333333335	14.285714285714286	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	14.285714285714286	0.5	1.0	0.0	0.0	100.0	0	0	0	0	0	0	3.0	7.0	5.0	2.6	5	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	0
