Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_+	verbs_num_pers_dist_Sing+3	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Ind	aux_form_dist_Fin	aux_form_dist_Inf	aux_num_pers_dist_+	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_compound:prt	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:predet	dep_dist_discourse	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nmod:npmod	dep_dist_nmod:poss	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:npmod	dep_dist_obl:tmod	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3
36_1.conllu	1	5	5.0	4.0	0	0	0	20.0	0	0	0	0	0	0	40.0	0	20.0	0	0	20.0	0	0.25	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	20.0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0	0
134_1.conllu	1	7	7.0	4.666666666666667	0	14.285714285714286	0	14.285714285714286	0	0	0	14.285714285714286	0	0	28.571428571428573	0	14.285714285714286	0	0	14.285714285714286	0	0.3333333333333333	0	100.0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	1.0	7.0	3.0	1.8	3	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0
0_1.conllu	1	33	33.0	4.5	6.0606060606060606	12.121212121212121	0	3.0303030303030303	6.0606060606060606	12.121212121212121	0	18.181818181818183	0	0	6.0606060606060606	21.21212121212121	9.090909090909092	0	0	6.0606060606060606	0	0.5666666666666667	0	0	0	0	0	50.0	50.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	2.0	100.0	2.0	50.0	0	0	0	50.0	0	0	4.0	16.5	19.0	3.8275862068965516	19	1.5	2	50.0	50.0	50.0	50.0	100.0	0.0	0	0	0	0	9.090909090909092	0	3.0303030303030303	0	12.121212121212121	6.0606060606060606	0	9.090909090909092	0	6.0606060606060606	0	0	12.121212121212121	0	0	0	9.090909090909092	3.0303030303030303	0	9.090909090909092	0	0	3.0303030303030303	0	0	3.0303030303030303	3.0303030303030303	0	0	0	9.090909090909092	3.0303030303030303	0	100.0	0.0	0	0	0	0	0	0
151_1.conllu	1	7	7.0	4.333333333333333	14.285714285714286	0	28.571428571428573	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	14.285714285714286	0	0.6666666666666666	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	7.0	4.0	2.2	4	0	0	0	0	0	0	100.0	0.0	0	0	0	28.571428571428573	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0
160_1.conllu	1	6	6.0	3.4	0	16.666666666666668	0	16.666666666666668	0	0	0	16.666666666666668	0	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0	0.4	0	100.0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	6.0	2.0	1.5	2	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0
165_1.conllu	1	5	5.0	3.5	0	0	20.0	20.0	0	0	0	0	0	0	20.0	0	20.0	0	0	20.0	0	0.5	0	100.0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	0	0	0	100.0	0.0	0	0	0	20.0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0	0
141_1.conllu	1	12	12.0	4.181818181818182	0	16.666666666666668	0	8.333333333333334	0	16.666666666666668	0	8.333333333333334	0	0	8.333333333333334	33.333333333333336	8.333333333333334	0	0	0	0	0.45454545454545453	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	12.0	10.0	2.7	10	1.0	2	100.0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	8.333333333333334	0	16.666666666666668	0	0	0	0	0	0	16.666666666666668	0	0	8.333333333333334	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	100.0	0.0	0	0	0	0	0	0
172_1.conllu	1	11	11.0	4.666666666666667	9.090909090909092	9.090909090909092	0	9.090909090909092	0	9.090909090909092	0	0	0	0	9.090909090909092	36.36363636363637	18.181818181818183	0	0	0	0	0.5555555555555556	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	3.0	11.0	5.0	2.125	5	1.0	1	100.0	0	0	0	0.0	100.0	0	0	0	0	9.090909090909092	9.090909090909092	0	0	9.090909090909092	0	0	9.090909090909092	0	0	9.090909090909092	0	9.090909090909092	0	0	0	0	0	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	0	0	0	18.181818181818183	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0
216_1.conllu	1	8	8.0	5.714285714285714	0	12.5	12.5	0	0	0	0	25.0	0	12.5	0	12.5	12.5	0	0	12.5	0	0.7142857142857143	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	8.0	4.0	1.8333333333333333	4	0	0	0	0	0.0	100.0	0	0	0	0	0	12.5	0	0	0	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	12.5	12.5	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0	0
157_1.conllu	1	8	8.0	3.4285714285714284	0	0	12.5	25.0	0	0	0	0	0	0	25.0	0	12.5	0	0	25.0	0	0.42857142857142855	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	2.0	100.0	2.0	0	50.0	0	50.0	0	0	0	2.0	4.0	3.0	2.0	3	0	0	0	0	0	0	100.0	0.0	0	0	0	12.5	0	0	25.0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	12.5	12.5	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
191_1.conllu	1	24	24.0	4.0476190476190474	4.166666666666667	4.166666666666667	4.166666666666667	12.5	4.166666666666667	4.166666666666667	4.166666666666667	20.833333333333332	0	4.166666666666667	12.5	0	12.5	0	0	12.5	0	0.47619047619047616	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	0	0	3.0	100.0	4.333333333333333	0	0	0	0	66.66666666666667	33.333333333333336	0	3.0	8.0	9.0	2.65	9	0	0	0	0	0.0	100.0	100.0	0.0	0	0	4.166666666666667	4.166666666666667	4.166666666666667	0	12.5	0	4.166666666666667	4.166666666666667	0	4.166666666666667	0	4.166666666666667	0	0	4.166666666666667	0	4.166666666666667	0	0	0	4.166666666666667	0	0	0	12.5	0	0	12.5	4.166666666666667	0	0	0	12.5	4.166666666666667	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
224_1.conllu	1	13	13.0	4.833333333333333	0	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	0	23.076923076923077	0	0	30.76923076923077	0	7.6923076923076925	0	0	15.384615384615385	0	0.4166666666666667	0	100.0	0	100.0	50.0	0	50.0	0	100.0	0	0	0	0	100.0	0	100.0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	6.5	4.0	1.8181818181818181	4	0	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	7.6923076923076925	15.384615384615385	0	0	23.076923076923077	0	0	0	0	7.6923076923076925	7.6923076923076925	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
95_1.conllu	1	8	8.0	3.142857142857143	25.0	0	12.5	0	0	12.5	0	12.5	0	12.5	0	0	12.5	0	0	12.5	0	0.7142857142857143	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	8.0	4.0	2.1666666666666665	4	0	0	0	0	0.0	100.0	0	0	0	0	0	12.5	25.0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	12.5	0	0	0	0	0	0	12.5	0	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0	0
24_1.conllu	1	6	6.0	4.0	0	16.666666666666668	0	0	0	0	0	16.666666666666668	16.666666666666668	0	33.333333333333336	0	16.666666666666668	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	2.0	1.5	2	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0	0
105_1.conllu	1	12	12.0	3.6363636363636362	8.333333333333334	8.333333333333334	0	16.666666666666668	0	8.333333333333334	0	8.333333333333334	0	0	16.666666666666668	8.333333333333334	8.333333333333334	8.333333333333334	0	8.333333333333334	0	0.36363636363636365	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	6.0	4.0	2.0	4	0	0	0	0	0	0	50.0	50.0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	8.333333333333334	0	0	0	16.666666666666668	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
108_1.conllu	1	7	7.0	3.8333333333333335	0	14.285714285714286	14.285714285714286	14.285714285714286	0	14.285714285714286	0	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	7.0	5.0	3.0	5	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	14.285714285714286	0	14.285714285714286	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0
55_1.conllu	1	14	14.0	3.8181818181818183	0	7.142857142857143	7.142857142857143	0	0	7.142857142857143	0	7.142857142857143	21.428571428571427	0	7.142857142857143	0	21.428571428571427	0	7.142857142857143	14.285714285714286	0	0.36363636363636365	0	100.0	0	100.0	50.0	0	50.0	0	0	100.0	0	0	0	0	0	0	0	0	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	4.0	7.0	11.0	4.2	11	0	0	0	0	0	0	100.0	0.0	0	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0	0	0	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	0	14.285714285714286	0	0	0	0	0	21.428571428571427	7.142857142857143	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0
214_1.conllu	1	15	15.0	3.0714285714285716	6.666666666666667	6.666666666666667	6.666666666666667	6.666666666666667	0	6.666666666666667	0	13.333333333333334	0	6.666666666666667	13.333333333333334	13.333333333333334	6.666666666666667	0	0	13.333333333333334	0	0.5714285714285714	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	3.0	7.5	7.0	2.3076923076923075	7	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	13.333333333333334	0	0	6.666666666666667	0	6.666666666666667	0	0	13.333333333333334	0	0	0	0	6.666666666666667	0	0	0	0	0	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	0	6.666666666666667	6.666666666666667	0	0	0	6.666666666666667	6.666666666666667	6.666666666666667	50.0	50.0	100.0	0.0	1.0	100.0	0	0
53_1.conllu	1	5	5.0	3.75	0	0	20.0	20.0	0	0	0	20.0	0	0	20.0	0	20.0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	5.0	3.0	1.6666666666666667	3	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	20.0	20.0	0	0	0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0	0
77_1.conllu	1	11	11.0	4.8	0	9.090909090909092	0	9.090909090909092	0	9.090909090909092	0	18.181818181818183	0	0	18.181818181818183	0	9.090909090909092	9.090909090909092	0	18.181818181818183	0	0.4	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	100.0	0	100.0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	3.0	5.5	3.0	1.7777777777777777	3	0	0	0	0	100.0	0.0	100.0	0.0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	9.090909090909092	0	0	0	0	0	0	0	9.090909090909092	0	0	0	0	0	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	0	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	9.090909090909092	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
81_1.conllu	1	10	10.0	3.0	0	20.0	20.0	0	0	10.0	0	10.0	0	10.0	0	10.0	10.0	0	0	10.0	0	0.5555555555555556	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	10.0	5.0	2.0	5	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	10.0	0	0	10.0	10.0	0	0	0	10.0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	10.0	0	0	0	10.0	10.0	0	100.0	0.0	0	0	0	0	0	0
103_1.conllu	1	10	10.0	3.75	10.0	10.0	0	10.0	0	0	0	20.0	0	10.0	10.0	0	20.0	0	0	10.0	0	0.5	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	2.0	5.0	3.0	1.7142857142857142	3	0	0	0	0	0.0	100.0	100.0	0.0	10.0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	10.0	0	0	0	10.0	0	0	10.0	10.0	0	0	0	20.0	10.0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
219_1.conllu	1	13	13.0	4.083333333333333	0	7.6923076923076925	15.384615384615385	0	0	15.384615384615385	0	23.076923076923077	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	0	0	15.384615384615385	0	0.5833333333333334	0	0	100.0	0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	0	0	2.0	100.0	2.5	0	0	50.0	50.0	0	0	0	4.0	6.5	10.0	2.3636363636363638	10	0	0	0	0	0.0	100.0	0	0	7.6923076923076925	0	0	15.384615384615385	0	0	0	0	7.6923076923076925	0	0	0	0	0	0	0	15.384615384615385	0	0	0	0	0	7.6923076923076925	0	0	0	0	0	7.6923076923076925	15.384615384615385	7.6923076923076925	0	0	0	7.6923076923076925	7.6923076923076925	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
85_1.conllu	1	17	17.0	3.875	5.882352941176471	0	17.647058823529413	11.764705882352942	0	5.882352941176471	0	5.882352941176471	0	5.882352941176471	17.647058823529413	0	5.882352941176471	5.882352941176471	0	17.647058823529413	0	0.5	100.0	0	0	0	0	33.333333333333336	33.333333333333336	33.333333333333336	0	0	0	100.0	100.0	100.0	0	50.0	0	50.0	3.0	100.0	3.6666666666666665	33.333333333333336	0	0	0	0	33.333333333333336	33.333333333333336	3.0	5.666666666666667	7.0	2.8666666666666667	7	0	0	0	0	0.0	100.0	100.0	0.0	0	0	5.882352941176471	23.529411764705884	5.882352941176471	0	11.764705882352942	0	0	0	0	0	0	0	0	0	5.882352941176471	0	0	0	0	0	5.882352941176471	0	0	0	11.764705882352942	0	0	11.764705882352942	0	0	0	0	5.882352941176471	5.882352941176471	5.882352941176471	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0
233_1.conllu	1	5	5.0	3.25	0	0	0	20.0	0	0	0	0	0	0	40.0	0	20.0	0	0	20.0	0	0.25	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	20.0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0	0
180_1.conllu	1	13	13.0	5.166666666666667	7.6923076923076925	23.076923076923077	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	30.76923076923077	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	0	0.5833333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	4.0	0	6.0	2.1818181818181817	6	2.0	1	0	100.0	0	0	0	0	0	0	0	0	7.6923076923076925	0	0	0	23.076923076923077	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	0	0	15.384615384615385	0	0	0	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	7.6923076923076925	0	0	0	0	0	0	0	0	0
68_1.conllu	1	6	6.0	8.4	16.666666666666668	0	0	0	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	0	0.6	0	100.0	0	100.0	100.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	6.0	3.0	1.75	3	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0
101_1.conllu	1	6	6.0	4.0	16.666666666666668	0	0	16.666666666666668	0	16.666666666666668	0	33.333333333333336	0	0	0	0	16.666666666666668	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	6.0	2.0	1.5	2	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	16.666666666666668	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0	0
182_1.conllu	1	8	8.0	3.4285714285714284	0	12.5	12.5	12.5	0	0	0	0	0	0	12.5	25.0	12.5	0	0	12.5	0	0.5714285714285714	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	8.0	3.0	1.8333333333333333	3	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	12.5	0	0	12.5	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	12.5	12.5	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0	0
237_1.conllu	1	13	13.0	4.833333333333333	7.6923076923076925	7.6923076923076925	0	7.6923076923076925	0	7.6923076923076925	0	23.076923076923077	0	7.6923076923076925	7.6923076923076925	15.384615384615385	7.6923076923076925	0	0	7.6923076923076925	0	0.5833333333333334	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	2.0	100.0	2.0	0	0	100.0	0	0	0	0	6.0	6.5	4.0	2.0	4	1.0	1	100.0	0	0.0	100.0	0.0	100.0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	0	7.6923076923076925	0	0	0	7.6923076923076925	0	7.6923076923076925	7.6923076923076925	0	0	7.6923076923076925	0	0	7.6923076923076925	0	0	0	0	7.6923076923076925	7.6923076923076925	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0
118_1.conllu	1	11	11.0	4.7	9.090909090909092	18.181818181818183	9.090909090909092	18.181818181818183	0	0	0	18.181818181818183	0	0	9.090909090909092	0	9.090909090909092	0	0	9.090909090909092	0	0.5	0	100.0	0	0	0	0	0	100.0	0	0	0	0	0	50.0	50.0	100.0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	2.0	11.0	4.0	2.111111111111111	4	0	0	0	0	0	0	100.0	0.0	0	0	0	18.181818181818183	0	0	18.181818181818183	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	0	18.181818181818183	0	0	0	9.090909090909092	9.090909090909092	0	100.0	0.0	0	0	0	0	0	0
122_1.conllu	1	22	22.0	3.736842105263158	0	18.181818181818183	0	4.545454545454546	0	4.545454545454546	0	13.636363636363637	4.545454545454546	4.545454545454546	4.545454545454546	18.181818181818183	13.636363636363637	0	4.545454545454546	9.090909090909092	0	0.47368421052631576	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	100.0	0	0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	11.0	9.0	2.3333333333333335	9	1.0	2	100.0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	4.545454545454546	0	18.181818181818183	9.090909090909092	0	4.545454545454546	0	9.090909090909092	0	0	4.545454545454546	0	0	0	0	0	4.545454545454546	9.090909090909092	0	0	4.545454545454546	0	4.545454545454546	4.545454545454546	9.090909090909092	0	0	0	4.545454545454546	4.545454545454546	4.545454545454546	50.0	50.0	100.0	0.0	1.0	100.0	0	0
42_1.conllu	1	5	5.0	3.25	0	0	20.0	20.0	0	20.0	0	20.0	0	0	0	0	20.0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	100.0	0	100.0	100.0	0	0	0	100.0	1.0	100.0	0	0	0	0	0	0	0	0	2.0	5.0	3.0	1.6666666666666667	3	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	20.0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0	0
4_1.conllu	1	21	21.0	4.5	14.285714285714286	9.523809523809524	0	4.761904761904762	0	23.80952380952381	0	28.571428571428573	0	0	4.761904761904762	0	4.761904761904762	4.761904761904762	0	4.761904761904762	0	0.5	0	0	0	0	0	100.0	0	0	0	0	0	100.0	100.0	100.0	0	0	0	100.0	2.0	100.0	3.0	0	0	0	100.0	0	0	0	5.0	10.5	5.0	2.6842105263157894	5	0	0	0	0	0.0	100.0	100.0	0.0	4.761904761904762	0	0	0	9.523809523809524	0	0	0	9.523809523809524	0	0	9.523809523809524	0	0	4.761904761904762	0	14.285714285714286	9.523809523809524	0	0	0	0	4.761904761904762	0	0	0	4.761904761904762	0	0	4.761904761904762	9.523809523809524	0	0	0	4.761904761904762	4.761904761904762	4.761904761904762	50.0	50.0	100.0	0.0	1.0	100.0	0	0
5_1.conllu	1	7	7.0	3.0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	14.285714285714286	28.571428571428573	0	14.285714285714286	0	0	14.285714285714286	0	0.3333333333333333	0	0	0	0	0	0	100.0	0	0	0	0	100.0	100.0	100.0	0	100.0	0	0	1.0	100.0	4.0	0	0	0	0	100.0	0	0	1.0	7.0	4.0	2.2	4	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	28.571428571428573	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	0	0	0	0	14.285714285714286	14.285714285714286	0	100.0	0.0	0	0	0	0	0	0
